,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
3236,P2RY10,1,1,41,2.4%,"No
"
3237,BAZ2B,1,1,41,2.4%,"No
"
3238,SPAG17,1,1,41,2.4%,"No
"
3239,CPNE8,1,1,41,2.4%,"No
"
3240,OTOGL,1,1,41,2.4%,"No
"
3241,GPR149,1,1,41,2.4%,"No
"
3242,GPR143,1,1,41,2.4%,"No
"
3243,TGS1,1,1,41,2.4%,"No
"
3244,MOCS3,1,1,41,2.4%,"No
"
3245,USP17L2,1,1,41,2.4%,"No
"
3246,PELI1,1,1,41,2.4%,"No
"
3247,ANKRD30A,2,2,41,4.9%,"No
"
3248,OCA2,1,1,41,2.4%,"No
"
3249,FRMD3,1,1,41,2.4%,"No
"
3250,ILK,1,1,41,2.4%,"No
"
3251,SALL4,1,1,41,2.4%,"Yes
"
3252,ZNF462,1,1,41,2.4%,"No
"
3253,MYL7,1,1,41,2.4%,"No
"
3254,QSOX2,1,1,41,2.4%,"No
"
3255,STOML2,1,1,41,2.4%,"No
"
3256,IMPG1,2,2,41,4.9%,"No
"
3257,SLC7A13,1,1,41,2.4%,"No
"
3258,UBQLN2,2,2,41,4.9%,"No
"
3259,LINGO4,1,1,41,2.4%,"No
"
3260,VARS2,1,1,41,2.4%,"No
"
3261,UBQLN1,1,1,41,2.4%,"No
"
3262,NAA11,1,1,41,2.4%,"No
"
3263,KRTCAP2,1,1,41,2.4%,"No
"
3264,INHBA,2,2,41,4.9%,"Yes
"
3265,INHA,1,1,41,2.4%,"Yes
"
3266,PMFBP1,1,1,41,2.4%,"No
"
3267,ZNF607,1,1,41,2.4%,"No
"
3268,MAGEC3,1,1,41,2.4%,"No
"
3269,OCRL,1,1,41,2.4%,No
