,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
11108,INTS9,29,24,517,4.6%,"No
"
11109,LRRK1,80,47,517,9.1%,"No
"
11110,TNFRSF25,15,13,517,2.5%,"No
"
11111,NOL9,25,20,517,3.9%,"No
"
11112,TRADD,7,7,517,1.4%,"No
"
11113,TAS2R5,11,10,517,1.9%,"No
"
11114,COLGALT1,26,21,517,4.1%,"No
"
11115,C10ORF67,13,10,517,1.9%,"No
"
11116,RNGTT,39,26,517,5.0%,"No
"
11117,GPAA1,15,12,517,2.3%,"No
"
11118,UTRN,181,82,517,15.9%,"No
"
11119,CLRN1,12,12,517,2.3%,"No
"
11120,RNMT,34,29,517,5.6%,"No
"
11121,PBX4,11,11,517,2.1%,"No
"
11122,FAM72B,4,4,517,0.8%,"No
"
11123,ESX1,20,17,517,3.3%,"No
"
11124,DNAJC10,37,25,517,4.8%,"No
"
11125,ZNF701,29,27,517,5.2%,"No
"
11126,TTC17,49,37,517,7.2%,"No
"
11127,DHX32,38,28,517,5.4%,"No
"
11128,NARS2,30,22,517,4.3%,"No
"
11129,ACTL10,4,4,517,0.8%,"No
"
11130,ASGR1,10,9,517,1.7%,"No
"
11131,NSUN7,35,26,517,5.0%,"No
"
11132,EZHIP,40,33,517,6.4%,"Yes
"
11133,ASGR2,17,15,517,2.9%,"No
"
11134,H2AJ,9,9,517,1.7%,"No
"
11135,E2F8,37,32,517,6.2%,"No
"
11136,ASIP,3,3,517,0.6%,"No
"
11137,SSH1,51,37,517,7.2%,"No
"
11138,INAVA,20,17,517,3.3%,"No
"
11139,C20ORF202,9,8,517,1.5%,"No
"
11140,ASL,23,19,517,3.7%,"No
"
11141,GAR1,9,9,517,1.7%,"No
"
11142,IFT122,41,32,517,6.2%,"No
"
11143,TBC1D17,19,18,517,3.5%,"No
"
11144,DEFB132,1,1,517,0.2%,"No
"
11145,YIPF1,15,10,517,1.9%,"No
"
11146,EXOC1,48,39,517,7.5%,"No
"
11147,KCTD17,10,8,517,1.5%,"No
"
11148,URI1,44,32,517,6.2%,"No
"
11149,RBM27,71,53,517,10.3%,"No
"
11150,ASMT,12,12,517,2.3%,"No
"
11151,EED,29,24,517,4.6%,"Yes
"
11152,GFOD1,19,12,517,2.3%,"No
"
11153,ZNF83,31,22,517,4.3%,"No
"
11154,TEFM,27,23,517,4.4%,"No
"
11155,GET3,13,13,517,2.5%,"No
"
11156,SNX4,27,23,517,4.4%,"No
"
11157,SEMA5B,43,35,517,6.8%,"No
"
11158,NGLY1,43,29,517,5.6%,"No
"
11159,TTLL7,70,43,517,8.3%,"No
"
11160,SNX3,7,6,517,1.2%,"No
"
11161,SH3TC1,54,37,517,7.2%,"No
"
11162,BBS10,39,30,517,5.8%,"No
"
11163,GBF1,67,44,517,8.5%,"No
"
11164,CTNNAL1,35,29,517,5.6%,"No
"
11165,ADAM19,44,35,517,6.8%,"No
"
11166,CLEC4C,11,10,517,1.9%,"No
"
11167,TNFSF14,16,15,517,2.9%,"No
"
11168,AKNA,35,28,517,5.4%,"No
"
11169,VBP1,22,20,517,3.9%,"No
"
11170,TNFSF10,5,5,517,1.0%,"No
"
11171,VAV2,35,32,517,6.2%,"Yes
"
11172,TNFSF9,11,10,517,1.9%,"No
"
11173,VCAM1,44,33,517,6.4%,"No
"
11174,TNFSF12,17,15,517,2.9%,"No
"
11175,SLC19A3,37,25,517,4.8%,"No
"
11176,TSGA10,61,41,517,7.9%,"No
"
11177,ASNS,37,28,517,5.4%,"No
"
11178,KCTD5,10,9,517,1.7%,"No
"
11179,TBC1D23,42,31,517,6.0%,"No
"
11180,SASH3,27,20,517,3.9%,"No
"
11181,PRR11,18,15,517,2.9%,"No
"
11182,VPS37B,5,5,517,1.0%,"No
"
11183,FAM177B,8,7,517,1.4%,"No
"
11184,ASPA,24,22,517,4.3%,"No
"
11185,EXOC2,41,29,517,5.6%,"No
"
11186,ASPH,45,31,517,6.0%,"No
"
11187,MBD5,68,45,517,8.7%,"No
"
11188,ANKRD55,24,21,517,4.1%,"No
"
11189,ASS1,17,16,517,3.1%,"No
"
11190,SAYSD1,7,6,517,1.2%,"No
"
11191,TDP1,23,19,517,3.7%,"No
"
11192,ZNF768,19,17,517,3.3%,"No
"
11193,ANLN,46,39,517,7.5%,"No
"
11194,SUV39H2,20,17,517,3.3%,"No
"
11195,MYOM1,116,65,517,12.6%,"No
"
11196,WDR59,43,36,517,7.0%,"No
"
11197,KDM6A,54,38,517,7.4%,"Yes
"
11198,RIPK1,43,29,517,5.6%,"No
"
11199,THAP9,31,23,517,4.4%,"No
"
11200,CFAP44,93,49,517,9.5%,"No
"
11201,PALB2,38,33,517,6.4%,"Yes
"
11202,UVRAG,38,30,517,5.8%,"No
"
11203,MYH13,100,50,517,9.7%,"No
"
11204,ZNF839,36,28,517,5.4%,"No
"
11205,LIN28A,8,8,517,1.5%,"No
"
11206,VASP,14,11,517,2.1%,"No
"
11207,VARS1,49,29,517,5.6%,"No
"
11208,SH3D21,20,18,517,3.5%,"No
"
11209,CRADD,17,16,517,3.1%,"No
"
11210,VAV1,53,34,517,6.6%,"Yes
"
11211,ADAM15,26,17,517,3.3%,"No
"
11212,VEGFA,13,10,517,1.9%,"Yes
"
11213,ADAM9,41,32,517,6.2%,"No
"
11214,VDR,22,18,517,3.5%,"No
"
11215,ADAM6,1,1,517,0.2%,"No
"
11216,VEGFC,22,20,517,3.9%,"No
"
11217,VEGFB,12,12,517,2.3%,"No
"
11218,VWA7,22,19,517,3.7%,"No
"
11219,SLC44A4,36,29,517,5.6%,"No
"
11220,UPF3B,60,46,517,8.9%,"No
"
11221,MARCKSL1,6,6,517,1.2%,"No
"
11222,ERMARD,40,28,517,5.4%,"No
"
11223,MPIG6B,4,4,517,0.8%,"No
"
11224,RIN2,26,23,517,4.4%,"No
"
11225,MCTP2,43,29,517,5.6%,"No
"
11226,SLC25A22,14,11,517,2.1%,"No
"
11227,LY6G6C,4,4,517,0.8%,"No
"
11228,CMTR2,40,32,517,6.2%,"Yes
"
11229,ZNF385D,34,27,517,5.2%,"No
"
11230,SNIP1,20,17,517,3.3%,"No
"
11231,RIOK2,25,23,517,4.4%,"No
"
11232,ZFAND1,14,11,517,2.1%,"No
"
11233,TAF7L,32,27,517,5.2%,"No
"
11234,LMBRD1,38,29,517,5.6%,"No
"
11235,ZNF750,26,22,517,4.3%,"Yes
"
11236,MOV10L1,74,42,517,8.1%,"No
"
11237,TXLNG,27,19,517,3.7%,"No
"
11238,ASB13,9,8,517,1.5%,"No
"
11239,FBXO42,20,15,517,2.9%,"No
"
11240,ZNF415,23,20,517,3.9%,"No
"
11241,PRR3,7,6,517,1.2%,"No
"
11242,ATAD2B,88,57,517,11.0%,"No
"
11243,FGD6,68,43,517,8.3%,"No
"
11244,LY6G5C,4,4,517,0.8%,"No
"
11245,VCP,29,21,517,4.1%,"No
"
11246,ADAM21,41,32,517,6.2%,"No
"
11247,ZNF668,30,25,517,4.8%,"No
"
11248,DPH7,6,6,517,1.2%,"No
"
11249,VCL,63,42,517,8.1%,"No
"
11250,ADAM20,37,26,517,5.0%,"No
"
11251,DHRS12,15,12,517,2.3%,"No
"
11252,VDAC2,8,7,517,1.4%,"No
"
11253,ADAM23,61,44,517,8.5%,"No
"
11254,VDAC1,12,11,517,2.1%,"No
"
11255,PRR13,4,3,517,0.6%,"No
"
11256,DEPDC1B,30,26,517,5.0%,"No
"
11257,ARRDC1,17,14,517,2.7%,"No
"
11258,VDAC3,7,6,517,1.2%,"No
"
11259,NBPF9,19,16,517,3.1%,"No
"
11260,ADAM18,26,22,517,4.3%,"No
"
11261,PABPC4,21,17,517,3.3%,"No
"
11262,UPF3A,42,37,517,7.2%,"No
"
11263,RP9,12,10,517,1.9%,"No
"
11264,VIM,21,19,517,3.7%,"No
"
11265,EZR,27,18,517,3.5%,"Yes
"
11266,CDS2,20,19,517,3.7%,"No
"
11267,RP2,27,21,517,4.1%,"No
"
11268,VIPR1,15,14,517,2.7%,"No
"
11269,RP1,133,58,517,11.2%,"No
"
11270,VIP,13,13,517,2.5%,"No
"
11271,RAB11A,17,15,517,2.9%,"No
"
11272,CD164,5,5,517,1.0%,"No
"
11273,RPGR,49,29,517,5.6%,"No
"
11274,VIPR2,19,17,517,3.3%,"No
"
11275,TNFRSF14,8,8,517,1.5%,"Yes
"
11276,IQCN,48,37,517,7.2%,"No
"
11277,RSRC2,28,21,517,4.1%,"No
"
11278,SRCIN1,40,30,517,5.8%,"No
"
11279,ACAD10,43,31,517,6.0%,"No
"
11280,SLC35G2,16,12,517,2.3%,"No
"
11281,MRPS21,8,7,517,1.4%,"No
"
11282,LRIF1,44,34,517,6.6%,"No
"
11283,CSGALNACT1,36,29,517,5.6%,"No
"
11284,ASTN1,85,55,517,10.6%,"No
"
11285,ARHGAP39,27,20,517,3.9%,"No
"
11286,TTYH3,14,12,517,2.3%,"No
"
11287,SERPINC1,36,25,517,4.8%,"No
"
11288,XRN1,82,58,517,11.2%,"No
"
11289,PCID2,11,9,517,1.7%,"No
"
11290,ZBBX,78,40,517,7.7%,"No
"
11291,ZFHX3,271,123,517,23.8%,"Yes
"
11292,RETREG1,16,14,517,2.7%,"No
"
11293,DDX28,13,11,517,2.1%,"No
"
11294,CCSER2,32,27,517,5.2%,"No
"
11295,MINDY1,22,17,517,3.3%,"No
"
11296,DIPK2B,31,24,517,4.6%,"No
"
11297,FBXW5,25,21,517,4.1%,"No
"
11298,CCDC7,73,38,517,7.4%,"No
"
11299,ATF1,12,12,517,2.3%,"Yes
"
11300,MIOS,44,26,517,5.0%,"No
"
11301,CACNA2D3,76,49,517,9.5%,"No
"
11302,ZNF419,22,19,517,3.7%,"No
"
11303,ATF3,11,11,517,2.1%,"No
"
11304,ANKIB1,55,38,517,7.4%,"No
"
11305,METTL2B,27,21,517,4.1%,"No
"
11306,ATF4,15,13,517,2.5%,"No
"
11307,SPIN2A,10,10,517,1.9%,"No
"
11308,ECHDC3,11,10,517,1.9%,"No
"
11309,THSD7B,129,63,517,12.2%,"No
"
11310,ETAA1,39,32,517,6.2%,"Yes
"
11311,MBNL3,26,21,517,4.1%,"No
"
11312,CLIP4,35,28,517,5.4%,"No
"
11313,ELMOD2,18,17,517,3.3%,"No
"
11314,LMAN1L,17,15,517,2.9%,"No
"
11315,VGF,5,5,517,1.0%,"No
"
11316,ADGB,121,62,517,12.0%,"No
"
11317,VHL,5,5,517,1.0%,"Yes
"
11318,ADAM7,65,41,517,7.9%,"No
"
11319,ZFAND6,5,5,517,1.0%,"No
"
11320,TMEM183A,18,15,517,2.9%,"No
"
11321,VIL1,39,26,517,5.0%,"No
"
11322,FADD,10,9,517,1.7%,"No
"
11323,SNAP23,10,9,517,1.7%,"No
"
11324,TRPV1,39,28,517,5.4%,"No
"
11325,VPREB1,4,4,517,0.8%,"No
"
11326,TNFRSF6B,2,2,517,0.4%,"No
"
11327,VRK2,28,25,517,4.8%,"No
"
11328,MTMR1,48,35,517,6.8%,"No
"
11329,VRK1,27,20,517,3.9%,"No
"
11330,MPDZ,97,51,517,9.9%,"No
"
11331,NAPG,23,21,517,4.1%,"No
"
11332,NAPA,13,11,517,2.1%,"No
"
11333,LCORL,17,15,517,2.9%,"No
"
11334,ATIC,24,20,517,3.9%,"Yes
"
11335,ATM,198,99,517,19.1%,"Yes
"
11336,RERE,60,44,517,8.5%,"No
"
11337,ATOH1,13,11,517,2.1%,"No
"
11338,ATP1A1,51,37,517,7.2%,"Yes
"
11339,ATP1A2,65,44,517,8.5%,"No
"
11340,ATP1A3,51,36,517,7.0%,"No
"
11341,ATP12A,78,38,517,7.4%,"No
"
11342,VLDLR,29,23,517,4.4%,"No
"
11343,BEST1,18,17,517,3.3%,"No
"
11344,RIPK2,26,23,517,4.4%,"No
"
11345,RPE,18,18,517,3.5%,"No
"
11346,VWF,148,69,517,13.3%,"No
"
11347,TNFRSF18,2,2,517,0.4%,"No
"
11348,RPL3,12,9,517,1.7%,"No
"
11349,WARS1,19,17,517,3.3%,"No
"
11350,RPE65,30,26,517,5.0%,"No
"
11351,RPL4,15,15,517,2.9%,"No
"
11352,ZAN,133,65,517,12.6%,"No
"
11353,RGS9,48,35,517,6.8%,"No
"
11354,RPL3L,20,18,517,3.5%,"No
"
11355,WAS,33,29,517,5.6%,"Yes
"
11356,DLK1,26,21,517,4.1%,"No
"
11357,MATN4,20,15,517,2.9%,"No
"
11358,RPL5,28,25,517,4.8%,"Yes
"
11359,WIPF1,27,25,517,4.8%,"No
"
11360,RGS11,11,9,517,1.7%,"No
"
11361,CNIH2,7,6,517,1.2%,"No
"
11362,ATP1A4,71,48,517,9.3%,"No
"
11363,ATP1B1,15,15,517,2.9%,"No
"
11364,RIOK3,30,25,517,4.8%,"No
"
11365,ATP1B2,16,15,517,2.9%,"No
"
11366,ATP1B3,15,13,517,2.5%,"No
"
11367,FXYD2,3,3,517,0.6%,"No
"
11368,ATP2A1,61,49,517,9.5%,"No
"
11369,ATP2A2,35,28,517,5.4%,"No
"
11370,ATP2A3,49,38,517,7.4%,"No
"
11371,RPA1,19,16,517,3.1%,"No
"
11372,VTN,22,18,517,3.5%,"No
"
11373,VSNL1,9,8,517,1.5%,"No
"
11374,RPA3,4,4,517,0.8%,"No
"
11375,SIGLEC5,27,19,517,3.7%,"No
"
11376,RPA2,12,12,517,2.3%,"No
"
11377,LAT2,8,8,517,1.5%,"No
"
11378,TNFRSF10C,15,14,517,2.7%,"No
"
11379,RPL7A,6,6,517,1.2%,"No
"
11380,CLIP2,49,29,517,5.6%,"No
"
11381,TNFRSF10B,17,13,517,2.5%,"No
"
11382,RPL9,7,6,517,1.2%,"No
"
11383,CORO2A,20,17,517,3.3%,"No
"
11384,TNFRSF11A,22,17,517,3.3%,"Yes
"
11385,RPL8,8,6,517,1.2%,"No
"
11386,TNFRSF10D,22,17,517,3.3%,"No
"
11387,RPL11,14,11,517,2.1%,"No
"
11388,WFS1,35,27,517,5.2%,"No
"
11389,DYRK4,38,29,517,5.6%,"No
"
11390,RPL10,13,13,517,2.5%,"Yes
"
11391,WEE1,17,17,517,3.3%,"No
"
11392,PEX11B,15,15,517,2.9%,"No
"
11393,RPL13,4,3,517,0.6%,"No
"
11394,NSD2,64,39,517,7.5%,"Yes
"
11395,SCEL,71,37,517,7.2%,"No
"
11396,RPL12,6,6,517,1.2%,"No
"
11397,TNFRSF10A,17,14,517,2.7%,"No
"
11398,OR51F1,17,17,517,3.3%,"No
"
11399,ATP2B1,57,38,517,7.4%,"No
"
11400,ATP2B2,53,39,517,7.5%,"No
"
11401,FPGT,16,12,517,2.3%,"No
"
11402,ATP2B3,88,59,517,11.4%,"Yes
"
11403,ATP2B4,56,33,517,6.4%,"No
"
11404,ATP4A,58,39,517,7.5%,"No
"
11405,ATP4B,18,17,517,3.3%,"No
"
11406,RNF169,19,16,517,3.1%,"No
"
11407,CALHM5,15,15,517,2.9%,"No
"
11408,ATP5F1A,22,14,517,2.7%,"No
"
11409,RPL6,17,15,517,2.9%,"No
"
11410,EIF4H,13,12,517,2.3%,"No
"
11411,FBP2,13,13,517,2.5%,"No
"
11412,RPL7,9,7,517,1.4%,"No
"
11413,RPL18A,16,13,517,2.5%,"No
"
11414,WNT3,16,13,517,2.5%,"No
"
11415,RPL18,5,4,517,0.8%,"No
"
11416,WNT2,21,17,517,3.3%,"No
"
11417,RPL21,9,9,517,1.7%,"No
"
11418,WNT6,4,4,517,0.8%,"No
"
11419,RIPPLY2,4,4,517,0.8%,"No
"
11420,RPL19,12,10,517,1.9%,"No
"
11421,WNT5A,30,22,517,4.3%,"No
"
11422,RPL22,61,59,517,11.4%,"Yes
"
11423,WNT7B,17,15,517,2.9%,"No
"
11424,WNT7A,15,13,517,2.5%,"No
"
11425,WNT8B,13,12,517,2.3%,"No
"
11426,RPL23A,9,9,517,1.7%,"No
"
11427,WNT8A,11,11,517,2.1%,"No
"
11428,BPIFC,42,30,517,5.8%,"No
"
11429,WNT1,4,4,517,0.8%,"No
"
11430,RPL17,14,13,517,2.5%,"No
"
11431,RPL15,8,7,517,1.4%,"No
"
11432,NELFA,21,21,517,4.1%,"No
"
11433,WNT9B,5,4,517,0.8%,"No
"
11434,RPL24,8,8,517,1.5%,"No
"
11435,WNT9A,11,11,517,2.1%,"No
"
11436,RPL27,3,3,517,0.6%,"No
"
11437,WRN,67,52,517,10.1%,"Yes
"
11438,RPL26,3,3,517,0.6%,"No
"
11439,GET1,8,8,517,1.5%,"No
"
11440,RPL27A,4,4,517,0.8%,"No
"
11441,RPL30,2,2,517,0.4%,"No
"
11442,RPL29,8,7,517,1.4%,"No
"
11443,RPL28,8,8,517,1.5%,"No
"
11444,PHYHD1,15,12,517,2.3%,"No
"
11445,WNT10B,16,13,517,2.5%,"No
"
11446,WNT2B,31,23,517,4.4%,"No
"
11447,MRPL23,5,5,517,1.0%,"No
"
11448,WNT11,17,14,517,2.7%,"No
"
11449,RPL34,5,5,517,1.0%,"No
"
11450,XBP1,5,4,517,0.8%,"Yes
"
11451,RPL36AL,7,6,517,1.2%,"No
"
11452,RPL35A,4,4,517,0.8%,"No
"
11453,RPL37A,1,1,517,0.2%,"No
"
11454,XG,17,17,517,3.3%,"No
"
11455,RPL37,5,5,517,1.0%,"No
"
11456,XDH,81,45,517,8.7%,"No
"
11457,RPL38,4,4,517,0.8%,"No
"
11458,RPL31,7,7,517,1.4%,"No
"
11459,WT1,14,12,517,2.3%,"Yes
"
11460,RPL32,1,1,517,0.2%,"No
"
11461,FAR2P4,1,1,517,0.2%,"No
"
11462,RPLP0,13,12,517,2.3%,"No
"
11463,RPLP1,1,1,517,0.2%,"No
"
11464,TBC1D28,11,10,517,1.9%,"No
"
11465,RPL41,1,1,517,0.2%,"No
"
11466,RPL39,6,6,517,1.2%,"No
"
11467,MAP7D1,21,19,517,3.7%,"No
"
11468,AKNAD1,62,42,517,8.1%,"No
"
11469,CCDC88A,113,55,517,10.6%,"No
"
11470,POLR3B,57,41,517,7.9%,"No
"
11471,PSMB11,22,17,517,3.3%,"No
"
11472,YJU2,8,8,517,1.5%,"No
"
11473,ARHGEF40,59,43,517,8.3%,"No
"
11474,NECAP2,13,11,517,2.1%,"No
"
11475,NDC1,26,22,517,4.3%,"No
"
11476,IPO9,47,39,517,7.5%,"No
"
11477,MRPL52,5,5,517,1.0%,"No
"
11478,RPN2,21,18,517,3.5%,"No
"
11479,RPS3,8,8,517,1.5%,"No
"
11480,RPS2,15,12,517,2.3%,"No
"
11481,KBTBD4,21,18,517,3.5%,"Yes
"
11482,RPS3A,15,14,517,2.7%,"No
"
11483,MRPL12,4,4,517,0.8%,"No
"
11484,RPLP2,3,3,517,0.6%,"No
"
11485,RPN1,17,13,517,2.5%,"Yes
"
11486,BCRP7,1,1,517,0.2%,"No
"
11487,MRPS12,10,10,517,1.9%,"No
"
11488,FAR2,20,17,517,3.3%,"No
"
11489,DOK4,21,18,517,3.5%,"No
"
11490,TENM3,161,74,517,14.3%,"No
"
11491,ZNF334,67,43,517,8.3%,"No
"
11492,SLF2,49,32,517,6.2%,"No
"
11493,POLR3E,31,24,517,4.6%,"No
"
11494,WDR11,42,31,517,6.0%,"No
"
11495,LMBR1L,19,16,517,3.1%,"No
"
11496,RPS6KA3,54,40,517,7.7%,"No
"
11497,RPS6KA2,49,37,517,7.2%,"No
"
11498,RPS6KB2,15,15,517,2.9%,"Yes
"
11499,RPS6KB1,14,12,517,2.3%,"No
"
11500,FAM47A,71,50,517,9.7%,"No
"
11501,RPS4X,11,11,517,2.1%,"No
"
11502,RPS5,6,5,517,1.0%,"No
"
11503,UAP1L1,10,10,517,1.9%,"No
"
11504,RPS6KA1,17,16,517,3.1%,"No
"
11505,RPS6,17,17,517,3.3%,"No
"
11506,SLC36A4,43,33,517,6.4%,"No
"
11507,NUDT19,3,3,517,0.6%,"No
"
11508,MRPL44,10,10,517,1.9%,"No
"
11509,VPS33A,30,26,517,5.0%,"No
"
11510,ARMH4,50,34,517,6.6%,"No
"
11511,TMEM135,17,16,517,3.1%,"No
"
11512,LRR1,12,12,517,2.3%,"No
"
11513,NOL6,45,35,517,6.8%,"No
"
11514,ANKRD40,13,10,517,1.9%,"No
"
11515,CDKN2AIPNL,3,3,517,0.6%,"No
"
11516,TMEM169,15,15,517,2.9%,"No
"
11517,ACP7,21,18,517,3.5%,"No
"
11518,ZNF793,18,17,517,3.3%,"No
"
11519,KRI1,32,24,517,4.6%,"No
"
11520,JMJD4,19,18,517,3.5%,"No
"
11521,RTP1,13,11,517,2.1%,"No
"
11522,MOSPD2,27,23,517,4.4%,"No
"
11523,CCDC120,28,26,517,5.0%,"No
"
11524,RTN4RL1,8,8,517,1.5%,"No
"
11525,ZNF502,53,35,517,6.8%,"No
"
11526,DNAH2,249,86,517,16.6%,"No
"
11527,OR4L1,23,20,517,3.9%,"No
"
11528,OR4K14,13,12,517,2.3%,"No
"
11529,FAM138D,2,2,517,0.4%,"No
"
11530,OR11H6,21,18,517,3.5%,"No
"
11531,FAM181A,9,8,517,1.5%,"No
"
11532,TMEM86A,13,11,517,2.1%,"No
"
11533,PLEKHA7,52,37,517,7.2%,"No
"
11534,SPTY2D1,62,41,517,7.9%,"No
"
11535,RBM44,58,42,517,8.1%,"No
"
11536,AQP12A,16,12,517,2.3%,"No
"
11537,LACRT,11,9,517,1.7%,"No
"
11538,ZNF30,23,19,517,3.7%,"No
"
11539,CATIP,14,13,517,2.5%,"No
"
11540,IRAK1BP1,11,9,517,1.7%,"No
"
11541,CD164L2,5,5,517,1.0%,"No
"
11542,C1QL3,10,10,517,1.9%,"No
"
11543,TEPSIN,13,12,517,2.3%,"No
"
11544,TOPAZ1,115,47,517,9.1%,"No
"
11545,DIPK1A,28,24,517,4.6%,"No
"
11546,FRMD6,38,26,517,5.0%,"No
"
11547,IKBIP,24,23,517,4.4%,"No
"
11548,GBP7,50,30,517,5.8%,"No
"
11549,RBFOX3,8,8,517,1.5%,"No
"
11550,B3GNTL1,15,13,517,2.5%,"No
"
11551,C3ORF62,16,15,517,2.9%,"No
"
11552,C1ORF146,11,10,517,1.9%,"No
"
11553,LHFPL4,10,10,517,1.9%,"No
"
11554,ZNF713,23,20,517,3.9%,"No
"
11555,PINLYP,4,4,517,0.8%,"No
"
11556,EMB,19,17,517,3.3%,"No
"
11557,FAT3,326,99,517,19.1%,"No
"
11558,NEDD1,38,33,517,6.4%,"No
"
11559,LDLRAD1,7,7,517,1.4%,"No
"
11560,CD300LD-AS1,9,9,517,1.7%,"No
"
11561,KLHDC1,22,17,517,3.3%,"No
"
11562,CD300LF,14,14,517,2.7%,"No
"
11563,TLCD5,15,9,517,1.7%,"No
"
11564,SPATS2,25,21,517,4.1%,"No
"
11565,ZFP69B,21,15,517,2.9%,"No
"
11566,ZSWIM1,13,11,517,2.1%,"No
"
11567,SNX21,10,10,517,1.9%,"No
"
11568,ZSWIM4,38,31,517,6.0%,"No
"
11569,RIN3,25,22,517,4.3%,"No
"
11570,MCMBP,24,20,517,3.9%,"No
"
11571,ZNF671,24,17,517,3.3%,"No
"
11572,LARGE2,33,26,517,5.0%,"No
"
11573,L1TD1,65,39,517,7.5%,"No
"
11574,ZNF672,25,21,517,4.1%,"No
"
11575,GGNBP2,28,24,517,4.6%,"No
"
11576,THNSL1,53,35,517,6.8%,"No
"
11577,ATP8B4,80,51,517,9.9%,"No
"
11578,ZNF613,38,27,517,5.2%,"No
"
11579,OR5P2,25,17,517,3.3%,"No
"
11580,OR5P3,13,12,517,2.3%,"No
"
11581,IGKV1-5,9,9,517,1.7%,"No
"
11582,PRR5L,17,15,517,2.9%,"No
"
11583,SIMC1,47,36,517,7.0%,"No
"
11584,IMP4,16,15,517,2.9%,"No
"
11585,ANKRD44,51,38,517,7.4%,"No
"
11586,IL31RA,51,37,517,7.2%,"No
"
11587,FAM227B,44,33,517,6.4%,"No
"
11588,TPCN2,22,17,517,3.3%,"No
"
11589,PCED1B,18,16,517,3.1%,"No
"
11590,MPPE1,18,17,517,3.3%,"No
"
11591,COL23A1,20,19,517,3.7%,"No
"
11592,KRT74,20,18,517,3.5%,"No
"
11593,DACT2,19,19,517,3.7%,"No
"
11594,PODNL1,10,9,517,1.7%,"No
"
11595,ZC3H14,39,31,517,6.0%,"No
"
11596,HDAC11,24,20,517,3.9%,"No
"
11597,MAP9,59,37,517,7.2%,"No
"
11598,PPP1R36,18,18,517,3.5%,"No
"
11599,PLBD1,30,22,517,4.3%,"No
"
11600,ANKRD36C,89,48,517,9.3%,"No
"
11601,CAAP1,15,14,517,2.7%,"No
"
11602,LPCAT1,30,24,517,4.6%,"No
"
11603,MRPL21,6,6,517,1.2%,"No
"
11604,ZNF649,40,32,517,6.2%,"No
"
11605,CPLANE1,131,60,517,11.6%,"No
"
11606,UBE2Z,11,10,517,1.9%,"No
"
11607,PYCR3,9,9,517,1.7%,"No
"
11608,WNK4,48,36,517,7.0%,"No
"
11609,C8ORF33,13,10,517,1.9%,"No
"
11610,TMEM65,11,10,517,1.9%,"No
"
11611,WNK2,58,40,517,7.7%,"No
"
11612,WNK3,132,59,517,11.4%,"No
"
11613,UCN2,2,2,517,0.4%,"No
"
11614,INS-IGF2,8,6,517,1.2%,"No
"
11615,SLC38A6,20,18,517,3.5%,"No
"
11616,SPATA19,12,11,517,2.1%,"No
"
11617,COA7,8,8,517,1.5%,"No
"
11618,OR9I1,19,15,517,2.9%,"No
"
11619,OR6Q1,26,22,517,4.3%,"No
"
11620,RSAD2,24,21,517,4.1%,"No
"
11621,UBXN11,25,19,517,3.7%,"No
"
11622,DPY19L2P2,7,7,517,1.4%,"No
"
11623,IDO2,21,20,517,3.9%,"No
"
11624,FAM209B,16,15,517,2.9%,"No
"
11625,RGPD1,17,14,517,2.7%,"No
"
11626,OR10A7,22,17,517,3.3%,"No
"
11627,NPL,16,15,517,2.9%,"No
"
11628,EFCAB8,29,25,517,4.8%,"No
"
11629,ILKAP,20,18,517,3.5%,"No
"
11630,PAIP2B,7,7,517,1.4%,"No
"
11631,ZNF438,46,38,517,7.4%,"No
"
11632,FER1L6-AS2,1,1,517,0.2%,"No
"
11633,MTRFR,12,12,517,2.3%,"No
"
11634,IL17RE,19,16,517,3.1%,"No
"
11635,CDCA2,61,35,517,6.8%,"No
"
11636,GJC3,15,14,517,2.7%,"No
"
11637,OR5B17,18,18,517,3.5%,"No
"
11638,OR10Q1,25,19,517,3.7%,"No
"
11639,DPY19L3,27,21,517,4.1%,"No
"
11640,LINC01599,12,12,517,2.3%,"No
"
11641,OR1S1,15,13,517,2.5%,"No
"
11642,OR1S2,16,14,517,2.7%,"No
"
11643,OR9Q2,31,23,517,4.4%,"No
"
11644,OR9Q1,14,13,517,2.5%,"No
"
11645,KIAA2013,10,9,517,1.7%,"No
"
11646,ZNF551,50,40,517,7.7%,"No
"
11647,SLC5A12,42,29,517,5.6%,"No
"
11648,WDR86,7,7,517,1.4%,"No
"
11649,SCARNA17,1,1,517,0.2%,"No
"
11650,MPEG1,42,35,517,6.8%,"Yes
"
11651,GLYATL2,21,18,517,3.5%,"No
"
11652,RASL11A,15,15,517,2.9%,"No
"
11653,C2ORF69,14,11,517,2.1%,"No
"
11654,MGAT5B,40,33,517,6.4%,"No
"
11655,PEBP4,8,7,517,1.4%,"No
"
11656,OR5B21,19,18,517,3.5%,"No
"
11657,PATL1,35,24,517,4.6%,"No
"
11658,CDRT15P3,1,1,517,0.2%,"No
"
11659,OR4D11,20,18,517,3.5%,"No
"
11660,ZNF22-AS1,8,8,517,1.5%,"No
"
11661,OTULIN,23,19,517,3.7%,"No
"
11662,OR4D6,19,18,517,3.5%,"No
"
11663,OR5A1,16,16,517,3.1%,"No
"
