,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
2784,GNAO1,11,11,534,2.1%,"No
"
2785,CSH2,2,2,534,0.4%,"No
"
2786,GNAL,6,4,534,0.7%,"No
"
2787,CSH1,4,4,534,0.7%,"No
"
2788,GNAI3,5,5,534,0.9%,"No
"
2789,CSF3R,20,19,534,3.6%,"Yes
"
2790,FAM3A,3,3,534,0.6%,"No
"
2791,CCNYL1,4,4,534,0.7%,"No
"
2792,PRR32,8,7,534,1.3%,"No
"
2793,VCAN,94,50,534,9.4%,"No
"
2794,GNGT1,2,2,534,0.4%,"No
"
2795,CSNK2B,4,4,534,0.7%,"No
"
2796,GNG11,6,4,534,0.7%,"No
"
2797,CSNK2A2,14,13,534,2.4%,"No
"
2798,CSNK2A1,7,7,534,1.3%,"No
"
2799,GNG7,4,4,534,0.7%,"No
"
2800,CSNK1G3,12,11,534,2.1%,"No
"
2801,GNG5,2,2,534,0.4%,"No
"
2802,CSNK1G2,8,8,534,1.5%,"No
"
2803,GNG4,3,3,534,0.6%,"No
"
2804,PMS2CL,1,1,534,0.2%,"No
"
2805,CSNK1E,12,12,534,2.2%,"No
"
2806,GNG3,2,2,534,0.4%,"No
"
2807,CSNK1D,11,11,534,2.1%,"No
"
2808,GNB3,6,6,534,1.1%,"No
"
2809,CSNK1A1,3,3,534,0.6%,"No
"
2810,GNB2,4,4,534,0.7%,"No
"
2811,ATP11C,28,19,534,3.6%,"No
"
2812,CST5,5,5,534,0.9%,"No
"
2813,CST4,1,1,534,0.2%,"No
"
2814,CST3,2,2,534,0.4%,"No
"
2815,CST2,3,3,534,0.6%,"No
"
2816,CST1,4,4,534,0.7%,"No
"
2817,SLC25A10,4,4,534,0.7%,"No
"
2818,GNS,10,7,534,1.3%,"No
"
2819,GNRHR,11,11,534,2.1%,"No
"
2820,CSRP2,3,2,534,0.4%,"No
"
2821,GNRH2,2,2,534,0.4%,"No
"
2822,CSRP1,5,4,534,0.7%,"No
"
2823,GNRH1,6,6,534,1.1%,"No
"
2824,CSPG4,29,22,534,4.1%,"No
"
2825,NCAN,16,12,534,2.2%,"No
"
2826,GNL1,7,7,534,1.3%,"No
"
2827,NKX2-5,7,7,534,1.3%,"No
"
2828,CSTF3,14,10,534,1.9%,"No
"
2829,CSTF2,6,5,534,0.9%,"No
"
2830,CSTF1,7,7,534,1.3%,"No
"
2831,CSTB,1,1,534,0.2%,"No
"
2832,CSTA,1,1,534,0.2%,"No
"
2833,CST6,3,3,534,0.6%,"No
"
2834,H2BW2,2,1,534,0.2%,"No
"
2835,CTNNA1,35,26,534,4.9%,"Yes
"
2836,CTLA4,4,4,534,0.7%,"Yes
"
2837,CTH,6,6,534,1.1%,"No
"
2838,CCN2,5,5,534,0.9%,"No
"
2839,CTBP2,6,5,534,0.9%,"No
"
2840,CTBP1,10,10,534,1.9%,"No
"
2841,CTBS,5,5,534,0.9%,"No
"
2842,TMEM151B,4,4,534,0.7%,"No
"
2843,CTNNB1,45,33,534,6.2%,"Yes
"
2844,CTNS,6,6,534,1.1%,"No
"
2845,CTNNA2,43,36,534,6.7%,"No
"
2846,FAM27E3,1,1,534,0.2%,"No
"
2847,CALHM6,7,7,534,1.3%,"No
"
2848,OOEP,10,10,534,1.9%,"No
"
2849,C3ORF84,2,2,534,0.4%,"No
"
2850,SPRY3,13,13,534,2.4%,"No
"
2851,SRRM1,22,17,534,3.2%,"No
"
2852,IRF1-AS1,2,2,534,0.4%,"No
"
2853,CLDN14,1,1,534,0.2%,"No
"
2854,CHST5,8,8,534,1.5%,"No
"
2855,DDAH2,2,2,534,0.4%,"No
"
2856,IRF2BP2,3,3,534,0.6%,"No
"
2857,TMEM207,4,4,534,0.7%,"No
"
2858,LPAR3,7,7,534,1.3%,"No
"
2859,ZNF346,7,7,534,1.3%,"No
"
2860,ARL2BP,9,8,534,1.5%,"No
"
2861,PADI4,7,7,534,1.3%,"No
"
2862,GTPBP4,9,8,534,1.5%,"No
"
2863,SPRY2,3,3,534,0.6%,"No
"
2864,SPRY1,7,7,534,1.3%,"No
"
2865,STAM2,10,8,534,1.5%,"No
"
2866,LINC00696,2,2,534,0.4%,"No
"
2867,ABCC4,19,17,534,3.2%,"No
"
2868,CNKSR1,18,17,534,3.2%,"No
"
2869,LAYN,8,7,534,1.3%,"No
"
2870,DENND4A,29,25,534,4.7%,"No
"
2871,FAM133A,10,10,534,1.9%,"No
"
2872,SF3B4,10,10,534,1.9%,"No
"
2873,IGSF6,2,2,534,0.4%,"No
"
2874,ANKRD22,3,3,534,0.6%,"No
"
2875,DDAH1,5,5,534,0.9%,"No
"
2876,ZNF354B,14,11,534,2.1%,"No
"
2877,FOXB2,8,7,534,1.3%,"No
"
2878,CDK2AP2,1,1,534,0.2%,"No
"
2879,RAMP2,3,3,534,0.6%,"No
"
2880,IRX5,7,6,534,1.1%,"No
"
2881,RAMP3,7,7,534,1.3%,"No
"
2882,RAMP1,4,4,534,0.7%,"No
"
2883,HYCC2,6,6,534,1.1%,"No
"
2884,ZMPSTE24,8,8,534,1.5%,"No
"
2885,TTC33,5,5,534,0.9%,"No
"
2886,UNC80,102,70,534,13.1%,"No
"
2887,DNPEP,9,9,534,1.7%,"No
"
2888,SEC14L2,3,3,534,0.6%,"No
"
2889,FRA10AC1,6,5,534,0.9%,"No
"
2890,MAPK8IP2,8,8,534,1.5%,"No
"
2891,RBFOX2,4,4,534,0.7%,"No
"
2892,TMEM198,7,6,534,1.1%,"No
"
2893,SEZ6L,28,25,534,4.7%,"No
"
2894,ZFAND2B,1,1,534,0.2%,"No
"
2895,ATP6V0A2,10,9,534,1.7%,"No
"
2896,SYNGR4,7,7,534,1.3%,"No
"
2897,LILRA4,10,10,534,1.9%,"No
"
2898,AP3S2,1,1,534,0.2%,"No
"
2899,DCAF7,3,3,534,0.6%,"No
"
2900,RCAN2,6,6,534,1.1%,"No
"
2901,LRRC23,6,6,534,1.1%,"No
"
2902,RUFY4,7,7,534,1.3%,"No
"
2903,MSLN,11,10,534,1.9%,"No
"
2904,RASGRP2,18,16,534,3.0%,"No
"
2905,LRRC17,13,13,534,2.4%,"No
"
2906,SLC35B1,5,5,534,0.9%,"No
"
2907,HNRNPR,7,6,534,1.1%,"No
"
2908,WBP1,2,2,534,0.4%,"No
"
2909,PLGLA,1,1,534,0.2%,"No
"
2910,MRPS31,6,6,534,1.1%,"No
"
2911,RASD2,5,4,534,0.7%,"No
"
2912,CDK20,6,6,534,1.1%,"No
"
2913,LINGO3,10,9,534,1.7%,"No
"
2914,HYAL4,11,10,534,1.9%,"No
"
2915,TSPAN12,3,3,534,0.6%,"No
"
2916,PIGN,7,7,534,1.3%,"No
"
2917,SNAPIN,2,2,534,0.4%,"No
"
2918,WBP2,5,5,534,0.9%,"No
"
2919,GLYAT,7,7,534,1.3%,"No
"
2920,FAM47C,35,35,534,6.6%,"No
"
2921,PSD4,14,13,534,2.4%,"No
"
2922,KCNMB2,11,10,534,1.9%,"No
"
2923,CALCOCO2,4,4,534,0.7%,"No
"
2924,RGPD4,26,21,534,3.9%,"No
"
2925,RABEPK,2,2,534,0.4%,"No
"
2926,GPHN,16,15,534,2.8%,"Yes
"
2927,SLC17A2,12,8,534,1.5%,"No
"
2928,TIMM17B,2,2,534,0.4%,"No
"
2929,KRTAP25-1,8,8,534,1.5%,"No
"
2930,POP7,2,2,534,0.4%,"No
"
2931,SLC9A9,22,16,534,3.0%,"No
"
2932,RIDA,6,6,534,1.1%,"No
"
2933,ARHGAP45,14,12,534,2.2%,"No
"
2934,ACAP2,14,10,534,1.9%,"No
"
2935,ZNF281,14,12,534,2.2%,"No
"
2936,CLCF1,2,2,534,0.4%,"No
"
2937,MBOAT2,10,7,534,1.3%,"No
"
2938,H2BC26,2,2,534,0.4%,"No
"
2939,C8ORF34,20,14,534,2.6%,"No
"
2940,PDZD8,18,15,534,2.8%,"No
"
2941,RPL13A,4,4,534,0.7%,"No
"
2942,KAT6B,28,22,534,4.1%,"Yes
"
2943,CABIN1,33,25,534,4.7%,"No
"
2944,SRRM2,45,34,534,6.4%,"No
"
2945,CTDSPL,6,6,534,1.1%,"No
"
2946,PRG4,30,22,534,4.1%,"No
"
2947,KLRG1,4,4,534,0.7%,"No
"
2948,ANGPTL7,6,6,534,1.1%,"No
"
2949,CGAS,12,12,534,2.2%,"No
"
2950,FLOT1,7,7,534,1.3%,"No
"
2951,TOPORS,21,18,534,3.4%,"No
"
2952,PSMD14,6,6,534,1.1%,"No
"
2953,MRPL55,2,2,534,0.4%,"No
"
2954,DDX39A,3,3,534,0.6%,"No
"
2955,OLIG2,3,3,534,0.6%,"Yes
"
2956,SSX3,7,7,534,1.3%,"No
"
2957,OR52A1,5,4,534,0.7%,"No
"
2958,SLC16A8,4,4,534,0.7%,"No
"
2959,DNAJC5G,4,4,534,0.7%,"No
"
2960,TRAPPC3L,9,9,534,1.7%,"No
"
2961,NNT,10,9,534,1.7%,"No
"
2962,MMD,4,4,534,0.7%,"No
"
2963,PRAME,10,9,534,1.7%,"No
"
2964,PIK3R5,13,12,534,2.2%,"No
"
2965,TNPO3,16,13,534,2.4%,"No
"
2966,ADAT1,8,7,534,1.3%,"No
"
2967,STX6,2,2,534,0.4%,"No
"
2968,MFSD10,7,7,534,1.3%,"No
"
2969,COQ7,5,5,534,0.9%,"No
"
2970,SFXN2,7,7,534,1.3%,"No
"
2971,GDF11,3,3,534,0.6%,"No
"
2972,TRIB1,8,8,534,1.5%,"No
"
2973,ZNF443,27,16,534,3.0%,"No
"
2974,GPA33,4,4,534,0.7%,"No
"
2975,PLIN3,8,7,534,1.3%,"No
"
2976,CD96,13,10,534,1.9%,"No
"
2977,RIMBP2,41,38,534,7.1%,"No
"
2978,TMEM131,26,22,534,4.1%,"No
"
2979,BICRAL,13,12,534,2.2%,"No
"
2980,CFAP47,55,36,534,6.7%,"No
"
2981,LRRC8B,5,5,534,0.9%,"No
"
2982,TTC9,4,3,534,0.6%,"No
"
2983,POFUT1,7,6,534,1.1%,"No
"
2984,DAAM2,41,35,534,6.6%,"No
"
2985,ZFYVE26,33,26,534,4.9%,"No
"
2986,ERICH2,3,3,534,0.6%,"No
"
2987,MORC3,16,13,534,2.4%,"No
"
2988,HSD17B13,4,4,534,0.7%,"No
"
2989,SLC39A14,5,5,534,0.9%,"No
"
2990,MTREX,19,18,534,3.4%,"No
"
2991,R3HDM1,16,15,534,2.8%,"No
"
2992,ANP32D,3,3,534,0.6%,"No
"
2993,IAH1,3,3,534,0.6%,"No
"
2994,SLC10A6,11,10,534,1.9%,"No
"
2995,KCTD2,3,3,534,0.6%,"No
"
2996,NUP188,21,20,534,3.7%,"No
"
2997,SUZ12,13,11,534,2.1%,"Yes
"
2998,SCRIB,23,21,534,3.9%,"No
"
2999,SPIDR,11,10,534,1.9%,"No
"
3000,TRIM13,5,4,534,0.7%,"No
"
3001,MPZL2,4,4,534,0.7%,"No
"
3002,USPL1,11,11,534,2.1%,"No
"
3003,PATJ,28,22,534,4.1%,"No
"
3004,EIF1,3,3,534,0.6%,"No
"
3005,MPHOSPH6,2,2,534,0.4%,"No
"
3006,DHRS2,7,7,534,1.3%,"No
"
3007,NME6,3,3,534,0.6%,"No
"
3008,CMPK2,3,3,534,0.6%,"No
"
3009,CALCRL,5,5,534,0.9%,"No
"
3010,DIS3L2,20,18,534,3.4%,"No
"
3011,RGS21,7,7,534,1.3%,"No
"
3012,RLN3,1,1,534,0.2%,"No
"
3013,PTBP2,19,17,534,3.2%,"No
"
3014,ZNF513,12,11,534,2.1%,"No
"
3015,ASTL,9,9,534,1.7%,"No
"
3016,LHX8,11,8,534,1.5%,"No
"
3017,ZNF333,13,10,534,1.9%,"No
"
3018,PARD3B,31,26,534,4.9%,"No
"
3019,ABLIM2,14,13,534,2.4%,"No
"
3020,GINM1,2,2,534,0.4%,"No
"
3021,RFFL,5,5,534,0.9%,"No
"
3022,NEUROD4,15,14,534,2.6%,"No
"
3023,LZTS2,17,14,534,2.6%,"No
"
3024,NGB,3,3,534,0.6%,"No
"
3025,DOT1L,20,18,534,3.4%,"Yes
"
3026,MOGAT1,6,6,534,1.1%,"No
"
3027,SYVN1,14,12,534,2.2%,"No
"
3028,BRSK1,16,13,534,2.4%,"Yes
"
3029,MAML2,9,8,534,1.5%,"Yes
"
3030,RAB11FIP4,15,14,534,2.6%,"No
"
3031,FRMPD3,35,28,534,5.2%,"No
"
3032,TSACC,4,4,534,0.7%,"No
"
3033,TXLNB,24,18,534,3.4%,"No
"
3034,TWIST2,4,4,534,0.7%,"No
"
3035,SPATA3,1,1,534,0.2%,"No
"
3036,GRK7,6,6,534,1.1%,"No
"
3037,TLCD1,2,2,534,0.4%,"No
"
3038,MSANTD4,7,6,534,1.1%,"No
"
3039,ARHGAP42,20,17,534,3.2%,"No
"
3040,HHIPL1,5,5,534,0.9%,"No
"
3041,APOBEC3G,13,12,534,2.2%,"No
"
3042,MRPS35,3,3,534,0.6%,"No
"
3043,CARD11,45,41,534,7.7%,"Yes
"
3044,TRMT11,7,7,534,1.3%,"No
"
3045,ZNF528,31,20,534,3.7%,"No
"
3046,ADGRA1,10,10,534,1.9%,"No
"
3047,SAV1,2,2,534,0.4%,"No
"
3048,KBTBD3,13,10,534,1.9%,"No
"
3049,HAPLN2,3,3,534,0.6%,"No
"
3050,PROK1,3,3,534,0.6%,"No
"
3051,TMEM125,1,1,534,0.2%,"No
"
3052,OLIG3,6,6,534,1.1%,"No
"
3053,SLC5A7,12,11,534,2.1%,"No
"
3054,ELOVL5,5,5,534,0.9%,"No
"
3055,TXNDC9,3,3,534,0.6%,"No
"
3056,TSHZ1,23,19,534,3.6%,"No
"
3057,LYPD6B,4,4,534,0.7%,"No
"
3058,RNF41,6,6,534,1.1%,"No
"
3059,CLRN2,6,6,534,1.1%,"No
"
3060,PRMT3,14,12,534,2.2%,"No
"
3061,LYPD6,2,2,534,0.4%,"No
"
3062,ALG3,4,3,534,0.6%,"No
"
3063,SPINK13,3,3,534,0.6%,"No
"
3064,COX20,1,1,534,0.2%,"No
"
3065,FBN3,65,51,534,9.6%,"No
"
3066,MEGF10,16,15,534,2.8%,"No
"
3067,ABHD15,3,3,534,0.6%,"No
"
3068,CWF19L2,30,25,534,4.7%,"No
"
3069,MPHOSPH9,19,17,534,3.2%,"No
"
3070,AASDHPPT,7,6,534,1.1%,"No
"
3071,PSME3,3,3,534,0.6%,"No
"
3072,HPSE2,24,20,534,3.7%,"No
"
3073,CCDC81,15,13,534,2.4%,"No
"
3074,MEGF11,12,11,534,2.1%,"No
"
3075,POGLUT3,8,8,534,1.5%,"No
"
3076,MPHOSPH10,13,9,534,1.7%,"No
"
3077,FASTKD5,8,8,534,1.5%,"No
"
3078,SLX4,37,32,534,6.0%,"Yes
"
3079,CCDC90B,7,7,534,1.3%,"No
"
3080,KLF17,12,12,534,2.2%,"No
"
3081,NIF3L1,4,4,534,0.7%,"No
"
3082,NEURL4,27,20,534,3.7%,"No
"
3083,ZMAT1,16,13,534,2.4%,"No
"
3084,KLRG2,1,1,534,0.2%,"No
"
3085,NOTO,2,2,534,0.4%,"No
"
3086,LYG1,6,6,534,1.1%,"No
"
3087,TTC6,12,9,534,1.7%,"No
"
3088,MITD1,3,3,534,0.6%,"No
"
3089,SLC36A2,6,6,534,1.1%,"No
"
3090,WFDC1,1,1,534,0.2%,"No
"
3091,GALM,8,7,534,1.3%,"No
"
3092,ZBTB7C,16,15,534,2.8%,"No
"
3093,COMTD1,2,2,534,0.4%,"No
"
3094,L3MBTL3,11,11,534,2.1%,"No
"
3095,EFCAB7,10,10,534,1.9%,"No
"
3096,LCOR,31,26,534,4.9%,"No
"
3097,ZMYND19,1,1,534,0.2%,"No
"
3098,PHYHIPL,9,7,534,1.3%,"No
"
3099,FIGLA,2,2,534,0.4%,"No
"
3100,MAP3K21,38,30,534,5.6%,"No
"
3101,ZNF512,3,3,534,0.6%,"No
"
3102,CTDSP1,3,3,534,0.6%,"No
"
3103,STRA8,12,11,534,2.1%,"No
"
3104,DHRS9,3,3,534,0.6%,"No
"
3105,CCNI2,2,2,534,0.4%,"No
"
3106,CXCL16,6,6,534,1.1%,"No
"
3107,ZNF256,17,15,534,2.8%,"No
"
3108,RCL1,7,7,534,1.3%,"No
"
3109,SORBS3,4,4,534,0.7%,"No
"
3110,ZNF584,6,6,534,1.1%,"No
"
3111,ZSCAN4,14,11,534,2.1%,"No
"
3112,ARIH2OS,2,2,534,0.4%,"No
"
3113,ARHGEF19,7,6,534,1.1%,"No
"
3114,SEC61G,3,3,534,0.6%,"No
"
3115,PES1,7,6,534,1.1%,"No
"
3116,TGDS,2,2,534,0.4%,"No
"
3117,LEPROTL1,3,3,534,0.6%,"No
"
3118,CNIH1,7,7,534,1.3%,"No
"
3119,TENM1,71,57,534,10.7%,"No
"
3120,RBM7,6,6,534,1.1%,"No
"
3121,RBM5,11,10,534,1.9%,"No
"
3122,RBM6,12,9,534,1.7%,"No
"
3123,LHFPL2,3,3,534,0.6%,"No
"
3124,FNIP1,22,15,534,2.8%,"No
"
3125,HAAO,4,4,534,0.7%,"No
"
3126,MACF1,131,65,534,12.2%,"No
"
3127,ACSM1,18,15,534,2.8%,"No
"
3128,CES3,15,14,534,2.6%,"No
"
3129,CBX7,5,5,534,0.9%,"No
"
3130,HEY2,10,8,534,1.5%,"No
"
3131,TNFRSF13B,9,9,534,1.7%,"No
"
3132,LHFPL6,8,8,534,1.5%,"No
"
3133,ALYREF,3,3,534,0.6%,"No
"
3134,TNK2,15,15,534,2.8%,"No
"
3135,GARIN1A,4,3,534,0.6%,"No
"
3136,PPIAL4D,1,1,534,0.2%,"No
"
3137,MBNL2,10,9,534,1.7%,"No
"
3138,ABI2,6,6,534,1.1%,"No
"
3139,ICMT,3,3,534,0.6%,"No
"
3140,IBA57,3,3,534,0.6%,"No
"
3141,GCAT,8,7,534,1.3%,"No
"
3142,CBX6,8,8,534,1.5%,"No
"
3143,KCTD18,11,11,534,2.1%,"No
"
3144,NPTXR,5,5,534,0.9%,"No
"
3145,CBX5,3,3,534,0.6%,"No
"
3146,C7ORF33,6,6,534,1.1%,"No
"
3147,PHF3,41,25,534,4.7%,"No
"
3148,GOLGA2,14,12,534,2.2%,"No
"
3149,GOLGA1,15,13,534,2.4%,"No
"
3150,ZNF736,9,9,534,1.7%,"No
"
3151,ABCA6,46,26,534,4.9%,"No
"
3152,ABCA5,46,26,534,4.9%,"No
"
3153,HEY1,7,7,534,1.3%,"Yes
"
3154,PLXNC1,37,28,534,5.2%,"No
"
3155,CEBPZ,14,13,534,2.4%,"No
"
3156,RASA4,2,2,534,0.4%,"No
"
3157,GOT2,4,4,534,0.7%,"No
"
3158,TRIM28,5,5,534,0.9%,"No
"
3159,GOT1,12,9,534,1.7%,"No
"
3160,PDZK1IP1,1,1,534,0.2%,"No
"
3161,GOLGB1,66,33,534,6.2%,"No
"
3162,AASS,30,22,534,4.1%,"No
"
3163,GOLGA4,50,23,534,4.3%,"No
"
3164,GOLGA3,23,21,534,3.9%,"No
"
3165,ATP6AP2,9,9,534,1.7%,"No
"
3166,FLACC1,7,6,534,1.1%,"No
"
3167,FABP12,2,2,534,0.4%,"No
"
3168,LPAR6,9,8,534,1.5%,"No
"
3169,FARP1,17,17,534,3.2%,"No
"
3170,WASF2,5,4,534,0.7%,"No
"
3171,COL6A6,63,47,534,8.8%,"No
"
3172,LPCAT3,3,3,534,0.6%,"No
"
3173,ETHE1,1,1,534,0.2%,"No
"
3174,QPRT,2,2,534,0.4%,"No
"
3175,BRD4,25,23,534,4.3%,"Yes
"
3176,ISCU,2,2,534,0.4%,"No
"
3177,NAXE,3,3,534,0.6%,"No
"
3178,FABP9,2,2,534,0.4%,"No
"
3179,GP1BA,10,10,534,1.9%,"No
"
3180,SFN,2,2,534,0.4%,"No
"
3181,TRAM1,11,9,534,1.7%,"No
"
3182,CAPN7,13,12,534,2.2%,"No
"
3183,SLC25A13,16,15,534,2.8%,"No
"
3184,GPD1,5,4,534,0.7%,"No
"
3185,CHST4,14,14,534,2.6%,"No
"
3186,IQGAP3,22,22,534,4.1%,"No
"
3187,FAM120B,20,16,534,3.0%,"No
"
3188,GPC1,11,11,534,2.1%,"No
"
3189,SLC25A15,6,5,534,0.9%,"No
"
3190,GP9,2,2,534,0.4%,"No
"
3191,ZNF197,10,10,534,1.9%,"No
"
3192,GP5,10,9,534,1.7%,"No
"
3193,GP2,20,17,534,3.2%,"No
"
3194,C1QL2,7,7,534,1.3%,"No
"
3195,GPM6A,10,8,534,1.5%,"No
"
3196,GPLD1,20,19,534,3.6%,"No
"
3197,GPI,8,7,534,1.3%,"No
"
3198,FAM209A,4,4,534,0.7%,"No
"
3199,GPD2,11,10,534,1.9%,"No
"
3200,HACD2,3,3,534,0.6%,"No
"
3201,XCR1,9,9,534,1.7%,"No
"
3202,GPR4,8,8,534,1.5%,"No
"
3203,GPR3,7,7,534,1.3%,"No
"
3204,CCR10,6,4,534,0.7%,"No
"
3205,CMKLR2,5,5,534,0.9%,"No
"
3206,GPM6B,2,2,534,0.4%,"No
"
3207,CTPS1,11,9,534,1.7%,"No
"
3208,PRLHR,11,10,534,1.9%,"No
"
3209,CXCR3,5,5,534,0.9%,"No
"
3210,CTNND2,36,30,534,5.6%,"No
"
3211,NPBWR2,4,4,534,0.7%,"No
"
3212,CTNND1,30,25,534,4.7%,"No
"
3213,NPBWR1,14,14,534,2.6%,"No
"
3214,GPR6,12,12,534,2.2%,"No
"
3215,EDA2R,7,6,534,1.1%,"No
"
3216,CTSD,7,7,534,1.3%,"No
"
3217,CTSB,8,7,534,1.3%,"No
"
3218,GPR15,14,12,534,2.2%,"No
"
3219,CTRL,3,3,534,0.6%,"No
"
3220,UTS2R,6,6,534,1.1%,"No
"
3221,CTRB1,4,4,534,0.7%,"No
"
3222,GPR12,12,12,534,2.2%,"No
"
3223,CTSL,8,7,534,1.3%,"No
"
3224,GPR22,15,13,534,2.4%,"No
"
3225,CTSK,2,2,534,0.4%,"No
"
3226,GPR21,8,7,534,1.3%,"No
"
3227,CTSH,10,9,534,1.7%,"No
"
3228,GPR20,9,9,534,1.7%,"No
"
3229,CTSG,4,3,534,0.6%,"No
"
3230,GPR19,10,9,534,1.7%,"No
"
3231,CTSE,4,4,534,0.7%,"No
"
3232,GPR18,5,5,534,0.9%,"No
"
3233,EXOC4,26,20,534,3.7%,"No
"
3234,GPR17,6,5,534,0.9%,"No
"
3235,MOGAT3,6,6,534,1.1%,"No
"
3236,CTSO,5,4,534,0.7%,"No
"
3237,GPR26,11,11,534,2.1%,"No
"
3238,GPR25,5,5,534,0.9%,"No
"
3239,MCHR1,8,8,534,1.5%,"No
"
3240,CTSV,7,6,534,1.1%,"No
"
3241,LPAR4,17,12,534,2.2%,"No
"
3242,MUC21,9,9,534,1.7%,"No
"
3243,CXADR,7,7,534,1.3%,"No
"
3244,CX3CR1,9,9,534,1.7%,"No
"
3245,CUX1,23,21,534,3.9%,"Yes
"
3246,GPR32,12,12,534,2.2%,"No
"
3247,CTSZ,5,5,534,0.9%,"No
"
3248,GPR31,7,7,534,1.3%,"No
"
3249,STT3B,12,11,534,2.1%,"No
"
3250,CTSW,8,8,534,1.5%,"No
"
3251,GPER1,8,7,534,1.3%,"No
"
3252,CTSS,6,6,534,1.1%,"No
"
3253,GPR27,3,3,534,0.6%,"No
"
3254,CYB5A,1,1,534,0.2%,"No
"
3255,GPR35,4,4,534,0.7%,"No
"
3256,GPR34,10,8,534,1.5%,"No
"
3257,ANKRD66,4,3,534,0.6%,"No
"
3258,GRK6,15,13,534,2.4%,"No
"
3259,FAM171B,28,18,534,3.4%,"No
"
3260,CYBB,9,9,534,1.7%,"No
"
3261,FFAR2,7,7,534,1.3%,"No
"
3262,CYBA,2,2,534,0.4%,"No
"
3263,GPR42,4,4,534,0.7%,"No
"
3264,CDH26,14,12,534,2.2%,"No
"
3265,CYB561,3,3,534,0.6%,"No
"
3266,FFAR3,12,11,534,2.1%,"No
"
3267,TGIF2,3,3,534,0.6%,"No
"
3268,FFAR1,3,3,534,0.6%,"No
"
3269,GPR39,5,4,534,0.7%,"No
"
3270,MLNR,6,6,534,1.1%,"No
"
3271,GPR37,19,18,534,3.4%,"No
"
3272,EP400P1,3,3,534,0.6%,"No
"
3273,CYLC2,24,17,534,3.2%,"No
"
3274,CYLC1,33,27,534,5.1%,"No
"
3275,GRK5,14,12,534,2.2%,"No
"
3276,CYC1,8,7,534,1.3%,"No
"
3277,GRK4,12,10,534,1.9%,"No
"
3278,CREBRF,10,8,534,1.5%,"No
"
3279,GPX5,5,5,534,0.9%,"No
"
3280,GPX3,5,5,534,0.9%,"No
"
3281,GPX2,4,4,534,0.7%,"No
"
3282,CYP1B1,17,16,534,3.0%,"No
"
3283,GPX1,4,4,534,0.7%,"No
"
3284,CYP1A2,9,9,534,1.7%,"No
"
3285,GPT,10,10,534,1.9%,"No
"
3286,CYP1A1,13,12,534,2.2%,"No
"
3287,GPS2,9,8,534,1.5%,"Yes
"
3288,GPS1,7,7,534,1.3%,"No
"
3289,MKNK2,5,5,534,0.9%,"No
"
3290,CYLD,17,15,534,2.8%,"Yes
"
3291,AMIGO2,12,11,534,2.1%,"No
"
3292,CYP2A7,19,17,534,3.2%,"No
"
3293,CYP2A6,13,11,534,2.1%,"No
"
3294,GPX4,3,3,534,0.6%,"No
"
3295,GRIA3,16,16,534,3.0%,"No
"
3296,GRIA2,48,37,534,6.9%,"No
"
3297,GRIA1,40,32,534,6.0%,"No
"
3298,C15ORF48,3,3,534,0.6%,"No
"
3299,CYP2C8,13,9,534,1.7%,"No
"
3300,RAPGEF1,18,15,534,2.8%,"No
"
3301,CYP2C19,12,11,534,2.1%,"No
"
3302,GRB14,7,6,534,1.1%,"No
"
3303,GRB10,10,10,534,1.9%,"No
"
3304,CYP2B6,5,5,534,0.9%,"No
"
3305,GRB7,8,8,534,1.5%,"No
"
3306,GRB2,3,3,534,0.6%,"No
"
3307,CYP2A13,12,12,534,2.2%,"No
"
3308,CYP3A7,11,10,534,1.9%,"No
"
3309,GPX7,4,4,534,0.7%,"No
"
3310,CYP2C9,7,4,534,0.7%,"No
"
3311,CEP120,20,18,534,3.4%,"No
"
3312,CYP2F1,6,6,534,1.1%,"No
"
3313,CYP2E1,10,9,534,1.7%,"No
"
3314,GRIK3,35,34,534,6.4%,"No
"
3315,GRIK2,45,36,534,6.7%,"No
"
3316,CYSTM1,1,1,534,0.2%,"No
"
3317,GRIK1,16,15,534,2.8%,"No
"
3318,BACH2,27,23,534,4.3%,"Yes
"
3319,ECRG4,6,4,534,0.7%,"No
"
3320,CYP2D6,12,12,534,2.2%,"No
"
3321,GRN,11,11,534,2.1%,"No
"
3322,CYP2D7,1,1,534,0.2%,"No
"
3323,GRID2,29,23,534,4.3%,"No
"
3324,GRID1,28,22,534,4.1%,"No
"
3325,CYP2C18,7,5,534,0.9%,"No
"
3326,GRIA4,38,26,534,4.9%,"No
"
3327,CORO1C,7,7,534,1.3%,"No
"
3328,DAPK2,6,6,534,1.1%,"No
"
3329,CD2AP,10,6,534,1.1%,"No
"
3330,MKRN1,6,6,534,1.1%,"No
"
3331,MKRN2,4,4,534,0.7%,"No
"
3332,CYP11A1,11,10,534,1.9%,"No
"
3333,CYP8B1,12,11,534,2.1%,"No
"
3334,CYP7A1,13,12,534,2.2%,"No
"
3335,CYP4B1,16,16,534,3.0%,"No
"
3336,AMACR,9,8,534,1.5%,"No
"
3337,CLEC5A,8,7,534,1.3%,"No
"
3338,CYP4A11,10,10,534,1.9%,"No
"
3339,CYP3A5,6,5,534,0.9%,"No
"
3340,CYP3A4,7,6,534,1.1%,"No
"
