,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
1581,DUSP26,1,1,149,0.7%,"No
"
1582,PKHD1,2,2,149,1.3%,"No
"
1583,TRMT44,1,1,149,0.7%,"No
"
1584,CCDC102B,1,1,149,0.7%,"No
"
1585,LMNB1,2,2,149,1.3%,"No
"
1586,XPNPEP2,1,1,149,0.7%,"No
"
1587,PLCL1,1,1,149,0.7%,"No
"
1588,FBXO45,1,1,149,0.7%,"No
"
1589,FRY,1,1,149,0.7%,"No
"
1590,ATP7B,1,1,149,0.7%,"No
"
1591,FAM193B,1,1,149,0.7%,"No
"
1592,ZNG1A,1,1,149,0.7%,"No
"
1593,ATR,1,1,149,0.7%,"Yes
"
1594,RC3H2,1,1,149,0.7%,"No
"
1595,SDK2,1,1,149,0.7%,"No
"
1596,CCDC152,1,1,149,0.7%,"No
"
1597,KRTAP4-3,1,1,149,0.7%,"No
"
1598,SP100,1,1,149,0.7%,"No
"
1599,SIRT5,1,1,149,0.7%,"No
"
1600,SPAG1,1,1,149,0.7%,"No
"
1601,ZNF300,1,1,149,0.7%,"No
"
1602,ZNF276,1,1,149,0.7%,"No
"
1603,VSIG8,1,1,149,0.7%,"No
"
1604,TOP1MT,1,1,149,0.7%,"No
"
1605,TDRD6,2,2,149,1.3%,"No
"
1606,ATP13A2,1,1,149,0.7%,"No
"
1607,HMMR,2,2,149,1.3%,"No
"
1608,TACC2,2,2,149,1.3%,"No
"
1609,AVPR1B,1,1,149,0.7%,"No
"
1610,ZNF593,1,1,149,0.7%,"No
"
1611,SERINC5,1,1,149,0.7%,"No
"
1612,EML6,1,1,149,0.7%,"No
"
1613,LMO3,1,1,149,0.7%,"No
"
1614,WDR88,1,1,149,0.7%,"No
"
1615,MSX2,1,1,149,0.7%,"No
"
1616,SP1,1,1,149,0.7%,"No
"
1617,XPO1,1,1,149,0.7%,"Yes
"
1618,SGTB,1,1,149,0.7%,"No
"
1619,PLEC,2,2,149,1.3%,"No
"
1620,KCNH3,1,1,149,0.7%,"No
"
1621,CRB1,1,1,149,0.7%,"No
"
1622,USP6NL,1,1,149,0.7%,"No
"
1623,APLN,1,1,149,0.7%,"No
"
1624,PER3,1,1,149,0.7%,"No
"
1625,GARRE1,1,1,149,0.7%,"No
"
1626,HNRNPA1,1,1,149,0.7%,"No
"
1627,PCDH15,2,2,149,1.3%,"No
"
1628,ARPC2,1,1,149,0.7%,"No
"
1629,TTC14,1,1,149,0.7%,"No
"
1630,AZU1,1,1,149,0.7%,"No
"
1631,FOXA1,2,2,149,1.3%,"Yes
"
1632,GRIN3B,1,1,149,0.7%,"No
"
1633,FCGBP,2,2,149,1.3%,"No
"
1634,MFSD13A,1,1,149,0.7%,"No
"
1635,LPA,1,1,149,0.7%,"No
"
1636,BLTP2,1,1,149,0.7%,"No
"
1637,PCDHGA8,1,1,149,0.7%,"No
"
1638,SYNJ2,2,2,149,1.3%,"No
"
1639,REEP6,1,1,149,0.7%,"No
"
1640,SIL1,1,1,149,0.7%,"No
"
1641,LRCH4,1,1,149,0.7%,"No
"
1642,LRP2,1,1,149,0.7%,"No
"
1643,IL17REL,1,1,149,0.7%,"No
"
1644,YARS2,1,1,149,0.7%,"No
"
1645,VWA2,1,1,149,0.7%,"No
"
1646,ADGRB3,1,1,149,0.7%,"No
"
1647,SPIB,1,1,149,0.7%,"No
"
1648,SYNJ1,1,1,149,0.7%,"No
"
1649,EYS,2,2,149,1.3%,"No
"
1650,SART3,1,1,149,0.7%,"No
"
1651,LSAMP,1,1,149,0.7%,"No
"
1652,CEP104,1,1,149,0.7%,"No
"
1653,CNBP,1,1,149,0.7%,"Yes
"
1654,ZYG11A,1,1,149,0.7%,"No
"
1655,RANBP10,1,1,149,0.7%,"No
"
1656,ZNF646,1,1,149,0.7%,"No
"
1657,SHROOM3,1,1,149,0.7%,"No
"
1658,ADCY2,1,1,149,0.7%,"No
"
1659,SQSTM1,1,1,149,0.7%,"Yes
"
1660,ARFGEF1,1,1,149,0.7%,"No
"
1661,ARFGEF2,1,1,149,0.7%,"No
"
1662,DCAF8L2,1,1,149,0.7%,"No
"
1663,EIF2B2,1,1,149,0.7%,"No
"
1664,MTMR3,1,1,149,0.7%,"No
"
1665,ARPC1B,1,1,149,0.7%,"No
"
1666,ZNF16,1,1,149,0.7%,"No
"
1667,LTF,1,1,149,0.7%,"No
"
1668,IFT140,2,2,149,1.3%,"No
"
1669,BUD31,1,1,149,0.7%,"No
"
1670,SLC39A10,1,1,149,0.7%,"No
"
1671,ANKRD50,3,3,149,2.0%,"No
"
1672,SYTL4,1,1,149,0.7%,"No
"
1673,DDX59,1,1,149,0.7%,"No
"
1674,GPRASP1,1,1,149,0.7%,"No
"
1675,KATNAL2,1,1,149,0.7%,"No
"
1676,MCM3AP,2,2,149,1.3%,"No
"
1677,KNTC1,3,3,149,2.0%,"No
"
1678,OR51E1,1,1,149,0.7%,"No
"
1679,ZNF12,1,1,149,0.7%,"No
"
1680,USP34,1,1,149,0.7%,"No
"
1681,ULK1,1,1,149,0.7%,"No
"
1682,FOCAD,1,1,149,0.7%,"No
"
1683,LTBP4,1,1,149,0.7%,"No
"
1684,ATP8B2,1,1,149,0.7%,"No
"
1685,MCOLN1,1,1,149,0.7%,"No
"
1686,TOR1AIP2,1,1,149,0.7%,"No
"
1687,PLIN2,1,1,149,0.7%,"No
"
1688,RRBP1,1,1,149,0.7%,"No
"
1689,BIN2,1,1,149,0.7%,"No
"
1690,PIM3,1,1,149,0.7%,"No
"
1691,OR5C1,1,1,149,0.7%,"No
"
1692,TUBA1C,1,1,149,0.7%,"No
"
1693,RTN2,1,1,149,0.7%,"No
"
1694,ABCA13,1,1,149,0.7%,"No
"
1695,DPP3,2,2,149,1.3%,"No
"
1696,HUWE1,2,2,149,1.3%,"No
"
1697,RECK,1,1,149,0.7%,"No
"
1698,TACSTD2,1,1,149,0.7%,"No
"
1699,SLC34A3,1,1,149,0.7%,"No
"
1700,COG8,1,1,149,0.7%,"No
"
1701,KMT2B,2,2,149,1.3%,"Yes
"
1702,RYR3,2,2,149,1.3%,"No
"
1703,RP1L1,1,1,149,0.7%,"No
"
1704,GNAT3,1,1,149,0.7%,"No
"
1705,GPC6,1,1,149,0.7%,"No
"
1706,TMEM94,1,1,149,0.7%,"No
"
1707,FMC1-LUC7L2,1,1,149,0.7%,"No
"
1708,PPWD1,1,1,149,0.7%,"No
"
1709,ACBD3,1,1,149,0.7%,"No
"
1710,LRRD1,1,1,149,0.7%,"No
"
1711,RASSF2,1,1,149,0.7%,"No
"
1712,RYR1,1,1,149,0.7%,"No
"
1713,KIF6,1,1,149,0.7%,"No
"
1714,ECPAS,1,1,149,0.7%,"No
"
1715,ADNP,1,1,149,0.7%,"No
"
1716,NSMAF,1,1,149,0.7%,"No
"
1717,KCNK7,1,1,149,0.7%,"No
"
1718,DPP4,1,1,149,0.7%,"No
"
1719,ADAM22,1,1,149,0.7%,"No
"
1720,LANCL3,1,1,149,0.7%,"No
"
1721,CUL4A,1,1,149,0.7%,"Yes
"
1722,CUL3,1,1,149,0.7%,"Yes
"
1723,MAG,2,2,149,1.3%,"No
"
1724,TTF2,1,1,149,0.7%,"No
"
1725,SLC17A4,1,1,149,0.7%,"No
"
1726,DLGAP5,1,1,149,0.7%,"No
"
1727,OR2T34,1,1,149,0.7%,"No
"
1728,SMAD6,1,1,149,0.7%,"No
"
1729,PIEZO1,1,1,149,0.7%,"No
"
1730,TNS3,1,1,149,0.7%,"No
"
1731,SMAD7,2,1,149,0.7%,"No
"
1732,GRK2,1,1,149,0.7%,"No
"
1733,ADSS2,2,2,149,1.3%,"No
"
1734,OBSL1,1,1,149,0.7%,"No
"
1735,FARSB,1,1,149,0.7%,"No
"
1736,CKAP5,1,1,149,0.7%,"No
"
1737,ABCC9,1,1,149,0.7%,"No
"
1738,ABCF2,2,2,149,1.3%,"No
"
1739,PARP12,1,1,149,0.7%,"No
"
1740,SMARCA5,1,1,149,0.7%,"No
"
1741,TPST1,1,1,149,0.7%,"No
"
1742,ICE1,1,1,149,0.7%,"No
"
1743,AP1G1,1,1,149,0.7%,"No
"
1744,BMS1,1,1,149,0.7%,"No
"
1745,SPACA4,1,1,149,0.7%,"No
"
1746,GULP1,1,1,149,0.7%,"No
"
1747,LRRK2,2,2,149,1.3%,"Yes
"
1748,SCAMP2,1,1,149,0.7%,"No
"
1749,TPST2,1,1,149,0.7%,"No
"
1750,C1ORF56,1,1,149,0.7%,"No
"
1751,S1PR5,1,1,149,0.7%,"No
"
1752,OGT,1,1,149,0.7%,"No
"
1753,TRIP12,3,3,149,2.0%,"No
"
1754,CCDC14,1,1,149,0.7%,"No
"
1755,ZNF506,1,1,149,0.7%,"No
"
1756,TNXB,1,1,149,0.7%,"No
"
1757,SYNE1,2,2,149,1.3%,"No
"
1758,SAFB,1,1,149,0.7%,"No
"
1759,DOCK9,1,1,149,0.7%,"No
"
1760,FTSJ3,1,1,149,0.7%,"No
"
1761,BANP,1,1,149,0.7%,"No
"
1762,C20ORF27,1,1,149,0.7%,"No
"
1763,DTNB,1,1,149,0.7%,"No
"
1764,TP53BP1,1,1,149,0.7%,"Yes
"
1765,TP53,1,1,149,0.7%,"Yes
"
1766,PLIN5,2,1,149,0.7%,"No
"
1767,SPESP1,1,1,149,0.7%,"No
"
1768,LRRC57,1,1,149,0.7%,"No
"
1769,TOP1,1,1,149,0.7%,"Yes
"
1770,CILP,1,1,149,0.7%,"No
"
1771,ASB9,2,1,149,0.7%,"No
"
1772,EMC3,1,1,149,0.7%,"No
"
1773,UBR4,1,1,149,0.7%,"No
"
1774,UBAP2,1,1,149,0.7%,"No
"
1775,HOOK3,1,1,149,0.7%,"Yes
"
1776,RHOF,1,1,149,0.7%,"No
"
1777,NRN1L,1,1,149,0.7%,"No
"
1778,ADAMTSL4,1,1,149,0.7%,"No
"
1779,TPH1,2,1,149,0.7%,"No
"
1780,CERS5,1,1,149,0.7%,"No
"
1781,PPFIA2,1,1,149,0.7%,"No
"
1782,NR0B1,1,1,149,0.7%,"No
"
1783,TP73,1,1,149,0.7%,"No
"
1784,PPM1D,1,1,149,0.7%,"Yes
"
1785,PPP5D1P,1,1,149,0.7%,"No
"
1786,PREX1,1,1,149,0.7%,"No
"
1787,NAT14,1,1,149,0.7%,"No
"
1788,PRRC2B,1,1,149,0.7%,"No
"
1789,PLEKHA8,1,1,149,0.7%,"No
"
1790,RNF20,1,1,149,0.7%,"No
"
1791,CRAMP1,1,1,149,0.7%,"No
"
1792,HMCN1,3,3,149,2.0%,"No
"
1793,C16ORF78,1,1,149,0.7%,"No
"
1794,DHX30,1,1,149,0.7%,"No
"
1795,CAPZA3,1,1,149,0.7%,"No
"
1796,ATAD3B,1,1,149,0.7%,"No
"
1797,WDFY1,1,1,149,0.7%,"No
"
1798,HMGN5,1,1,149,0.7%,"No
"
1799,GK2,1,1,149,0.7%,"No
"
1800,TMEM120A,1,1,149,0.7%,"No
"
1801,TAF3,1,1,149,0.7%,"No
"
1802,GLA,1,1,149,0.7%,"No
"
1803,TRAF3,1,1,149,0.7%,"Yes
"
1804,SHOC2,1,1,149,0.7%,"Yes
"
1805,KL,1,1,149,0.7%,"No
"
1806,ZNF775,1,1,149,0.7%,"No
"
1807,IQCF6,1,1,149,0.7%,"No
"
1808,RPAP1,1,1,149,0.7%,"No
"
1809,LPAR5,1,1,149,0.7%,"No
"
1810,PNPLA6,1,1,149,0.7%,"No
"
1811,NCOA4,1,1,149,0.7%,"Yes
"
1812,WDR45B,1,1,149,0.7%,"No
"
1813,HSP90B1,1,1,149,0.7%,"No
"
1814,LONP1,1,1,149,0.7%,"No
"
1815,SUGT1,1,1,149,0.7%,"No
"
1816,FAM98C,1,1,149,0.7%,"No
"
1817,E2F7,1,1,149,0.7%,"No
"
1818,SYCE2,1,1,149,0.7%,"No
"
1819,TENM4,1,1,149,0.7%,"No
"
1820,SNX25,1,1,149,0.7%,"No
"
1821,CCDC43,1,1,149,0.7%,"No
"
1822,EBF1,2,2,149,1.3%,"Yes
"
1823,NRL,1,1,149,0.7%,"No
"
1824,CARD8,2,1,149,0.7%,"No
"
1825,ARSG,2,2,149,1.3%,"No
"
1826,BEND7,1,1,149,0.7%,"No
"
1827,ZNF789,1,1,149,0.7%,"No
"
1828,PPT2,1,1,149,0.7%,"No
"
1829,RAB12,1,1,149,0.7%,"No
"
1830,WDR87,1,1,149,0.7%,"No
"
1831,CRMP1,1,1,149,0.7%,"No
"
1832,PARD3,1,1,149,0.7%,"No
"
1833,TSPAN10,1,1,149,0.7%,"No
"
1834,GLI3,1,1,149,0.7%,"No
"
1835,NTHL1,1,1,149,0.7%,"Yes
"
1836,DUOX2,1,1,149,0.7%,"No
"
1837,COL5A3,1,1,149,0.7%,"No
"
1838,AP5B1,1,1,149,0.7%,"No
"
1839,PHF21B,1,1,149,0.7%,"No
"
1840,COG1,2,2,149,1.3%,"No
"
1841,NUP88,1,1,149,0.7%,"No
"
1842,GLRB,1,1,149,0.7%,"No
"
1843,GPBP1L1,1,1,149,0.7%,"No
"
1844,SYCP3,1,1,149,0.7%,"No
"
1845,TGFBRAP1,1,1,149,0.7%,"No
"
1846,TKFC,1,1,149,0.7%,"No
"
1847,SMURF1,1,1,149,0.7%,"No
"
1848,ZNF638,1,1,149,0.7%,"No
"
1849,FOXK2,1,1,149,0.7%,"No
"
1850,LY6G5B,1,1,149,0.7%,"No
"
1851,ANKRD30A,4,3,149,2.0%,"No
"
1852,CSF1,1,1,149,0.7%,"Yes
"
1853,SALL4,1,1,149,0.7%,"Yes
"
1854,ZNF462,1,1,149,0.7%,"No
"
1855,ZNF565,1,1,149,0.7%,"No
"
1856,SSPN,1,1,149,0.7%,"No
"
1857,EPOP,1,1,149,0.7%,"No
"
1858,AAAS,1,1,149,0.7%,"No
"
1859,PBOV1,1,1,149,0.7%,"No
"
1860,KMT2D,3,3,149,2.0%,"Yes
"
1861,UBQLN1,1,1,149,0.7%,"No
"
1862,GNAS,1,1,149,0.7%,"Yes
"
1863,CSK,1,1,149,0.7%,"No
"
1864,GNAQ,1,1,149,0.7%,"Yes
"
1865,FAM169BP,1,1,149,0.7%,"No
"
1866,GLT1D1,1,1,149,0.7%,"No
"
1867,PTPRO,2,2,149,1.3%,"Yes
"
1868,MKS1,1,1,149,0.7%,No
