,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
576,LINGO2,1,1,65,1.5%,"No
"
577,SRGN,1,1,65,1.5%,"No
"
578,MAP3K7,1,1,65,1.5%,"Yes
"
579,EPHA3,1,1,65,1.5%,"Yes
"
580,EPHA1,2,2,65,3.1%,"No
"
581,TNC,1,1,65,1.5%,"No
"
582,ARID5B,1,1,65,1.5%,"Yes
"
583,ZRANB1,1,1,65,1.5%,"No
"
584,TBC1D7,1,1,65,1.5%,"No
"
585,ROPN1,1,1,65,1.5%,"No
"
586,ABCC10,1,1,65,1.5%,"No
"
587,DOCK10,1,1,65,1.5%,"No
"
588,RBM19,1,1,65,1.5%,"No
"
589,MEST,1,1,65,1.5%,"No
"
590,RNF10,1,1,65,1.5%,"No
"
591,TARBP2,1,1,65,1.5%,"No
"
592,ZNF831,2,2,65,3.1%,"No
"
593,NDST4,2,2,65,3.1%,"No
"
594,NYAP1,1,1,65,1.5%,"No
"
595,ICAM4,1,1,65,1.5%,"No
"
596,ABTB2,1,1,65,1.5%,"No
"
597,EPHX1,1,1,65,1.5%,"No
"
598,ICAM1,1,1,65,1.5%,"No
"
599,CACNA1A,2,2,65,3.1%,"No
"
600,HES4,1,1,65,1.5%,"No
"
601,TYW1B,1,1,65,1.5%,"No
"
602,CACNA1B,1,1,65,1.5%,"No
"
603,CACNA1C,1,1,65,1.5%,"No
"
604,EPHB1,1,1,65,1.5%,"Yes
"
605,CACNA1S,1,1,65,1.5%,"No
"
606,TAL1,1,1,65,1.5%,"Yes
"
607,ZNF180,1,1,65,1.5%,"No
"
608,RNF111,1,1,65,1.5%,"No
"
609,CHEK2,1,1,65,1.5%,"Yes
"
610,ZNF185,1,1,65,1.5%,"No
"
611,PRKAG1,1,1,65,1.5%,"No
"
612,SFPQ,1,1,65,1.5%,"Yes
"
613,HELZ,1,1,65,1.5%,"No
"
614,PLPPR5,1,1,65,1.5%,"No
"
615,SPOCD1,2,2,65,3.1%,"No
"
616,ERBB4,1,1,65,1.5%,"Yes
"
617,ERBB3,1,1,65,1.5%,"Yes
"
618,FAM149A,1,1,65,1.5%,"No
"
619,CACNA2D1,1,1,65,1.5%,"No
"
620,CACNB1,1,1,65,1.5%,"No
"
621,ANXA1,1,1,65,1.5%,"No
"
622,EPS8,1,1,65,1.5%,"No
"
623,CEMIP2,2,2,65,3.1%,"No
"
624,EPOR,1,1,65,1.5%,"Yes
"
625,SYBU,2,2,65,3.1%,"No
"
626,HDX,1,1,65,1.5%,"No
"
627,CHD7,1,1,65,1.5%,"No
"
628,SLA2,1,1,65,1.5%,"No
"
629,EYA4,1,1,65,1.5%,"No
"
630,KBTBD6,1,1,65,1.5%,"No
"
631,PRKCG,1,1,65,1.5%,"No
"
632,SRSF7,1,1,65,1.5%,"No
"
633,TMEM184B,1,1,65,1.5%,"No
"
634,PKN2,1,1,65,1.5%,"No
"
635,C3ORF38,1,1,65,1.5%,"No
"
636,ERG,1,1,65,1.5%,"Yes
"
637,ABHD17A,1,1,65,1.5%,"No
"
638,ERF,1,1,65,1.5%,"Yes
"
639,NAT8L,1,1,65,1.5%,"No
"
640,TET2,1,1,65,1.5%,"Yes
"
641,ERCC4,1,1,65,1.5%,"Yes
"
642,LAMB4,1,1,65,1.5%,"No
"
643,CCDC181,1,1,65,1.5%,"No
"
644,KIF18A,1,1,65,1.5%,"No
"
645,FAM20C,1,1,65,1.5%,"No
"
646,BNC2,1,1,65,1.5%,"No
"
647,TANGO6,1,1,65,1.5%,"No
"
648,AOX1,1,1,65,1.5%,"No
"
649,PRKCB,1,1,65,1.5%,"No
"
650,SRSF2,1,1,65,1.5%,"Yes
"
651,ZNF208,1,1,65,1.5%,"No
"
652,RDH16,1,1,65,1.5%,"No
"
653,PRDM8,1,1,65,1.5%,"No
"
654,DCLRE1A,1,1,65,1.5%,"No
"
655,GOLGA5,1,1,65,1.5%,"Yes
"
656,NIPBL,2,1,65,1.5%,"No
"
657,PCNA,1,1,65,1.5%,"No
"
658,ZNF232,1,1,65,1.5%,"No
"
659,CDK13,1,1,65,1.5%,"No
"
660,PRSS45P,1,1,65,1.5%,"No
"
661,SLC29A4,1,1,65,1.5%,"No
"
662,HECTD1,1,1,65,1.5%,"No
"
663,CYP4F11,1,1,65,1.5%,"No
"
664,TMC2,1,1,65,1.5%,"No
"
665,TMC1,1,1,65,1.5%,"No
"
666,ZNF628,1,1,65,1.5%,"No
"
667,ZNF225,1,1,65,1.5%,"No
"
668,SLC4A5,1,1,65,1.5%,"No
"
669,TRIM22,1,1,65,1.5%,"No
"
670,XYLT1,1,1,65,1.5%,"No
"
671,NEK9,1,1,65,1.5%,"No
"
672,ITSN1,1,1,65,1.5%,"No
"
673,PCSK5,2,2,65,3.1%,"No
"
674,BACE1,1,1,65,1.5%,"No
"
675,SNX31,1,1,65,1.5%,"No
"
676,BIRC3,1,1,65,1.5%,"Yes
"
677,SLC12A9,2,1,65,1.5%,"No
"
678,FAM184A,1,1,65,1.5%,"No
"
679,B3GALT5,1,1,65,1.5%,"No
"
680,APOA1,1,1,65,1.5%,"No
"
681,FAT4,3,3,65,4.6%,"Yes
"
682,URGCP,1,1,65,1.5%,"No
"
683,TP63,2,2,65,3.1%,"Yes
"
684,SGTA,1,1,65,1.5%,"No
"
685,MACROD2,1,1,65,1.5%,"No
"
686,PCOLCE,1,1,65,1.5%,"No
"
687,YTHDC1,1,1,65,1.5%,"No
"
688,PTRH1,1,1,65,1.5%,"No
"
689,SHBG,1,1,65,1.5%,"No
"
690,DNAAF11,1,1,65,1.5%,"No
"
691,SHC1,1,1,65,1.5%,"No
"
692,ZNF621,1,1,65,1.5%,"No
"
693,MKI67,1,1,65,1.5%,"Yes
"
694,DCHS1,1,1,65,1.5%,"No
"
695,AHNAK2,1,1,65,1.5%,"No
"
696,ZNF846,1,1,65,1.5%,"No
"
697,PAOX,1,1,65,1.5%,"No
"
698,EIF4EBP3,1,1,65,1.5%,"No
"
699,OASL,1,1,65,1.5%,"No
"
700,TYRP1,2,2,65,3.1%,"No
"
701,MAP4K1,1,1,65,1.5%,"No
"
702,AFF1,1,1,65,1.5%,"Yes
"
703,XIRP2,1,1,65,1.5%,"No
"
704,SLC35D1,1,1,65,1.5%,"No
"
705,SHROOM2,1,1,65,1.5%,"No
"
706,NUP205,1,1,65,1.5%,"No
"
707,PHACTR1,1,1,65,1.5%,"No
"
708,PRDM2,1,1,65,1.5%,"No
"
709,CHRD,1,1,65,1.5%,"No
"
710,UBA1,1,1,65,1.5%,"No
"
711,RBX1,1,1,65,1.5%,"No
"
712,ST3GAL1,1,1,65,1.5%,"No
"
713,ADAMTS1,1,1,65,1.5%,"No
"
714,CEP250,1,1,65,1.5%,"No
"
715,ZBTB34,3,2,65,3.1%,"No
"
716,WBP4,1,1,65,1.5%,"No
"
717,RGS12,1,1,65,1.5%,"No
"
718,GAL3ST1,1,1,65,1.5%,"No
"
719,RGS16,1,1,65,1.5%,"No
"
720,SEC23IP,1,1,65,1.5%,"No
"
721,CEP68,1,1,65,1.5%,"No
"
722,PASK,1,1,65,1.5%,"Yes
"
723,TTLL12,1,1,65,1.5%,"No
"
724,LPIN1,2,2,65,3.1%,"No
"
725,ADAMTS4,1,1,65,1.5%,"No
"
726,RASD1,1,1,65,1.5%,"No
"
727,ABCA2,1,1,65,1.5%,"No
"
728,ADAMTS2,1,1,65,1.5%,"No
"
729,GPR87,1,1,65,1.5%,"No
"
730,C12ORF60,1,1,65,1.5%,"No
"
731,PDK2,1,1,65,1.5%,"No
"
732,ABL1,1,1,65,1.5%,"Yes
"
733,SKI,1,1,65,1.5%,"No
"
734,ENPP2,2,1,65,1.5%,"No
"
735,SCAMP1,1,1,65,1.5%,"No
"
736,PDHA2,1,1,65,1.5%,"No
"
737,STIL,1,1,65,1.5%,"Yes
"
738,ZZEF1,1,1,65,1.5%,"No
"
739,WDR72,2,2,65,3.1%,"No
"
740,DCUN1D4,1,1,65,1.5%,"No
"
741,ZNF526,1,1,65,1.5%,"No
"
742,EHBP1L1,1,1,65,1.5%,"No
"
743,CLDN22,1,1,65,1.5%,"No
"
744,GDF5,1,1,65,1.5%,"No
"
745,BAG3,1,1,65,1.5%,"No
"
746,UCP2,2,2,65,3.1%,"No
"
747,MARCO,1,1,65,1.5%,"No
"
748,ADAMTS7,1,1,65,1.5%,"No
"
749,HCN1,1,1,65,1.5%,"No
"
750,PEG3,1,1,65,1.5%,"No
"
751,NCOA3,1,1,65,1.5%,"Yes
"
752,ADAMTS6,1,1,65,1.5%,"No
"
753,CCSER1,1,1,65,1.5%,"No
"
754,NCDN,1,1,65,1.5%,"No
"
755,LZTS1,1,1,65,1.5%,"No
"
756,ASIC1,1,1,65,1.5%,"No
"
757,PDP1,1,1,65,1.5%,"No
"
758,RMDN2,1,1,65,1.5%,"No
"
759,ACLY,1,1,65,1.5%,"No
"
760,UGT2B7,1,1,65,1.5%,"No
"
761,MARCHF5,1,1,65,1.5%,"No
"
762,UMOD,1,1,65,1.5%,"No
"
763,S1PR4,1,1,65,1.5%,"No
"
764,DNAJA2,1,1,65,1.5%,"No
"
765,CLASP2,1,1,65,1.5%,"No
"
766,CALHM1,1,1,65,1.5%,"No
"
767,ARHGAP4,1,1,65,1.5%,"No
"
768,TIGIT,1,1,65,1.5%,"No
"
769,UGP2,1,1,65,1.5%,"No
"
770,TGM7,1,1,65,1.5%,"No
"
771,CEP295,1,1,65,1.5%,"No
"
772,ATP10B,2,2,65,3.1%,"No
"
773,NR3C1,1,1,65,1.5%,"No
"
774,KAT7,1,1,65,1.5%,"Yes
"
775,GRIN2D,1,1,65,1.5%,"No
"
776,SLC32A1,2,2,65,3.1%,"No
"
777,GRIN2A,1,1,65,1.5%,"Yes
"
778,COL14A1,1,1,65,1.5%,"No
"
779,UPP1,1,1,65,1.5%,"No
"
780,SYN3,1,1,65,1.5%,"No
"
781,PEX7,1,1,65,1.5%,"No
"
782,KANK4,1,1,65,1.5%,"No
"
783,MAST2,1,1,65,1.5%,"No
"
784,KIAA1755,2,2,65,3.1%,"No
"
785,ATG2A,3,3,65,4.6%,"No
"
786,ZBTB46,1,1,65,1.5%,"No
"
787,RAD54L2,1,1,65,1.5%,"No
"
788,DCLK3,1,1,65,1.5%,"No
"
789,GRM8,1,1,65,1.5%,"No
"
790,C15ORF39,1,1,65,1.5%,"No
"
791,GRM7,1,1,65,1.5%,"No
"
792,HELZ2,2,2,65,3.1%,"No
"
793,KNDC1,1,1,65,1.5%,"No
"
794,PGBD2,1,1,65,1.5%,"No
"
795,DOCK7,2,2,65,3.1%,"No
"
796,GRM3,2,2,65,3.1%,"Yes
"
797,UQCRC2,1,1,65,1.5%,"No
"
798,BCAR1,1,1,65,1.5%,"No
"
799,RAP1GAP2,1,1,65,1.5%,"No
"
800,UQCRFS1,1,1,65,1.5%,"No
"
801,MYBPHL,2,2,65,3.1%,"No
"
802,ABCE1,2,2,65,3.1%,"No
"
803,IQUB,1,1,65,1.5%,"No
"
804,KLHDC2,1,1,65,1.5%,"No
"
805,FSTL4,1,1,65,1.5%,"No
"
806,PRPF40B,1,1,65,1.5%,"No
"
807,GFM1,1,1,65,1.5%,"No
"
808,ELOA2,2,2,65,3.1%,"No
"
809,UBE4B,1,1,65,1.5%,"No
"
810,GRPR,1,1,65,1.5%,"No
"
811,MPHOSPH8,2,2,65,3.1%,"No
"
812,FAM199X,1,1,65,1.5%,"No
"
813,CLOCK,1,1,65,1.5%,"No
"
814,HIC2,1,1,65,1.5%,"No
"
815,KDM5C,1,1,65,1.5%,"Yes
"
816,RC3H1,1,1,65,1.5%,"No
"
817,CAPN11,1,1,65,1.5%,"No
"
818,TNRC6B,1,1,65,1.5%,"No
"
819,CUL9,1,1,65,1.5%,"No
"
820,RBM10,1,1,65,1.5%,"Yes
"
821,TOGARAM1,1,1,65,1.5%,"No
"
822,ZNF98,2,2,65,3.1%,"No
"
823,TBC1D22A,1,1,65,1.5%,"No
"
824,SELENOI,1,1,65,1.5%,"No
"
825,ACTN4,1,1,65,1.5%,"No
"
826,DGKQ,1,1,65,1.5%,"No
"
827,DGKG,1,1,65,1.5%,"No
"
828,USP9X,2,2,65,3.1%,"No
"
829,CCDC180,1,1,65,1.5%,"No
"
830,DGKA,1,1,65,1.5%,"No
"
831,GSN,1,1,65,1.5%,"No
"
832,USP10,1,1,65,1.5%,"No
"
833,INTS4,1,1,65,1.5%,"No
"
834,KLHL34,1,1,65,1.5%,"No
"
835,SOX13,1,1,65,1.5%,"No
"
836,IGSF21,1,1,65,1.5%,"No
"
837,TDRD9,1,1,65,1.5%,"No
"
838,OXER1,2,1,65,1.5%,"No
"
839,SACS,1,1,65,1.5%,"No
"
840,TINF2,1,1,65,1.5%,"No
"
841,CCDC33,1,1,65,1.5%,"No
"
842,ACVR1B,1,1,65,1.5%,"Yes
"
843,GSTM2,1,1,65,1.5%,"No
"
844,KLHL40,1,1,65,1.5%,"No
"
845,NPHP4,1,1,65,1.5%,"No
"
846,CPNE7,1,1,65,1.5%,"No
"
847,C3ORF36,1,1,65,1.5%,"No
"
848,BRINP1,1,1,65,1.5%,"No
"
849,ANKRD2,1,1,65,1.5%,"No
"
850,ARFGAP3,2,2,65,3.1%,"No
"
851,OR6N2,1,1,65,1.5%,"No
"
852,AK5,1,1,65,1.5%,"No
"
853,DBP,1,1,65,1.5%,"No
"
854,KIR2DL1,1,1,65,1.5%,"No
"
855,TKTL1,1,1,65,1.5%,"No
"
856,ROBO2,2,2,65,3.1%,"No
"
857,DHX36,1,1,65,1.5%,"No
"
858,GDPD3,1,1,65,1.5%,"No
"
859,ELAC2,1,1,65,1.5%,"No
"
860,FRAS1,1,1,65,1.5%,"No
"
861,GNPTAB,1,1,65,1.5%,"No
"
862,CEP19,1,1,65,1.5%,"No
"
863,GTF2E2,1,1,65,1.5%,"No
"
864,ZC3H12A,1,1,65,1.5%,"No
"
865,C2ORF78,1,1,65,1.5%,"No
"
866,OR2C3,1,1,65,1.5%,"No
"
867,GTF2H4,1,1,65,1.5%,"No
"
868,LPIN3,1,1,65,1.5%,"No
"
869,CCDC28B,1,1,65,1.5%,"No
"
870,AIFM1,1,1,65,1.5%,"No
"
871,RANBP17,1,1,65,1.5%,"No
"
872,FBXO24,1,1,65,1.5%,"No
"
873,AKR1C1,1,1,65,1.5%,"No
"
874,GTF3C2,1,1,65,1.5%,"No
"
875,DDC,1,1,65,1.5%,"No
"
876,MROH9,1,1,65,1.5%,"No
"
877,SLC16A13,1,1,65,1.5%,"No
"
878,DDB1,1,1,65,1.5%,"No
"
879,MFSD5,1,1,65,1.5%,"No
"
880,AICDA,2,2,65,3.1%,"No
"
881,HGS,1,1,65,1.5%,"No
"
882,NEMF,1,1,65,1.5%,"No
"
883,FHAD1,1,1,65,1.5%,"No
"
884,NEURL1,1,1,65,1.5%,"No
"
885,DYSF,1,1,65,1.5%,"No
"
886,MAPK15,1,1,65,1.5%,"No
"
887,TRRAP,1,1,65,1.5%,"Yes
"
888,ZNF343,1,1,65,1.5%,"No
"
889,PNMA5,1,1,65,1.5%,"No
"
890,DMXL1,1,1,65,1.5%,"No
"
891,DCDC1,1,1,65,1.5%,"No
"
892,GUCY1A1,1,1,65,1.5%,"No
"
893,FBXL5,1,1,65,1.5%,"No
"
894,GUCA2B,1,1,65,1.5%,"No
"
895,SLC28A1,1,1,65,1.5%,"No
"
896,LILRA6,1,1,65,1.5%,"No
"
897,KRT1,1,1,65,1.5%,"No
"
898,SESN2,1,1,65,1.5%,"Yes
"
899,DECR1,1,1,65,1.5%,"No
"
900,KRT2,1,1,65,1.5%,"No
"
901,RTL3,1,1,65,1.5%,"No
"
902,FAM50B,1,1,65,1.5%,"No
"
903,ZFP82,1,1,65,1.5%,"No
"
904,WDR62,1,1,65,1.5%,"No
"
905,GPR137C,1,1,65,1.5%,"No
"
906,TAF9B,1,1,65,1.5%,"No
"
907,IGSF5,1,1,65,1.5%,"No
"
908,NR5A1,1,1,65,1.5%,"No
"
909,RNF157,1,1,65,1.5%,"No
"
910,CCDC85A,1,1,65,1.5%,"No
"
911,FUT2,1,1,65,1.5%,"No
"
912,OR2W1,1,1,65,1.5%,"No
"
913,USP27X,1,1,65,1.5%,"No
"
914,DFFA,1,1,65,1.5%,"No
"
915,KIF19,1,1,65,1.5%,"No
"
916,IGKV3D-20,1,1,65,1.5%,"No
"
917,TRAPPC9,1,1,65,1.5%,"No
"
918,KRT3,1,1,65,1.5%,"No
"
919,SLC2A10,1,1,65,1.5%,"No
"
920,KRT5,2,2,65,3.1%,"No
"
921,NEB,1,1,65,1.5%,"No
"
922,CEP290,1,1,65,1.5%,"No
"
923,SPATC1,1,1,65,1.5%,"No
"
924,MYOM2,1,1,65,1.5%,"No
"
925,COCH,1,1,65,1.5%,"No
"
926,TEX44,1,1,65,1.5%,"No
"
927,CYFIP1,1,1,65,1.5%,"No
"
928,TEDC2,1,1,65,1.5%,"No
"
929,WNT5B,1,1,65,1.5%,"No
"
930,NDUFS1,1,1,65,1.5%,"No
"
931,MDN1,1,1,65,1.5%,"No
"
932,TPP1,1,1,65,1.5%,"No
"
933,NDUFB5,1,1,65,1.5%,"No
"
934,KRT15,1,1,65,1.5%,"No
"
935,RTRAF,1,1,65,1.5%,"No
"
936,CLEC19A,1,1,65,1.5%,"No
"
937,IGSF10,1,1,65,1.5%,"No
"
938,ARHGEF2,2,2,65,3.1%,"No
"
939,IFFO1,1,1,65,1.5%,"No
"
940,FAM83D,1,1,65,1.5%,"No
"
941,FAM153B,1,1,65,1.5%,"No
"
942,KRT20,1,1,65,1.5%,"No
"
943,NLGN4X,1,1,65,1.5%,"No
"
944,MCTP1,2,2,65,3.1%,"No
"
945,CCDC73,2,2,65,3.1%,"No
"
946,ACBD4,1,1,65,1.5%,"No
"
947,ZFHX4,3,3,65,4.6%,"No
"
948,MTUS1,1,1,65,1.5%,"No
"
949,CCDC74A,2,1,65,1.5%,"No
"
950,CNTN2,1,1,65,1.5%,"No
"
951,PRSS58,1,1,65,1.5%,"No
"
952,ADHFE1,1,1,65,1.5%,"Yes
"
953,YAP1,1,1,65,1.5%,"Yes
"
954,TBCC,1,1,65,1.5%,"No
"
955,KRT84,1,1,65,1.5%,"No
"
956,MORC2,1,1,65,1.5%,"No
"
957,SLC6A17,1,1,65,1.5%,"No
"
958,C19ORF18,1,1,65,1.5%,"No
"
959,WDR37,1,1,65,1.5%,"No
"
960,CHPF2,1,1,65,1.5%,"No
"
961,GPR158,1,1,65,1.5%,"No
"
962,CASKIN2,1,1,65,1.5%,"No
"
963,OR4D2,2,1,65,1.5%,"No
"
964,SERINC1,1,1,65,1.5%,"No
"
965,CIART,1,1,65,1.5%,"No
"
966,ID4,1,1,65,1.5%,"No
"
967,UNC13D,1,1,65,1.5%,"No
"
968,CALD1,1,1,65,1.5%,"No
"
969,KRT34,1,1,65,1.5%,"No
"
970,TBX6,1,1,65,1.5%,"No
"
971,SEPTIN2,1,1,65,1.5%,"No
"
972,CD109,1,1,65,1.5%,"No
"
973,ADGRL1,2,1,65,1.5%,"No
"
974,PHLDB2,1,1,65,1.5%,"No
"
975,LMTK2,2,2,65,3.1%,"No
"
976,HNF1B,1,1,65,1.5%,"No
"
977,NYNRIN,1,1,65,1.5%,"No
"
978,HNF1A,1,1,65,1.5%,"Yes
"
979,GABRG2,1,1,65,1.5%,"No
"
980,ABHD10,1,1,65,1.5%,"No
"
981,HECW2,1,1,65,1.5%,"No
"
982,ARMC5,1,1,65,1.5%,"No
"
983,TNPO2,1,1,65,1.5%,"No
"
984,RPTOR,1,1,65,1.5%,"Yes
"
985,GABRD,1,1,65,1.5%,"No
"
986,SRGAP1,1,1,65,1.5%,"No
"
987,ZNF737,1,1,65,1.5%,"No
"
988,AFF3,2,2,65,3.1%,"Yes
"
989,RTL9,1,1,65,1.5%,"No
"
990,TCF4,1,1,65,1.5%,"No
"
991,TMEM108,2,2,65,3.1%,"No
"
992,ZNF799,1,1,65,1.5%,"No
"
993,CCDC137,1,1,65,1.5%,"No
"
994,NEUROG1,1,1,65,1.5%,"No
"
995,ESR2,1,1,65,1.5%,"No
"
996,B4GALNT1,1,1,65,1.5%,"No
"
997,TSPAN14,1,1,65,1.5%,"No
"
998,GAK,1,1,65,1.5%,"No
"
999,FNDC3A,1,1,65,1.5%,"No
"
1000,CCDC82,1,1,65,1.5%,"No
"
1001,R3HDM2,1,1,65,1.5%,"No
"
1002,IFI16,1,1,65,1.5%,"No
"
1003,MYH14,1,1,65,1.5%,"No
"
1004,NDC80,1,1,65,1.5%,"No
"
1005,ELAPOR1,2,2,65,3.1%,"No
"
1006,WDR81,1,1,65,1.5%,"No
"
1007,DIAPH3,1,1,65,1.5%,"No
"
1008,PLA2G4B,1,1,65,1.5%,"No
"
1009,CGN,1,1,65,1.5%,"No
"
1010,TMEM177,1,1,65,1.5%,"No
"
1011,CAPN3,1,1,65,1.5%,"No
"
1012,CAPNS1,1,1,65,1.5%,"No
"
1013,NEO1,1,1,65,1.5%,"No
"
1014,MRPS30,2,1,65,1.5%,"No
"
1015,ALPK3,1,1,65,1.5%,"No
"
1016,COBLL1,1,1,65,1.5%,"No
"
1017,SCGB3A1,1,1,65,1.5%,"No
"
1018,NFATC1,2,2,65,3.1%,"No
"
1019,CSMD3,1,1,65,1.5%,"No
"
1020,TCOF1,1,1,65,1.5%,"No
"
1021,TINAG,1,1,65,1.5%,"No
"
1022,GALNS,3,2,65,3.1%,"No
"
1023,ELFN2,1,1,65,1.5%,"No
"
1024,GALK2,1,1,65,1.5%,"No
"
1025,TMEM132B,1,1,65,1.5%,"No
"
1026,NF1,1,1,65,1.5%,"Yes
"
1027,TCF20,1,1,65,1.5%,"No
"
1028,CASP1,1,1,65,1.5%,"No
"
1029,TBCK,1,1,65,1.5%,"No
"
1030,C1ORF167,1,1,65,1.5%,"No
"
1031,IGSF9,1,1,65,1.5%,"No
"
1032,CCL27,1,1,65,1.5%,"No
"
1033,NFIX,1,1,65,1.5%,"No
"
1034,MECOM,1,1,65,1.5%,"Yes
"
1035,FLAD1,1,1,65,1.5%,"No
"
1036,DNHD1,1,1,65,1.5%,"No
"
1037,SEMA6A,1,1,65,1.5%,"No
"
1038,USP35,1,1,65,1.5%,"No
"
1039,PKD1L2,1,1,65,1.5%,"No
"
1040,LRRC24,1,1,65,1.5%,"No
"
1041,USP19,1,1,65,1.5%,"No
"
1042,LRRC38,1,1,65,1.5%,"No
"
1043,LMTK3,2,2,65,3.1%,"No
"
1044,TET1,1,1,65,1.5%,"Yes
"
1045,CSMD2,2,2,65,3.1%,"No
"
1046,NFIA,2,2,65,3.1%,"No
"
1047,PRNP,1,1,65,1.5%,"No
"
1048,PRODH,2,2,65,3.1%,"No
"
1049,DIMT1,1,1,65,1.5%,"No
"
1050,NFKBIB,1,1,65,1.5%,"No
"
1051,CEP126,1,1,65,1.5%,"No
"
1052,COL3A1,1,1,65,1.5%,"No
"
1053,COL2A1,1,1,65,1.5%,"Yes
"
1054,SYT16,2,2,65,3.1%,"No
"
1055,EVPL,1,1,65,1.5%,"No
"
1056,COL1A1,1,1,65,1.5%,"Yes
"
1057,MYO18B,2,2,65,3.1%,"No
"
1058,SLC38A10,1,1,65,1.5%,"No
"
1059,CCDC154,1,1,65,1.5%,"No
"
1060,VMP1,1,1,65,1.5%,"No
"
1061,TMPRSS15,1,1,65,1.5%,"No
"
1062,SHLD1,1,1,65,1.5%,"No
"
1063,COL7A1,1,1,65,1.5%,"No
"
1064,COL6A3,1,1,65,1.5%,"No
"
1065,RASA3,1,1,65,1.5%,"No
"
1066,RUNX2,1,1,65,1.5%,"Yes
"
1067,EYA1,1,1,65,1.5%,"No
"
1068,ADCK5,1,1,65,1.5%,"No
"
1069,COL5A1,1,1,65,1.5%,"No
"
1070,SRCAP,1,1,65,1.5%,"No
"
1071,CCDC191,1,1,65,1.5%,"No
"
1072,AGO3,1,1,65,1.5%,"No
"
1073,TONSL,1,1,65,1.5%,"No
"
1074,CBLB,1,1,65,1.5%,"Yes
"
1075,MMP3,1,1,65,1.5%,"No
"
1076,RETREG3,1,1,65,1.5%,"No
"
1077,OR4X1,1,1,65,1.5%,"No
"
1078,IGF1R,1,1,65,1.5%,"Yes
"
1079,NEDD4L,1,1,65,1.5%,"No
"
1080,R3HCC1,1,1,65,1.5%,"No
"
1081,QRICH1,1,1,65,1.5%,"No
"
1082,ZACN,1,1,65,1.5%,"No
"
1083,DNAH1,3,3,65,4.6%,"No
"
1084,UBR5,2,2,65,3.1%,"Yes
"
1085,ENOX2,1,1,65,1.5%,"No
"
1086,UNC13B,1,1,65,1.5%,"No
"
1087,ZCCHC2,1,1,65,1.5%,"No
"
1088,HDAC5,1,1,65,1.5%,"No
"
1089,ATF7IP,1,1,65,1.5%,"No
"
1090,SLC1A3,1,1,65,1.5%,"No
"
1091,MALL,1,1,65,1.5%,"No
"
1092,CAVIN4,1,1,65,1.5%,"No
"
1093,SLC4A2,1,1,65,1.5%,"No
"
1094,F13B,1,1,65,1.5%,"No
"
1095,NLRP9,2,2,65,3.1%,"No
"
1096,H1-6,1,1,65,1.5%,"No
"
1097,SZT2,1,1,65,1.5%,"No
"
1098,NLRP10,1,1,65,1.5%,"No
"
1099,WDR7,2,1,65,1.5%,"No
"
1100,SYNM,1,1,65,1.5%,"No
"
1101,F11,1,1,65,1.5%,"No
"
1102,ANKHD1,2,2,65,3.1%,"No
"
1103,NLRP7,2,2,65,3.1%,"No
"
1104,HHAT,1,1,65,1.5%,"No
"
1105,CCKAR,1,1,65,1.5%,"No
"
1106,F8,1,1,65,1.5%,"No
"
1107,IGFBP5,1,1,65,1.5%,"No
"
1108,GZMK,1,1,65,1.5%,"No
"
1109,RNF103,2,2,65,3.1%,"No
"
1110,SLC1A7,1,1,65,1.5%,"No
"
1111,HCN4,2,2,65,3.1%,"No
"
1112,MOCS1,1,1,65,1.5%,"No
"
1113,ARRB1,1,1,65,1.5%,"No
"
1114,SIN3B,1,1,65,1.5%,"No
"
1115,RNF208,1,1,65,1.5%,"No
"
1116,ADGRA2,1,1,65,1.5%,"Yes
"
1117,ARAP1,1,1,65,1.5%,"No
"
1118,ATMIN,1,1,65,1.5%,"No
"
1119,VIRMA,2,2,65,3.1%,"No
"
1120,MTCH1,1,1,65,1.5%,"No
"
1121,PJA1,1,1,65,1.5%,"No
"
1122,UBR2,1,1,65,1.5%,"No
"
1123,MTCH2,1,1,65,1.5%,"No
"
1124,MTMR10,1,1,65,1.5%,"No
"
1125,ENAH,1,1,65,1.5%,"No
"
1126,NCAPG2,1,1,65,1.5%,"No
"
1127,H2BC5,1,1,65,1.5%,"Yes
"
1128,PROSER3,1,1,65,1.5%,"No
"
1129,CHFR,1,1,65,1.5%,"No
"
1130,H2AZ1,1,1,65,1.5%,"No
"
1131,PARVA,1,1,65,1.5%,"No
"
1132,ARSD,1,1,65,1.5%,"No
"
1133,DNAH11,1,1,65,1.5%,"No
"
1134,CCDC59,1,1,65,1.5%,"No
"
1135,B3GALNT1,1,1,65,1.5%,"No
"
1136,DNAJC13,2,1,65,1.5%,"No
"
1137,OR5D18,1,1,65,1.5%,"No
"
1138,SLC7A1,1,1,65,1.5%,"No
"
1139,MBTPS1,1,1,65,1.5%,"No
"
1140,NCAPD3,1,1,65,1.5%,"No
"
1141,BPTF,1,1,65,1.5%,"No
"
1142,HADHB,1,1,65,1.5%,"No
"
1143,DMXL2,1,1,65,1.5%,"No
"
1144,SLC9A8,1,1,65,1.5%,"No
"
1145,DNAAF4,1,1,65,1.5%,"No
"
1146,NLRP6,1,1,65,1.5%,"No
"
1147,COMMD10,1,1,65,1.5%,"No
"
