,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,RBMXL3,1,1,86,1.2%,"No
"
1,VCAN,1,1,86,1.2%,"No
"
2,ALX1,1,1,86,1.2%,"No
"
3,ASPM,1,1,86,1.2%,"No
"
4,SBF2,1,1,86,1.2%,"No
"
5,DPYSL5,1,1,86,1.2%,"No
"
6,GNG7,1,1,86,1.2%,"No
"
7,CDC42BPG,1,1,86,1.2%,"No
"
8,TCIM,1,1,86,1.2%,"No
"
9,VASN,1,1,86,1.2%,"No
"
10,DNAH3,1,1,86,1.2%,"No
"
11,AGPAT3,1,1,86,1.2%,"No
"
12,RALGAPA1,2,2,86,2.3%,"No
"
13,FOXO1,1,1,86,1.2%,"Yes
"
14,INPPL1,2,2,86,2.3%,"Yes
"
15,SVOPL,1,1,86,1.2%,"No
"
16,OTUD7A,1,1,86,1.2%,"No
"
17,CRACDL,1,1,86,1.2%,"No
"
18,CNOT11,1,1,86,1.2%,"No
"
19,FLNA,1,1,86,1.2%,"No
"
20,FLG,3,3,86,3.5%,"No
"
21,SUPT20H,1,1,86,1.2%,"No
"
22,CSPG4,1,1,86,1.2%,"No
"
23,B4GALNT3,1,1,86,1.2%,"No
"
24,NCAN,1,1,86,1.2%,"No
"
25,STAB2,2,2,86,2.3%,"No
"
26,INSM1,1,1,86,1.2%,"No
"
27,CTCF,1,1,86,1.2%,"Yes
"
28,OPCML,1,1,86,1.2%,"No
"
29,FLNC,1,1,86,1.2%,"No
"
30,SPECC1,2,2,86,2.3%,"No
"
31,OR1D2,1,1,86,1.2%,"No
"
32,IRF4,1,1,86,1.2%,"Yes
"
33,PLCXD2,1,1,86,1.2%,"No
"
34,SLC15A4,1,1,86,1.2%,"No
"
35,CATSPERD,1,1,86,1.2%,"No
"
36,GAS2L1,1,1,86,1.2%,"No
"
37,CSTF3,1,1,86,1.2%,"No
"
38,RAB1B,1,1,86,1.2%,"No
"
39,FLT4,1,1,86,1.2%,"Yes
"
40,GPATCH2,1,1,86,1.2%,"No
"
41,PEX5,1,1,86,1.2%,"No
"
42,ANO1,1,1,86,1.2%,"No
"
43,PYGB,1,1,86,1.2%,"No
"
44,NDUFS7,1,1,86,1.2%,"No
"
45,ITGA1,1,1,86,1.2%,"No
"
46,VEZT,1,1,86,1.2%,"No
"
47,FNTA,1,1,86,1.2%,"No
"
48,LYPD3,1,1,86,1.2%,"No
"
49,CDH9,1,1,86,1.2%,"No
"
50,DYNC2I1,1,1,86,1.2%,"No
"
51,CDH8,1,1,86,1.2%,"No
"
52,LAMP3,1,1,86,1.2%,"No
"
53,CDH6,1,1,86,1.2%,"No
"
54,FN1,1,1,86,1.2%,"No
"
55,SLC6A15,1,1,86,1.2%,"No
"
56,ZNF740,1,1,86,1.2%,"No
"
57,SPATA31D1,2,2,86,2.3%,"No
"
58,OR3A2,1,1,86,1.2%,"No
"
59,VPS41,1,1,86,1.2%,"No
"
60,TSPYL2,1,1,86,1.2%,"No
"
61,ADAMTS18,1,1,86,1.2%,"No
"
62,CDH11,1,1,86,1.2%,"Yes
"
63,CYP4X1,1,1,86,1.2%,"No
"
64,LHPP,1,1,86,1.2%,"No
"
65,C5ORF24,1,1,86,1.2%,"No
"
66,PPP1R15B,1,1,86,1.2%,"No
"
67,LRP11,1,1,86,1.2%,"No
"
68,KASH5,1,1,86,1.2%,"No
"
69,UTP4,1,1,86,1.2%,"No
"
70,SPTA1,2,2,86,2.3%,"No
"
71,CD200R1L,1,1,86,1.2%,"No
"
72,SND1,1,1,86,1.2%,"Yes
"
73,SPTAN1,1,1,86,1.2%,"No
"
74,UTP25,1,1,86,1.2%,"No
"
75,TMPRSS7,1,1,86,1.2%,"No
"
76,NUDT1,1,1,86,1.2%,"No
"
77,VPS13B,1,1,86,1.2%,"No
"
78,PZP,1,1,86,1.2%,"No
"
79,ITGB3,1,1,86,1.2%,"No
"
80,SNX16,1,1,86,1.2%,"No
"
81,ITGB6,1,1,86,1.2%,"No
"
82,SREBF1,1,1,86,1.2%,"No
"
83,ITGB7,1,1,86,1.2%,"No
"
84,HOXB1,1,1,86,1.2%,"No
"
85,YIPF7,1,1,86,1.2%,"No
"
86,CDKN2C,1,1,86,1.2%,"Yes
"
87,OR6C76,1,1,86,1.2%,"No
"
88,ZNF366,1,1,86,1.2%,"No
"
89,TRIM16,1,1,86,1.2%,"No
"
90,LAS1L,1,1,86,1.2%,"No
"
91,TXNIP,1,1,86,1.2%,"No
"
92,SUGP1,1,1,86,1.2%,"No
"
93,RIPOR1,1,1,86,1.2%,"No
"
94,SPTBN1,2,2,86,2.3%,"No
"
95,BCL9,1,1,86,1.2%,"Yes
"
96,POLR3G,1,1,86,1.2%,"No
"
97,FANK1,2,1,86,1.2%,"No
"
98,OR2T2,2,1,86,1.2%,"No
"
99,ANKRD35,1,1,86,1.2%,"No
"
100,CCM2,1,1,86,1.2%,"No
"
101,DNAAF8,1,1,86,1.2%,"No
"
102,TAS2R40,1,1,86,1.2%,"No
"
103,C16ORF89,1,1,86,1.2%,"No
"
104,OBI1,1,1,86,1.2%,"No
"
105,HOXB6,1,1,86,1.2%,"No
"
106,ANKS6,1,1,86,1.2%,"No
"
107,ITIH1,1,1,86,1.2%,"No
"
108,NAALADL2,1,1,86,1.2%,"No
"
109,MTTP,1,1,86,1.2%,"No
"
110,CPNE1,1,1,86,1.2%,"No
"
111,SDK1,3,3,86,3.5%,"No
"
112,FAM149B1,1,1,86,1.2%,"No
"
113,SLC10A5,2,1,86,1.2%,"No
"
114,DNLZ,1,1,86,1.2%,"No
"
115,JPH3,1,1,86,1.2%,"No
"
116,NPHP3,1,1,86,1.2%,"No
"
117,CARS2,1,1,86,1.2%,"No
"
118,TBL3,1,1,86,1.2%,"No
"
119,NOX1,1,1,86,1.2%,"No
"
120,RAD21,1,1,86,1.2%,"Yes
"
121,SRPK2,1,1,86,1.2%,"No
"
122,RAD23B,1,1,86,1.2%,"No
"
123,RAD51,1,1,86,1.2%,"Yes
"
124,HERC3,1,1,86,1.2%,"No
"
125,TIMELESS,1,1,86,1.2%,"No
"
126,USP16,1,1,86,1.2%,"No
"
127,SRRM1,1,1,86,1.2%,"No
"
128,CES1,1,1,86,1.2%,"No
"
129,CENPF,1,1,86,1.2%,"No
"
130,PADI4,1,1,86,1.2%,"No
"
131,BFSP1,1,1,86,1.2%,"No
"
132,CEACAM1,1,1,86,1.2%,"No
"
133,SRRM5,1,1,86,1.2%,"No
"
134,HNRNPUL1,1,1,86,1.2%,"No
"
135,SEPTIN5,1,1,86,1.2%,"Yes
"
136,RIPOR3,1,1,86,1.2%,"No
"
137,PRDM1,1,1,86,1.2%,"Yes
"
138,BSN,1,1,86,1.2%,"No
"
139,SSC5D,1,1,86,1.2%,"No
"
140,HERC1,1,1,86,1.2%,"No
"
141,RASEF,1,1,86,1.2%,"No
"
142,DAGLB,1,1,86,1.2%,"No
"
143,MUC1,1,1,86,1.2%,"Yes
"
144,MUC2,1,1,86,1.2%,"No
"
145,POLR2A,1,1,86,1.2%,"No
"
146,POLR2B,1,1,86,1.2%,"No
"
147,KYNU,1,1,86,1.2%,"No
"
148,MUC4,2,2,86,2.3%,"No
"
149,LONRF2,1,1,86,1.2%,"No
"
150,KIAA1549L,1,1,86,1.2%,"No
"
151,ZNF354B,1,1,86,1.2%,"No
"
152,ZFP90,1,1,86,1.2%,"No
"
153,LVRN,1,1,86,1.2%,"No
"
154,IRAK4,2,2,86,2.3%,"No
"
155,BNC1,1,1,86,1.2%,"No
"
156,OBSCN,2,2,86,2.3%,"No
"
157,ZFC3H1,1,1,86,1.2%,"No
"
158,POLD2,1,1,86,1.2%,"No
"
159,BMP1,1,1,86,1.2%,"No
"
160,POLE,1,1,86,1.2%,"Yes
"
161,FAM110D,1,1,86,1.2%,"No
"
162,STAT2,1,1,86,1.2%,"Yes
"
163,POLRMT,1,1,86,1.2%,"No
"
164,STAT1,1,1,86,1.2%,"Yes
"
165,IL23R,1,1,86,1.2%,"No
"
166,BNIP5,1,1,86,1.2%,"No
"
167,ANKLE1,1,1,86,1.2%,"No
"
168,CERCAM,1,1,86,1.2%,"No
"
169,POLR2G,2,2,86,2.3%,"No
"
170,POLR2H,1,1,86,1.2%,"No
"
171,DENND1C,1,1,86,1.2%,"No
"
172,GPR137,1,1,86,1.2%,"No
"
173,HNRNPR,1,1,86,1.2%,"No
"
174,GPRC5D,1,1,86,1.2%,"No
"
175,HSPA13,1,1,86,1.2%,"No
"
176,STC1,1,1,86,1.2%,"No
"
177,SULT1E1,1,1,86,1.2%,"No
"
178,GLYAT,1,1,86,1.2%,"No
"
179,ADGRV1,1,1,86,1.2%,"No
"
180,DST,2,2,86,2.3%,"No
"
181,PLPPR3,1,1,86,1.2%,"No
"
182,RTN4RL2,1,1,86,1.2%,"No
"
183,ZRANB3,1,1,86,1.2%,"No
"
184,PPA1,1,1,86,1.2%,"No
"
185,CSMD1,2,2,86,2.3%,"No
"
186,ARMC3,1,1,86,1.2%,"No
"
187,KAT6B,1,1,86,1.2%,"Yes
"
188,CTDSPL,1,1,86,1.2%,"No
"
189,RAD18,1,1,86,1.2%,"No
"
190,PRG4,1,1,86,1.2%,"No
"
191,BRAF,1,1,86,1.2%,"Yes
"
192,NCKAP5L,1,1,86,1.2%,"No
"
193,CROT,1,1,86,1.2%,"No
"
194,MYO15A,1,1,86,1.2%,"No
"
195,MARS2,1,1,86,1.2%,"No
"
196,H3C7,1,1,86,1.2%,"Yes
"
197,SERPINB12,1,1,86,1.2%,"No
"
198,FLOT1,1,1,86,1.2%,"No
"
199,UBASH3A,1,1,86,1.2%,"No
"
200,SBF1,1,1,86,1.2%,"No
"
201,OR52A1,1,1,86,1.2%,"No
"
202,UNC5B,1,1,86,1.2%,"No
"
203,PLOD3,1,1,86,1.2%,"No
"
204,ZNF99,2,2,86,2.3%,"No
"
205,PKP4,1,1,86,1.2%,"No
"
206,MATK,1,1,86,1.2%,"No
"
207,MYO1G,1,1,86,1.2%,"No
"
208,SCN1A,1,1,86,1.2%,"No
"
209,NNT,1,1,86,1.2%,"No
"
210,KIAA1614,1,1,86,1.2%,"No
"
211,JADE1,1,1,86,1.2%,"No
"
212,LRP1B,1,1,86,1.2%,"Yes
"
213,SVOP,1,1,86,1.2%,"No
"
214,SFMBT2,1,1,86,1.2%,"No
"
215,CRYBG1,2,2,86,2.3%,"No
"
216,BTD,1,1,86,1.2%,"No
"
217,AK2,1,1,86,1.2%,"No
"
218,ANKRD27,1,1,86,1.2%,"No
"
219,ATP6V0E1,1,1,86,1.2%,"No
"
220,RIMBP2,1,1,86,1.2%,"No
"
221,GAL3ST3,2,2,86,2.3%,"No
"
222,PGLYRP1,1,1,86,1.2%,"No
"
223,SIGLEC10,2,2,86,2.3%,"No
"
224,SELENBP1,1,1,86,1.2%,"No
"
225,HEPH,1,1,86,1.2%,"No
"
226,KALRN,1,1,86,1.2%,"No
"
227,SCN9A,1,1,86,1.2%,"No
"
228,PLEKHM1,1,1,86,1.2%,"No
"
229,DAAM2,1,1,86,1.2%,"No
"
230,ZFYVE26,1,1,86,1.2%,"No
"
231,TMEM199,1,1,86,1.2%,"No
"
232,BTN1A1,1,1,86,1.2%,"No
"
233,SCN2A,1,1,86,1.2%,"No
"
234,TRPA1,1,1,86,1.2%,"No
"
235,MATN3,1,1,86,1.2%,"No
"
236,NDST2,3,3,86,3.5%,"No
"
237,NAV3,1,1,86,1.2%,"No
"
238,SCNN1G,1,1,86,1.2%,"No
"
239,CHST6,1,1,86,1.2%,"No
"
240,GCM1,1,1,86,1.2%,"No
"
241,MCF2,2,2,86,2.3%,"No
"
242,SCRIB,1,1,86,1.2%,"No
"
243,ZNF639,1,1,86,1.2%,"No
"
244,GBA3,1,1,86,1.2%,"No
"
245,FRMD1,2,2,86,2.3%,"No
"
246,ALDH9A1,1,1,86,1.2%,"No
"
247,NIN,2,2,86,2.3%,"Yes
"
248,SPTBN4,1,1,86,1.2%,"No
"
249,SVEP1,1,1,86,1.2%,"No
"
250,ORM2,1,1,86,1.2%,"No
"
251,ITGA8,1,1,86,1.2%,"No
"
252,SCN10A,1,1,86,1.2%,"No
"
253,TM9SF3,1,1,86,1.2%,"No
"
254,ELP1,1,1,86,1.2%,"No
"
255,TRH,1,1,86,1.2%,"No
"
256,DIS3L2,1,1,86,1.2%,"No
"
257,WWP2,3,3,86,3.5%,"No
"
258,TRIM66,1,1,86,1.2%,"No
"
259,TRIO,1,1,86,1.2%,"No
"
260,CNTRL,1,1,86,1.2%,"Yes
"
261,CHAC1,1,1,86,1.2%,"No
"
262,KIF21B,1,1,86,1.2%,"No
"
263,FAM131A,1,1,86,1.2%,"No
"
264,ZNF333,1,1,86,1.2%,"No
"
265,MYT1L,1,1,86,1.2%,"No
"
266,TNIK,1,1,86,1.2%,"No
"
267,ALK,1,1,86,1.2%,"Yes
"
268,BRSK1,1,1,86,1.2%,"Yes
"
269,OXA1L,1,1,86,1.2%,"No
"
270,KIAA0319,1,1,86,1.2%,"No
"
271,TMEM138,1,1,86,1.2%,"No
"
272,FRMPD3,1,1,86,1.2%,"No
"
273,CYP4F2,1,1,86,1.2%,"No
"
274,P4HA1,1,1,86,1.2%,"No
"
275,FOXQ1,2,1,86,1.2%,"No
"
276,TRIM31,1,1,86,1.2%,"No
"
277,LMO4,2,2,86,2.3%,"No
"
278,TPPP,1,1,86,1.2%,"No
"
279,GNPNAT1,1,1,86,1.2%,"No
"
280,CCDC86,2,2,86,2.3%,"No
"
281,NMNAT2,1,1,86,1.2%,"No
"
282,LRRN4,1,1,86,1.2%,"No
"
283,YTHDC2,1,1,86,1.2%,"No
"
284,HGSNAT,1,1,86,1.2%,"No
"
285,ALOX15B,1,1,86,1.2%,"No
"
286,NCOA6,1,1,86,1.2%,"No
"
287,TRMT11,1,1,86,1.2%,"No
"
288,SETDB1,3,3,86,3.5%,"Yes
"
289,SAV1,1,1,86,1.2%,"No
"
290,ADAMTS20,1,1,86,1.2%,"No
"
291,S1PR3,1,1,86,1.2%,"No
"
292,MTFP1,1,1,86,1.2%,"No
"
293,TRPC1,1,1,86,1.2%,"No
"
294,TRANK1,1,1,86,1.2%,"No
"
295,TRPC4,1,1,86,1.2%,"No
"
296,TRPM2,1,1,86,1.2%,"No
"
297,MID2,1,1,86,1.2%,"No
"
298,PDZRN3,1,1,86,1.2%,"No
"
299,OR10H3,1,1,86,1.2%,"No
"
300,MYO16,1,1,86,1.2%,"No
"
301,DCLRE1B,2,2,86,2.3%,"No
"
302,FBN3,2,1,86,1.2%,"No
"
303,SNRNP200,2,2,86,2.3%,"No
"
304,VPS54,1,1,86,1.2%,"No
"
305,MPHOSPH9,1,1,86,1.2%,"No
"
306,KMT2E,1,1,86,1.2%,"No
"
307,PPCDC,1,1,86,1.2%,"No
"
308,MIEF2,1,1,86,1.2%,"No
"
309,SDC2,1,1,86,1.2%,"No
"
310,ARHGAP29,1,1,86,1.2%,"No
"
311,TTC6,1,1,86,1.2%,"No
"
312,UBAP2L,1,1,86,1.2%,"No
"
313,RRP1,1,1,86,1.2%,"No
"
314,NUDT21,1,1,86,1.2%,"No
"
315,PHLPP2,1,1,86,1.2%,"No
"
316,FSIP2,2,2,86,2.3%,"No
"
317,PDZD2,2,2,86,2.3%,"No
"
318,CDCP1,1,1,86,1.2%,"No
"
319,WDTC1,1,1,86,1.2%,"No
"
320,ITGB1BP2,1,1,86,1.2%,"No
"
321,AMELY,1,1,86,1.2%,"No
"
322,KDM4B,1,1,86,1.2%,"No
"
323,FBF1,1,1,86,1.2%,"No
"
324,DNAH10,2,2,86,2.3%,"No
"
325,COL27A1,1,1,86,1.2%,"No
"
326,NXT2,1,1,86,1.2%,"No
"
327,LANCL2,1,1,86,1.2%,"No
"
328,TSC1,1,1,86,1.2%,"Yes
"
329,WDFY3,1,1,86,1.2%,"No
"
330,DAAM1,1,1,86,1.2%,"No
"
331,SAMD9L,1,1,86,1.2%,"No
"
332,MAPKBP1,1,1,86,1.2%,"No
"
333,SDHD,1,1,86,1.2%,"Yes
"
334,EXOC3L1,1,1,86,1.2%,"No
"
335,MBIP,1,1,86,1.2%,"No
"
336,LILRA3,1,1,86,1.2%,"No
"
337,EEF1B2,1,1,86,1.2%,"No
"
338,PAWR,1,1,86,1.2%,"No
"
339,PAX5,2,2,86,2.3%,"Yes
"
340,FNIP1,1,1,86,1.2%,"No
"
341,LATS2,9,8,86,9.3%,"Yes
"
342,MACF1,1,1,86,1.2%,"No
"
343,AGO1,1,1,86,1.2%,"Yes
"
344,BRWD3,1,1,86,1.2%,"No
"
345,TEX9,1,1,86,1.2%,"No
"
346,TSPAN16,1,1,86,1.2%,"No
"
347,RGS18,1,1,86,1.2%,"No
"
348,ANK1,1,1,86,1.2%,"No
"
349,ANK2,3,2,86,2.3%,"No
"
350,TSC2,1,1,86,1.2%,"Yes
"
351,LHFPL6,1,1,86,1.2%,"No
"
352,ECEL1,1,1,86,1.2%,"No
"
353,EFNB2,1,1,86,1.2%,"No
"
354,TNK2,1,1,86,1.2%,"No
"
355,RIPK3,1,1,86,1.2%,"No
"
356,ZNF440,1,1,86,1.2%,"No
"
357,KLHL25,1,1,86,1.2%,"No
"
358,ABI2,1,1,86,1.2%,"No
"
359,PAPOLG,1,1,86,1.2%,"No
"
360,ANPEP,1,1,86,1.2%,"No
"
361,EIPR1,1,1,86,1.2%,"No
"
362,NPTXR,1,1,86,1.2%,"No
"
363,MEGF8,2,2,86,2.3%,"No
"
364,CELSR2,1,1,86,1.2%,"No
"
365,ZC2HC1A,1,1,86,1.2%,"No
"
366,PLXNC1,1,1,86,1.2%,"No
"
367,SLC27A2,1,1,86,1.2%,"No
"
368,TRIM28,1,1,86,1.2%,"No
"
369,SPINK5,1,1,86,1.2%,"No
"
370,GOLGB1,1,1,86,1.2%,"No
"
371,INO80,1,1,86,1.2%,"No
"
372,CNNM1,1,1,86,1.2%,"No
"
373,OR2M7,1,1,86,1.2%,"No
"
374,ST8SIA2,1,1,86,1.2%,"No
"
375,FARP1,2,2,86,2.3%,"No
"
376,COL6A6,1,1,86,1.2%,"No
"
377,AP3B2,1,1,86,1.2%,"No
"
378,SLC17A5,1,1,86,1.2%,"No
"
379,TTN,12,12,86,14.0%,"No
"
380,TTK,1,1,86,1.2%,"No
"
381,OR52K2,1,1,86,1.2%,"No
"
382,EHHADH,1,1,86,1.2%,"No
"
383,EGR4,1,1,86,1.2%,"No
"
384,EGR3,1,1,86,1.2%,"No
"
385,RMDN1,1,1,86,1.2%,"No
"
386,COQ4,1,1,86,1.2%,"No
"
387,ATF7,1,1,86,1.2%,"No
"
388,MORN1,1,1,86,1.2%,"No
"
389,BTNL8,1,1,86,1.2%,"No
"
390,SNRNP27,1,1,86,1.2%,"No
"
391,TUFT1,1,1,86,1.2%,"No
"
392,TULP1,1,1,86,1.2%,"No
"
393,LRATD2,1,1,86,1.2%,"No
"
394,CAMKV,1,1,86,1.2%,"No
"
395,KIF26A,2,2,86,2.3%,"No
"
396,EIF4A1,1,1,86,1.2%,"No
"
397,GPD2,1,1,86,1.2%,"No
"
398,ZNF567,2,2,86,2.3%,"No
"
399,DOCK5,1,1,86,1.2%,"No
"
400,BRIP1,1,1,86,1.2%,"Yes
"
401,CTTNBP2,1,1,86,1.2%,"No
"
402,TYMS,1,1,86,1.2%,"No
"
403,ACOT12,1,1,86,1.2%,"No
"
404,AKAP6,2,2,86,2.3%,"No
"
405,DTWD2,1,1,86,1.2%,"No
"
406,SNX19,2,2,86,2.3%,"No
"
407,NRDE2,1,1,86,1.2%,"No
"
408,AUNIP,1,1,86,1.2%,"No
"
409,FAM234A,1,1,86,1.2%,"No
"
410,GPATCH3,1,1,86,1.2%,"No
"
411,EIF4G2,1,1,86,1.2%,"No
"
412,EIF4G1,1,1,86,1.2%,"No
"
413,PCDHB5,1,1,86,1.2%,"No
"
414,IFT172,1,1,86,1.2%,"No
"
415,HAP1,1,1,86,1.2%,"No
"
416,RPS10-NUDT3,1,1,86,1.2%,"No
"
417,PGS1,1,1,86,1.2%,"No
"
418,ZBTB20,2,2,86,2.3%,"Yes
"
419,ADGRG5,1,1,86,1.2%,"No
"
420,RELL2,1,1,86,1.2%,"No
"
421,UBTD1,1,1,86,1.2%,"No
"
422,ELMO2,1,1,86,1.2%,"No
"
423,GALNT11,1,1,86,1.2%,"No
"
424,OR2A7,1,1,86,1.2%,"No
"
425,ELAVL2,1,1,86,1.2%,"No
"
426,DDX54,1,1,86,1.2%,"No
"
427,IL21R,1,1,86,1.2%,"Yes
"
428,CFAP70,1,1,86,1.2%,"No
"
429,TAF1A,1,1,86,1.2%,"No
"
430,SOWAHA,1,1,86,1.2%,"No
"
431,TMEM67,1,1,86,1.2%,"No
"
432,STING1,1,1,86,1.2%,"No
"
433,ACSM4,1,1,86,1.2%,"No
"
434,SPATA13,1,1,86,1.2%,"No
"
435,SHROOM1,3,3,86,3.5%,"No
"
436,GPR32,1,1,86,1.2%,"No
"
437,ITPKB,1,1,86,1.2%,"No
"
438,AHNAK,1,1,86,1.2%,"No
"
439,GPER1,1,1,86,1.2%,"No
"
440,ZNF664,1,1,86,1.2%,"No
"
441,CTSS,1,1,86,1.2%,"No
"
442,ARHGAP30,1,1,86,1.2%,"No
"
443,IRF2BP1,1,1,86,1.2%,"No
"
444,CUZD1,1,1,86,1.2%,"No
"
445,HIP1R,1,1,86,1.2%,"No
"
446,SCARF2,1,1,86,1.2%,"No
"
447,RNF214,1,1,86,1.2%,"No
"
448,NOC4L,1,1,86,1.2%,"No
"
449,PCLO,2,2,86,2.3%,"Yes
"
450,ATP11AUN,1,1,86,1.2%,"No
"
451,ZNF579,1,1,86,1.2%,"No
"
452,WSB1,1,1,86,1.2%,"No
"
453,RADX,1,1,86,1.2%,"No
"
454,PRRG4,1,1,86,1.2%,"No
"
455,SLC7A3,1,1,86,1.2%,"No
"
456,PPRC1,1,1,86,1.2%,"No
"
457,PRRG3,1,1,86,1.2%,"No
"
458,SPPL2A,1,1,86,1.2%,"No
"
459,SYMPK,1,1,86,1.2%,"No
"
460,STX1B,1,1,86,1.2%,"No
"
461,ARHGAP26,1,1,86,1.2%,"Yes
"
462,ZBTB45,1,1,86,1.2%,"No
"
463,IQSEC2,1,1,86,1.2%,"No
"
464,POU2AF3,1,1,86,1.2%,"No
"
465,JARID2,1,1,86,1.2%,"Yes
"
466,GAS2L3,1,1,86,1.2%,"No
"
467,ZNF423,1,1,86,1.2%,"No
"
468,RANBP2,1,1,86,1.2%,"Yes
"
469,KERA,1,1,86,1.2%,"No
"
470,ESM1,1,1,86,1.2%,"No
"
471,SETD1B,1,1,86,1.2%,"Yes
"
472,GRIA1,1,1,86,1.2%,"No
"
473,HTRA2,1,1,86,1.2%,"No
"
474,TBC1D9B,1,1,86,1.2%,"No
"
475,SETX,1,1,86,1.2%,"No
"
476,SYT10,1,1,86,1.2%,"No
"
477,RARA,1,1,86,1.2%,"Yes
"
478,ADAMTS13,1,1,86,1.2%,"No
"
479,PRDM14,1,1,86,1.2%,"Yes
"
480,CMTR1,1,1,86,1.2%,"No
"
481,GRIK3,1,1,86,1.2%,"No
"
482,BLTP3B,1,1,86,1.2%,"No
"
483,ATAD1,1,1,86,1.2%,"No
"
484,MYCBP2,1,1,86,1.2%,"No
"
485,TBRG1,1,1,86,1.2%,"No
"
486,FBH1,1,1,86,1.2%,"No
"
487,KCNC1,1,1,86,1.2%,"No
"
488,RASGRF2,1,1,86,1.2%,"No
"
489,NCKIPSD,1,1,86,1.2%,"No
"
490,RB1,1,1,86,1.2%,"Yes
"
491,SREK1IP1,1,1,86,1.2%,"No
"
492,CD2AP,1,1,86,1.2%,"No
"
493,CCDC63,2,2,86,2.3%,"No
"
494,CIBAR2,1,1,86,1.2%,"No
"
495,CSNK1A1L,1,1,86,1.2%,"No
"
496,PPTC7,1,1,86,1.2%,"No
"
497,MAP3K6,1,1,86,1.2%,"Yes
"
498,KANSL3,1,1,86,1.2%,"No
"
499,C1ORF141,1,1,86,1.2%,"No
"
500,MYC,1,1,86,1.2%,"Yes
"
501,PRR19,1,1,86,1.2%,"No
"
502,FLCN,1,1,86,1.2%,"Yes
"
503,SETD5,1,1,86,1.2%,"Yes
"
504,FAM111B,1,1,86,1.2%,"No
"
505,MYB,1,1,86,1.2%,"Yes
"
506,KCNH1,1,1,86,1.2%,"No
"
507,MYBL1,2,2,86,2.3%,"Yes
"
508,RBL2,1,1,86,1.2%,"No
"
509,KCNH2,1,1,86,1.2%,"No
"
510,MYBL2,1,1,86,1.2%,"No
"
511,RAD51AP2,1,1,86,1.2%,"No
"
512,SLC26A10P,1,1,86,1.2%,"No
"
513,KCNJ15,1,1,86,1.2%,"No
"
514,CLDN8,1,1,86,1.2%,"No
"
515,PINK1,1,1,86,1.2%,"No
"
516,FRMD4A,2,2,86,2.3%,"No
"
517,PACS1,1,1,86,1.2%,"No
"
518,ZMYND8,1,1,86,1.2%,"No
"
519,CHD2,1,1,86,1.2%,"Yes
"
520,RBP3,1,1,86,1.2%,"No
"
521,IQGAP2,1,1,86,1.2%,"No
"
522,DPPA4,1,1,86,1.2%,"No
"
523,FANCI,1,1,86,1.2%,"No
"
524,RADIL,1,1,86,1.2%,"No
"
525,TMC4,1,1,86,1.2%,"No
"
526,WDR4,1,1,86,1.2%,"No
"
527,MYD88,1,1,86,1.2%,"Yes
"
528,FAM238B,1,1,86,1.2%,"No
"
529,EEIG1,1,1,86,1.2%,"No
"
530,VEPH1,2,2,86,2.3%,"No
"
531,CHI3L1,1,1,86,1.2%,"No
"
532,DISC1,1,1,86,1.2%,"No
"
533,PRUNE2,1,1,86,1.2%,"No
"
534,MYH6,1,1,86,1.2%,"No
"
535,KCNMA1,1,1,86,1.2%,"No
"
536,MYH7,1,1,86,1.2%,"No
"
537,MYH9,1,1,86,1.2%,"Yes
"
538,ANKRD36,2,2,86,2.3%,"No
"
539,LYST,1,1,86,1.2%,"No
"
540,PPP1R3B,1,1,86,1.2%,"No
"
541,HBS1L,1,1,86,1.2%,"No
"
542,SULT1A1,1,1,86,1.2%,"No
"
543,LCE5A,1,1,86,1.2%,"No
"
544,HSPA1A,1,1,86,1.2%,"No
"
545,VRTN,1,1,86,1.2%,"No
"
546,OXGR1,1,1,86,1.2%,"No
"
547,GFRAL,1,1,86,1.2%,"No
"
548,KCNQ2,2,2,86,2.3%,"No
"
549,KCNQ3,1,1,86,1.2%,"No
"
550,OGFOD1,1,1,86,1.2%,"No
"
551,NES,1,1,86,1.2%,"No
"
552,HECTD4,1,1,86,1.2%,"No
"
553,C1QBP,1,1,86,1.2%,"No
"
554,ACTL9,1,1,86,1.2%,"No
"
555,ZNF835,1,1,86,1.2%,"No
"
556,REV3L,1,1,86,1.2%,"Yes
"
557,MGME1,1,1,86,1.2%,"No
"
558,MYO9B,1,1,86,1.2%,"No
"
559,MYO10,1,1,86,1.2%,"No
"
560,CHRNB4,1,1,86,1.2%,"No
"
561,STAG3,2,2,86,2.3%,"No
"
562,STAG2,1,1,86,1.2%,"Yes
"
563,CHD9,1,1,86,1.2%,"No
"
564,CHRNA2,1,1,86,1.2%,"No
"
565,NEIL3,1,1,86,1.2%,"No
"
566,CHRM5,1,1,86,1.2%,"No
"
567,KHK,1,1,86,1.2%,"No
"
568,MYO1D,1,1,86,1.2%,"No
"
569,SUOX,1,1,86,1.2%,"No
"
570,SATL1,1,1,86,1.2%,"No
"
571,MYO1E,1,1,86,1.2%,"No
"
572,MYO5A,1,1,86,1.2%,"Yes
"
573,UPF1,1,1,86,1.2%,"Yes
"
574,MYO7B,1,1,86,1.2%,"No
"
575,OR13C8,1,1,86,1.2%,"No
"
576,SLC36A3,1,1,86,1.2%,"No
"
