,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
1361,RTTN,1,1,490,0.2%,"No
"
1362,KRT85,3,3,490,0.6%,"No
"
1363,THUMPD3,1,1,490,0.2%,"No
"
1364,GABRB3,1,1,490,0.2%,"No
"
1365,GABRB2,1,1,490,0.2%,"No
"
1366,ZHX2,1,1,490,0.2%,"No
"
1367,CLSTN1,1,1,490,0.2%,"No
"
1368,SLC33A1,1,1,490,0.2%,"No
"
1369,WDR37,1,1,490,0.2%,"No
"
1370,CHPF2,1,1,490,0.2%,"No
"
1371,GABRA6,1,1,490,0.2%,"Yes
"
1372,GPR158,1,1,490,0.2%,"No
"
1373,CASKIN2,1,1,490,0.2%,"No
"
1374,TCEA2,1,1,490,0.2%,"No
"
1375,ARHGAP31,1,1,490,0.2%,"No
"
1376,GABRA3,1,1,490,0.2%,"No
"
1377,ISOC2,1,1,490,0.2%,"No
"
1378,GABRA2,2,2,490,0.4%,"No
"
1379,DGCR8,2,2,490,0.4%,"No
"
1380,ELMO3,2,2,490,0.4%,"No
"
1381,KRT33B,1,1,490,0.2%,"No
"
1382,KRT35,1,1,490,0.2%,"No
"
1383,TBX5,1,1,490,0.2%,"No
"
1384,TBX15,1,1,490,0.2%,"No
"
1385,CD109,1,1,490,0.2%,"No
"
1386,TBC1D21,1,1,490,0.2%,"No
"
1387,CCDC66,1,1,490,0.2%,"No
"
1388,UBXN2B,1,1,490,0.2%,"No
"
1389,PHLDB2,1,1,490,0.2%,"No
"
1390,GAD2,1,1,490,0.2%,"No
"
1391,GABRR2,1,1,490,0.2%,"No
"
1392,ADNP2,1,1,490,0.2%,"No
"
1393,ANKRD26,1,1,490,0.2%,"No
"
1394,NYNRIN,2,2,490,0.4%,"No
"
1395,HNF1A,1,1,490,0.2%,"Yes
"
1396,PRMT7,1,1,490,0.2%,"No
"
1397,TMX3,1,1,490,0.2%,"No
"
1398,TCF3,2,2,490,0.4%,"Yes
"
1399,PCDH19,1,1,490,0.2%,"No
"
1400,COL18A1,1,1,490,0.2%,"No
"
1401,CCR6,1,1,490,0.2%,"No
"
1402,ARMC5,1,1,490,0.2%,"No
"
1403,THEMIS,3,3,490,0.6%,"No
"
1404,GABRE,2,2,490,0.4%,"No
"
1405,RPTOR,1,1,490,0.2%,"Yes
"
1406,SRGAP1,1,1,490,0.2%,"No
"
1407,RANBP3L,1,1,490,0.2%,"No
"
1408,TCEA3,1,1,490,0.2%,"No
"
1409,CD300C,1,1,490,0.2%,"No
"
1410,HCST,1,1,490,0.2%,"No
"
1411,ME3,2,1,490,0.2%,"No
"
1412,AFF3,1,1,490,0.2%,"Yes
"
1413,TBX3,1,1,490,0.2%,"Yes
"
1414,KCNJ5-AS1,1,1,490,0.2%,"No
"
1415,AMDHD1,1,1,490,0.2%,"No
"
1416,B4GALNT1,1,1,490,0.2%,"No
"
1417,ZNF660,2,1,490,0.2%,"No
"
1418,GAK,2,2,490,0.4%,"No
"
1419,FNDC3A,1,1,490,0.2%,"No
"
1420,ATG14,1,1,490,0.2%,"No
"
1421,SLC2A14,2,2,490,0.4%,"No
"
1422,SLITRK3,2,2,490,0.4%,"No
"
1423,MIB1,1,1,490,0.2%,"Yes
"
1424,MAP2K6,1,1,490,0.2%,"No
"
1425,SUGCT,1,1,490,0.2%,"No
"
1426,CPTP,1,1,490,0.2%,"No
"
1427,KLHL36,1,1,490,0.2%,"No
"
1428,RERGL,1,1,490,0.2%,"No
"
1429,CGN,3,3,490,0.6%,"No
"
1430,FAM117B,2,2,490,0.4%,"No
"
1431,HACE1,1,1,490,0.2%,"No
"
1432,ABCC2,2,2,490,0.4%,"No
"
1433,TBC1D14,1,1,490,0.2%,"No
"
1434,ALPK3,5,5,490,1.0%,"No
"
1435,MAP2K1,1,1,490,0.2%,"Yes
"
1436,TCF7L2,1,1,490,0.2%,"Yes
"
1437,WDR35,1,1,490,0.2%,"No
"
1438,MAP2K2,1,1,490,0.2%,"Yes
"
1439,NPFFR2,1,1,490,0.2%,"No
"
1440,ARHGAP36,1,1,490,0.2%,"No
"
1441,ACBD5,1,1,490,0.2%,"No
"
1442,RNF44,1,1,490,0.2%,"No
"
1443,PLK3,1,1,490,0.2%,"No
"
1444,CNGA4,1,1,490,0.2%,"No
"
1445,CNGA3,1,1,490,0.2%,"No
"
1446,GALT,2,2,490,0.4%,"No
"
1447,DISP3,2,2,490,0.4%,"No
"
1448,GALNT2,1,1,490,0.2%,"No
"
1449,ART5,1,1,490,0.2%,"No
"
1450,USH1G,1,1,490,0.2%,"No
"
1451,CC2D2A,1,1,490,0.2%,"No
"
1452,TCOF1,1,1,490,0.2%,"No
"
1453,PGRMC1,1,1,490,0.2%,"No
"
1454,ZNF624,2,2,490,0.4%,"No
"
1455,CNGB1,1,1,490,0.2%,"No
"
1456,LILRB1,2,2,490,0.4%,"No
"
1457,CYP46A1,1,1,490,0.2%,"No
"
1458,KLHL42,1,1,490,0.2%,"No
"
1459,EIF2AK2,1,1,490,0.2%,"No
"
1460,THAP12,1,1,490,0.2%,"No
"
1461,PRKX,1,1,490,0.2%,"No
"
1462,VMO1,1,1,490,0.2%,"No
"
1463,TCN2,3,3,490,0.6%,"No
"
1464,FRMPD1,2,2,490,0.4%,"No
"
1465,TMEM71,1,1,490,0.2%,"No
"
1466,PRPH,1,1,490,0.2%,"No
"
1467,NRROS,1,1,490,0.2%,"No
"
1468,PRPS1,1,1,490,0.2%,"No
"
1469,LCE1C,1,1,490,0.2%,"No
"
1470,BBS12,1,1,490,0.2%,"No
"
1471,CNTF,1,1,490,0.2%,"No
"
1472,RAB11FIP2,1,1,490,0.2%,"No
"
1473,DNHD1,1,1,490,0.2%,"No
"
1474,SEMA6A,1,1,490,0.2%,"No
"
1475,CNR2,2,2,490,0.4%,"No
"
1476,CNR1,2,2,490,0.4%,"No
"
1477,FLG2,2,2,490,0.4%,"No
"
1478,MICAL3,1,1,490,0.2%,"No
"
1479,DNAH14,1,1,490,0.2%,"No
"
1480,LRRC7,1,1,490,0.2%,"No
"
1481,CNN2,1,1,490,0.2%,"No
"
1482,SLCO6A1,2,2,490,0.4%,"No
"
1483,PROC,1,1,490,0.2%,"No
"
1484,CCDC57,1,1,490,0.2%,"No
"
1485,CMIP,1,1,490,0.2%,"No
"
1486,PROS1,2,2,490,0.4%,"No
"
1487,SLC22A7,1,1,490,0.2%,"No
"
1488,ADAM28,1,1,490,0.2%,"No
"
1489,WDR27,1,1,490,0.2%,"No
"
1490,ZNF862,1,1,490,0.2%,"No
"
1491,COL4A4,1,1,490,0.2%,"No
"
1492,COL4A3,2,2,490,0.4%,"No
"
1493,COL4A2,1,1,490,0.2%,"No
"
1494,COL4A1,3,3,490,0.6%,"No
"
1495,COL3A1,2,2,490,0.4%,"No
"
1496,COL2A1,4,3,490,0.6%,"Yes
"
1497,ZNF319,1,1,490,0.2%,"No
"
1498,ANGPTL6,1,1,490,0.2%,"No
"
1499,TMTC1,1,1,490,0.2%,"No
"
1500,SYT16,1,1,490,0.2%,"No
"
1501,COL1A2,2,2,490,0.4%,"No
"
1502,ADGRF3,2,2,490,0.4%,"No
"
1503,KLHL14,1,1,490,0.2%,"No
"
1504,ZNF275,1,1,490,0.2%,"No
"
1505,AFDN,1,1,490,0.2%,"Yes
"
1506,PPM1M,1,1,490,0.2%,"No
"
1507,MLLT6,2,2,490,0.4%,"Yes
"
1508,PRRG1,1,1,490,0.2%,"No
"
1509,MTF2,2,2,490,0.4%,"No
"
1510,KCNH7,1,1,490,0.2%,"No
"
1511,CDON,1,1,490,0.2%,"No
"
1512,OR4D5,2,2,490,0.4%,"No
"
1513,MMP11,2,2,490,0.4%,"No
"
1514,TMPRSS15,3,3,490,0.6%,"No
"
1515,BTBD6,1,1,490,0.2%,"No
"
1516,MMP12,1,1,490,0.2%,"No
"
1517,SCAF8,3,3,490,0.6%,"No
"
1518,HELB,1,1,490,0.2%,"No
"
1519,MMP13,1,1,490,0.2%,"No
"
1520,NLGN4Y,1,1,490,0.2%,"No
"
1521,COL9A1,1,1,490,0.2%,"No
"
1522,MED12L,2,2,490,0.4%,"No
"
1523,COL8A2,1,1,490,0.2%,"No
"
1524,COL8A1,2,2,490,0.4%,"No
"
1525,SUSD2,1,1,490,0.2%,"No
"
1526,COL7A1,5,5,490,1.0%,"No
"
1527,COL6A3,2,2,490,0.4%,"No
"
1528,COL6A2,3,3,490,0.6%,"No
"
1529,COPG1,2,2,490,0.4%,"No
"
1530,PTGR2,1,1,490,0.2%,"No
"
1531,UNC79,3,3,490,0.6%,"No
"
1532,USP26,1,1,490,0.2%,"No
"
1533,FAM135A,1,1,490,0.2%,"No
"
1534,IQSEC3,1,1,490,0.2%,"No
"
1535,PPP1R13L,2,2,490,0.4%,"No
"
1536,COL5A1,3,3,490,0.6%,"No
"
1537,SRCAP,3,3,490,0.6%,"No
"
1538,BTNL2,1,1,490,0.2%,"No
"
1539,KIF17,1,1,490,0.2%,"No
"
1540,COL4A5,1,1,490,0.2%,"No
"
1541,MMP2,1,1,490,0.2%,"No
"
1542,MMP3,1,1,490,0.2%,"No
"
1543,MMP7,1,1,490,0.2%,"No
"
1544,ALDH1L1,1,1,490,0.2%,"No
"
1545,FOXP3,1,1,490,0.2%,"No
"
1546,MMP8,1,1,490,0.2%,"No
"
1547,TRGV5,1,1,490,0.2%,"No
"
1548,RELN,2,2,490,0.4%,"Yes
"
1549,MMP10,1,1,490,0.2%,"No
"
1550,SHANK1,3,3,490,0.6%,"No
"
1551,MN1,1,1,490,0.2%,"Yes
"
1552,DYNLT1,2,1,490,0.2%,"No
"
1553,MNDA,1,1,490,0.2%,"No
"
1554,OR4X1,2,2,490,0.4%,"No
"
1555,WASHC4,1,1,490,0.2%,"No
"
1556,ULK3,1,1,490,0.2%,"No
"
1557,NEDD4L,1,1,490,0.2%,"No
"
1558,SH2B3,2,2,490,0.4%,"Yes
"
1559,HOOK1,1,1,490,0.2%,"No
"
1560,CEP72,1,1,490,0.2%,"No
"
1561,DNAH1,4,4,490,0.8%,"No
"
1562,UBR5,2,2,490,0.4%,"Yes
"
1563,COL9A2,1,1,490,0.2%,"No
"
1564,PLA1A,1,1,490,0.2%,"No
"
1565,RNF13,1,1,490,0.2%,"No
"
1566,INTS13,1,1,490,0.2%,"No
"
1567,MMP15,1,1,490,0.2%,"No
"
1568,TMEM175,1,1,490,0.2%,"No
"
1569,KANSL1,1,1,490,0.2%,"No
"
1570,MMP17,1,1,490,0.2%,"No
"
1571,DHX57,1,1,490,0.2%,"No
"
1572,N4BP2,1,1,490,0.2%,"No
"
1573,RSPRY1,1,1,490,0.2%,"No
"
1574,BTBD7,2,2,490,0.4%,"No
"
1575,SRSF12,2,2,490,0.4%,"No
"
1576,TBCEL,1,1,490,0.2%,"No
"
1577,PSG2,1,1,490,0.2%,"No
"
1578,MOV10,2,2,490,0.4%,"No
"
1579,CLASP1,1,1,490,0.2%,"No
"
1580,REXO2,1,1,490,0.2%,"No
"
1581,SZT2,2,2,490,0.4%,"No
"
1582,WDR7,1,1,490,0.2%,"No
"
1583,CLIP3,1,1,490,0.2%,"No
"
1584,SNX7,1,1,490,0.2%,"No
"
1585,PHOX2A,1,1,490,0.2%,"No
"
1586,C1ORF112,3,2,490,0.4%,"No
"
1587,GZMM,2,2,490,0.4%,"No
"
1588,SNED1,1,1,490,0.2%,"No
"
1589,ARL3,1,1,490,0.2%,"No
"
1590,SLC25A33,1,1,490,0.2%,"No
"
1591,TDO2,1,1,490,0.2%,"No
"
1592,DNAJC11,2,2,490,0.4%,"No
"
1593,ARR3,1,1,490,0.2%,"No
"
1594,ARRB1,2,2,490,0.4%,"No
"
1595,MED16,3,3,490,0.6%,"No
"
1596,ARFGAP1,1,1,490,0.2%,"No
"
1597,NEMP1,1,1,490,0.2%,"No
"
1598,SIN3B,1,1,490,0.2%,"No
"
1599,MPO,1,1,490,0.2%,"No
"
1600,PSMA4,1,1,490,0.2%,"No
"
1601,MPP2,1,1,490,0.2%,"No
"
1602,SLCO4C1,1,1,490,0.2%,"No
"
1603,ADGRA2,1,1,490,0.2%,"Yes
"
1604,ARAP1,3,3,490,0.6%,"No
"
1605,ATMIN,2,2,490,0.4%,"No
"
1606,TMEM87A,1,1,490,0.2%,"No
"
1607,EHBP1,2,2,490,0.4%,"No
"
1608,EFHC1,1,1,490,0.2%,"No
"
1609,UBR2,1,1,490,0.2%,"No
"
1610,CSAD,1,1,490,0.2%,"No
"
1611,ACSL6,1,1,490,0.2%,"Yes
"
1612,C2CD2,1,1,490,0.2%,"No
"
1613,GPBAR1,1,1,490,0.2%,"No
"
1614,H2BC5,1,1,490,0.2%,"Yes
"
1615,EIF3L,1,1,490,0.2%,"No
"
1616,IPO4,1,1,490,0.2%,"No
"
1617,UBXN6,1,1,490,0.2%,"No
"
1618,STS,1,1,490,0.2%,"No
"
1619,MORC4,2,2,490,0.4%,"No
"
1620,IGFLR1,1,1,490,0.2%,"No
"
1621,VGLL3,1,1,490,0.2%,"No
"
1622,H2AX,1,1,490,0.2%,"No
"
1623,GTDC1,1,1,490,0.2%,"No
"
1624,PSG7,1,1,490,0.2%,"No
"
1625,ARSF,2,2,490,0.4%,"No
"
1626,CCDC51,1,1,490,0.2%,"No
"
1627,PSG9,1,1,490,0.2%,"No
"
1628,NUP133,2,2,490,0.4%,"No
"
1629,RPUSD1,1,1,490,0.2%,"No
"
1630,GPN1,1,1,490,0.2%,"No
"
1631,SIAE,1,1,490,0.2%,"No
"
1632,DDX42,2,2,490,0.4%,"No
"
1633,DNAJC13,3,3,490,0.6%,"No
"
1634,CAPNS2,1,1,490,0.2%,"No
"
1635,MRE11,1,1,490,0.2%,"Yes
"
1636,PSMB6,1,1,490,0.2%,"No
"
1637,MBTPS1,1,1,490,0.2%,"No
"
1638,NCAPD3,2,2,490,0.4%,"No
"
1639,DMXL2,3,3,490,0.6%,"No
"
1640,KIAA0930,1,1,490,0.2%,"No
"
1641,TIPARP,2,2,490,0.4%,"Yes
"
1642,HADHA,1,1,490,0.2%,"No
"
1643,EGFL6,1,1,490,0.2%,"No
"
1644,SLC9A8,1,1,490,0.2%,"No
"
1645,DNAAF4,1,1,490,0.2%,"No
"
1646,KRTAP5-6,1,1,490,0.2%,"No
"
1647,CUX2,1,1,490,0.2%,"No
"
1648,TRPV2,1,1,490,0.2%,"No
"
1649,U2AF2,1,1,490,0.2%,"Yes
"
1650,ARVCF,3,3,490,0.6%,"No
"
1651,HABP2,1,1,490,0.2%,"No
"
1652,OGDHL,2,2,490,0.4%,"No
"
1653,ARAP2,1,1,490,0.2%,"No
"
1654,PSMA6,1,1,490,0.2%,"No
"
1655,ABCC3,1,1,490,0.2%,"No
"
1656,AKT3,1,1,490,0.2%,"Yes
"
1657,C11ORF80,1,1,490,0.2%,"No
"
1658,GAB4,1,1,490,0.2%,"No
"
1659,UGGT2,4,4,490,0.8%,"No
"
1660,ACOT7,1,1,490,0.2%,"No
"
1661,INTS9,1,1,490,0.2%,"No
"
1662,LRRK1,2,2,490,0.4%,"No
"
1663,NAALADL1,1,1,490,0.2%,"No
"
1664,NOL9,1,1,490,0.2%,"No
"
1665,GABARAP,1,1,490,0.2%,"No
"
1666,PHF6,1,1,490,0.2%,"Yes
"
1667,SYF2,1,1,490,0.2%,"No
"
1668,OR8H2,2,2,490,0.4%,"No
"
1669,RNGTT,1,1,490,0.2%,"No
"
1670,NUP35,1,1,490,0.2%,"No
"
1671,UTRN,2,2,490,0.4%,"No
"
1672,RNMT,2,2,490,0.4%,"No
"
1673,ESX1,1,1,490,0.2%,"No
"
1674,ADGRF2,1,1,490,0.2%,"No
"
1675,NARS2,1,1,490,0.2%,"No
"
1676,NSUN7,1,1,490,0.2%,"No
"
1677,E2F8,1,1,490,0.2%,"No
"
1678,SLCO2B1,3,3,490,0.6%,"No
"
1679,ASL,1,1,490,0.2%,"No
"
1680,HAS1,2,2,490,0.4%,"No
"
1681,RBM27,2,2,490,0.4%,"No
"
1682,ASMT,1,1,490,0.2%,"No
"
1683,PSMB10,1,1,490,0.2%,"No
"
1684,EED,2,2,490,0.4%,"Yes
"
1685,GFOD1,1,1,490,0.2%,"No
"
1686,TTLL7,2,2,490,0.4%,"No
"
1687,SH3TC1,2,2,490,0.4%,"No
"
1688,GBF1,5,5,490,1.0%,"No
"
1689,CTNNAL1,1,1,490,0.2%,"No
"
1690,KANK2,2,2,490,0.4%,"No
"
1691,AKNA,2,2,490,0.4%,"No
"
1692,VAV2,1,1,490,0.2%,"Yes
"
1693,PRRT3,1,1,490,0.2%,"No
"
1694,VCAM1,2,2,490,0.4%,"No
"
1695,OR5M1,1,1,490,0.2%,"No
"
1696,PRR23C,1,1,490,0.2%,"No
"
1697,HCCS,1,1,490,0.2%,"No
"
1698,ZNF488,1,1,490,0.2%,"No
"
1699,TSGA10,1,1,490,0.2%,"No
"
1700,ASNS,1,1,490,0.2%,"No
"
1701,SASH3,1,1,490,0.2%,"No
"
1702,EXOC2,1,1,490,0.2%,"No
"
1703,ASPH,1,1,490,0.2%,"No
"
1704,MBD5,1,1,490,0.2%,"No
"
1705,ASS1,1,1,490,0.2%,"No
"
1706,TDP1,1,1,490,0.2%,"No
"
1707,ZNF768,1,1,490,0.2%,"No
"
1708,MYOM1,1,1,490,0.2%,"No
"
1709,WDR59,1,1,490,0.2%,"No
"
1710,KDM6A,1,1,490,0.2%,"Yes
"
1711,CFAP44,2,2,490,0.4%,"No
"
1712,MYH13,4,4,490,0.8%,"No
"
1713,ZNF839,2,1,490,0.2%,"No
"
1714,VASP,1,1,490,0.2%,"No
"
1715,VARS1,1,1,490,0.2%,"No
"
1716,SH3D21,2,2,490,0.4%,"No
"
1717,NEK8,2,2,490,0.4%,"No
"
1718,ARHGEF15,1,1,490,0.2%,"No
"
1719,ZNF521,1,1,490,0.2%,"Yes
"
1720,ADAM15,1,1,490,0.2%,"No
"
1721,CNRIP1,1,1,490,0.2%,"No
"
1722,FOXR2,1,1,490,0.2%,"No
"
1723,VEGFA,1,1,490,0.2%,"Yes
"
1724,GEMIN5,2,2,490,0.4%,"No
"
1725,SLC44A4,1,1,490,0.2%,"No
"
1726,DIS3,1,1,490,0.2%,"Yes
"
1727,HTT,3,3,490,0.6%,"No
"
1728,UBE2U,2,2,490,0.4%,"No
"
1729,CEP164,4,4,490,0.8%,"No
"
1730,MCTP2,2,2,490,0.4%,"No
"
1731,SLC25A22,1,1,490,0.2%,"No
"
1732,ZNF385D,1,1,490,0.2%,"No
"
1733,RIOK2,2,2,490,0.4%,"No
"
1734,ZFAND1,1,1,490,0.2%,"No
"
1735,MOV10L1,2,2,490,0.4%,"No
"
1736,FGD6,1,1,490,0.2%,"No
"
1737,VCP,2,2,490,0.4%,"No
"
1738,ZNF668,1,1,490,0.2%,"No
"
1739,VCL,1,1,490,0.2%,"No
"
1740,ADAM20,1,1,490,0.2%,"No
"
1741,VDAC1,1,1,490,0.2%,"No
"
1742,ADAM18,2,2,490,0.4%,"No
"
1743,NCKAP1L,1,1,490,0.2%,"No
"
1744,UPF3A,1,1,490,0.2%,"No
"
1745,HELLS,2,2,490,0.4%,"No
"
1746,EZR,1,1,490,0.2%,"Yes
"
1747,CDS2,1,1,490,0.2%,"No
"
1748,RP1,2,2,490,0.4%,"No
"
1749,RAB11A,1,1,490,0.2%,"No
"
1750,OR5D13,3,3,490,0.6%,"No
"
1751,RPGR,1,1,490,0.2%,"No
"
1752,IQCN,1,1,490,0.2%,"No
"
1753,RSRC2,1,1,490,0.2%,"No
"
1754,SERPINE3,2,2,490,0.4%,"No
"
1755,ACAD10,2,2,490,0.4%,"No
"
1756,SLC35G2,1,1,490,0.2%,"No
"
1757,LRIF1,2,1,490,0.2%,"No
"
1758,HEXB,1,1,490,0.2%,"No
"
1759,HEXA,3,3,490,0.6%,"No
"
1760,NIPSNAP3A,3,3,490,0.6%,"No
"
1761,XRN1,1,1,490,0.2%,"No
"
1762,PCID2,1,1,490,0.2%,"No
"
1763,ZBBX,1,1,490,0.2%,"No
"
1764,ZFHX3,10,10,490,2.0%,"Yes
"
1765,DDX28,1,1,490,0.2%,"No
"
1766,CCDC7,1,1,490,0.2%,"No
"
1767,CACNA2D3,4,4,490,0.8%,"No
"
1768,METTL2B,1,1,490,0.2%,"No
"
1769,THSD7B,2,2,490,0.4%,"No
"
1770,HDLBP,1,1,490,0.2%,"No
"
1771,ETAA1,1,1,490,0.2%,"Yes
"
1772,LMAN1L,1,1,490,0.2%,"No
"
1773,GATA5,1,1,490,0.2%,"No
"
1774,HGD,1,1,490,0.2%,"No
"
1775,OR52N4,1,1,490,0.2%,"No
"
1776,MPDZ,2,2,490,0.4%,"No
"
1777,NAPG,1,1,490,0.2%,"No
"
1778,ACAD9,1,1,490,0.2%,"No
"
1779,TBC1D32,1,1,490,0.2%,"No
"
1780,ATM,6,6,490,1.2%,"Yes
"
1781,HGFAC,1,1,490,0.2%,"No
"
1782,RERE,3,3,490,0.6%,"No
"
1783,MTUS2,2,2,490,0.4%,"No
"
1784,ATP1A1,2,2,490,0.4%,"Yes
"
1785,ATP1A2,2,2,490,0.4%,"No
"
1786,TXNDC2,1,1,490,0.2%,"No
"
1787,ATP1A3,1,1,490,0.2%,"No
"
1788,ADGRL3,2,2,490,0.4%,"No
"
1789,ATP12A,1,1,490,0.2%,"No
"
1790,WWC1,1,1,490,0.2%,"No
"
1791,VLDLR,1,1,490,0.2%,"No
"
1792,CNTN5,2,2,490,0.4%,"No
"
1793,VWF,2,2,490,0.4%,"No
"
1794,HIF1A,1,1,490,0.2%,"Yes
"
1795,RPE65,1,1,490,0.2%,"No
"
1796,OLFM2,1,1,490,0.2%,"No
"
1797,RPL4,1,1,490,0.2%,"No
"
1798,ZAN,1,1,490,0.2%,"No
"
1799,RGS9,1,1,490,0.2%,"No
"
1800,WIPF1,1,1,490,0.2%,"No
"
1801,NOB1,1,1,490,0.2%,"No
"
1802,BICD2,1,1,490,0.2%,"No
"
1803,UNC5CL,1,1,490,0.2%,"No
"
1804,HK1,1,1,490,0.2%,"No
"
1805,CNIH2,1,1,490,0.2%,"No
"
1806,ATP1A4,2,2,490,0.4%,"No
"
1807,TCP10L2,1,1,490,0.2%,"No
"
1808,HINT1,1,1,490,0.2%,"No
"
1809,ATP2A2,1,1,490,0.2%,"No
"
1810,ANKS1A,2,2,490,0.4%,"No
"
1811,IFT81,1,1,490,0.2%,"No
"
1812,LRRC37A3,1,1,490,0.2%,"No
"
1813,SLC38A11,2,2,490,0.4%,"No
"
1814,VTN,1,1,490,0.2%,"No
"
1815,SYNDIG1L,1,1,490,0.2%,"No
"
1816,CLIP2,2,2,490,0.4%,"No
"
1817,RPL9,2,1,490,0.2%,"No
"
1818,SCN11A,1,1,490,0.2%,"No
"
1819,WFS1,1,1,490,0.2%,"No
"
1820,DYRK4,2,2,490,0.4%,"No
"
1821,NSD2,1,1,490,0.2%,"Yes
"
1822,SCEL,1,1,490,0.2%,"No
"
1823,RPL12,1,1,490,0.2%,"No
"
1824,EXOC7,2,2,490,0.4%,"No
"
1825,REM1,1,1,490,0.2%,"No
"
1826,VWA3B,1,1,490,0.2%,"No
"
1827,OR51F1,1,1,490,0.2%,"No
"
1828,ADGRL2,1,1,490,0.2%,"No
"
1829,UROC1,3,3,490,0.6%,"No
"
1830,OR51M1,2,2,490,0.4%,"No
"
1831,ATP2B2,2,2,490,0.4%,"No
"
1832,MGA,1,1,490,0.2%,"Yes
"
1833,ATP2B3,1,1,490,0.2%,"Yes
"
1834,TMEM176B,2,2,490,0.4%,"No
"
1835,ATP2B4,3,3,490,0.6%,"No
"
1836,KRTAP20-2,1,1,490,0.2%,"No
"
1837,ATP4A,1,1,490,0.2%,"No
"
1838,HIVEP3,1,1,490,0.2%,"No
"
1839,MCF2L,1,1,490,0.2%,"No
"
1840,TIMMDC1,1,1,490,0.2%,"No
"
1841,ZDHHC3,1,1,490,0.2%,"No
"
1842,IQCG,1,1,490,0.2%,"No
"
1843,RPL7,1,1,490,0.2%,"No
"
1844,RPL18A,1,1,490,0.2%,"No
"
1845,RPL18,1,1,490,0.2%,"No
"
1846,OR51I1,1,1,490,0.2%,"No
"
1847,RPL22,1,1,490,0.2%,"Yes
"
1848,OR52D1,1,1,490,0.2%,"No
"
1849,OR52H1,1,1,490,0.2%,"No
"
1850,KLHL18,1,1,490,0.2%,"No
"
1851,VWCE,1,1,490,0.2%,"No
"
1852,BPIFC,1,1,490,0.2%,"No
"
1853,CLUH,1,1,490,0.2%,"No
"
1854,LHFPL5,1,1,490,0.2%,"No
"
1855,NTN4,2,2,490,0.4%,"No
"
1856,BEND6,1,1,490,0.2%,"No
"
1857,KRTAP6-2,1,1,490,0.2%,"No
"
1858,HNRNPA1L2,2,2,490,0.4%,"No
"
1859,POFUT2,1,1,490,0.2%,"No
"
1860,GASK1B,1,1,490,0.2%,"No
"
1861,CCDC140,1,1,490,0.2%,"No
"
1862,PHF21A,1,1,490,0.2%,"No
"
1863,WNT9B,1,1,490,0.2%,"No
"
1864,WNT9A,1,1,490,0.2%,"No
"
1865,WRN,1,1,490,0.2%,"Yes
"
1866,CHP1,1,1,490,0.2%,"No
"
1867,XPOT,1,1,490,0.2%,"No
"
1868,SP140,1,1,490,0.2%,"Yes
"
1869,PDS5A,1,1,490,0.2%,"No
"
1870,TET3,2,2,490,0.4%,"Yes
"
1871,ASTN2,4,4,490,0.8%,"No
"
1872,STRC,1,1,490,0.2%,"No
"
1873,KATNIP,2,2,490,0.4%,"No
"
1874,ATP9B,2,2,490,0.4%,"No
"
1875,WNT11,1,1,490,0.2%,"No
"
1876,RTL6,2,2,490,0.4%,"No
"
1877,MED10,1,1,490,0.2%,"No
"
1878,WAC,1,1,490,0.2%,"No
"
1879,SPG21,1,1,490,0.2%,"No
"
1880,DDX19B,1,1,490,0.2%,"No
"
1881,RPL36AL,1,1,490,0.2%,"No
"
1882,RPL35A,1,1,490,0.2%,"No
"
1883,WDR64,1,1,490,0.2%,"No
"
1884,ATXN2L,2,2,490,0.4%,"No
"
1885,MFSD14A,1,1,490,0.2%,"No
"
1886,MTCL1,1,1,490,0.2%,"No
"
1887,PLEKHA3,1,1,490,0.2%,"No
"
1888,DENND5A,1,1,490,0.2%,"No
"
1889,WT1,1,1,490,0.2%,"Yes
"
1890,AASDH,1,1,490,0.2%,"No
"
1891,SPTBN5,1,1,490,0.2%,"No
"
1892,SYNRG,1,1,490,0.2%,"No
"
1893,ZMYM4,2,2,490,0.4%,"No
"
1894,SCAPER,1,1,490,0.2%,"No
"
1895,CSRNP1,1,1,490,0.2%,"No
"
1896,ZMYM3,1,1,490,0.2%,"Yes
"
1897,AACS,1,1,490,0.2%,"No
"
1898,RHOBTB2,2,2,490,0.4%,"No
"
1899,TBC1D28,1,1,490,0.2%,"No
"
1900,RRP12,1,1,490,0.2%,"No
"
1901,SYNE2,2,2,490,0.4%,"No
"
1902,POLR1A,1,1,490,0.2%,"No
"
1903,NLRP11,2,2,490,0.4%,"No
"
1904,PLCL2,1,1,490,0.2%,"No
"
1905,ADGRF4,1,1,490,0.2%,"No
"
1906,FZR1,2,2,490,0.4%,"Yes
"
1907,ADGRF5,1,1,490,0.2%,"No
"
1908,CCDC88A,1,1,490,0.2%,"No
"
1909,MAGEE2,1,1,490,0.2%,"No
"
1910,POLR3B,1,1,490,0.2%,"No
"
1911,KLC4,1,1,490,0.2%,"No
"
1912,TAOK3,1,1,490,0.2%,"No
"
1913,ARHGEF40,3,3,490,0.6%,"No
"
1914,NXPH4,1,1,490,0.2%,"No
"
1915,TCHP,2,2,490,0.4%,"No
"
1916,IPO9,1,1,490,0.2%,"No
"
1917,XPR1,1,1,490,0.2%,"No
"
