,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
3379,GSTA1,6,6,566,1.1%,"No
"
3380,RGS19,2,2,566,0.4%,"No
"
3381,DGKA,6,6,566,1.1%,"No
"
3382,GSS,5,5,566,0.9%,"No
"
3383,DAG1,4,4,566,0.7%,"No
"
3384,GSR,6,6,566,1.1%,"No
"
3385,EIF1B,2,2,566,0.4%,"No
"
3386,CD55,3,3,566,0.5%,"No
"
3387,DAD1,2,2,566,0.4%,"No
"
3388,GSN,6,6,566,1.1%,"No
"
3389,HTR5A-AS1,1,1,566,0.2%,"No
"
3390,AGBL5,5,5,566,0.9%,"No
"
3391,NYX,4,4,566,0.7%,"No
"
3392,DAPK3,3,3,566,0.5%,"No
"
3393,GSTM1,1,1,566,0.2%,"No
"
3394,DAPK1,16,16,566,2.8%,"No
"
3395,FOXD4L1,4,4,566,0.7%,"No
"
3396,DAP,2,2,566,0.4%,"No
"
3397,OXER1,4,4,566,0.7%,"No
"
3398,DAO,10,10,566,1.8%,"No
"
3399,GSTA4,2,2,566,0.4%,"No
"
3400,GSTA3,1,1,566,0.2%,"No
"
3401,DAZL,3,3,566,0.5%,"No
"
3402,GSTM5,4,4,566,0.7%,"No
"
3403,GSTM4,1,1,566,0.2%,"No
"
3404,DAXX,9,9,566,1.6%,"Yes
"
3405,GSTM3,3,3,566,0.5%,"No
"
3406,DARS1,3,3,566,0.5%,"No
"
3407,GSTM2,4,4,566,0.7%,"No
"
3408,LDAH,1,1,566,0.2%,"No
"
3409,GSTZ1,2,2,566,0.4%,"No
"
3410,DBI,1,1,566,0.2%,"No
"
3411,DBH,11,11,566,1.9%,"No
"
3412,GSTT1,1,1,566,0.2%,"No
"
3413,BRINP1,23,23,566,4.1%,"No
"
3414,GSTP1,2,2,566,0.4%,"No
"
3415,DBT,8,8,566,1.4%,"No
"
3416,GTF2B,1,1,566,0.2%,"No
"
3417,DBN1,7,5,566,0.9%,"No
"
3418,GTF2A2,1,1,566,0.2%,"No
"
3419,GTF2A1,5,5,566,0.9%,"No
"
3420,MSH6,10,10,566,1.8%,"Yes
"
3421,EDARADD,10,8,566,1.4%,"No
"
3422,OR2A5,15,15,566,2.7%,"No
"
3423,ALX4,9,9,566,1.6%,"No
"
3424,ELAC2,6,6,566,1.1%,"No
"
3425,DCTD,4,4,566,0.7%,"No
"
3426,NKX6-2,1,1,566,0.2%,"No
"
3427,CFAP221,7,7,566,1.2%,"No
"
3428,DCN,5,5,566,0.9%,"No
"
3429,GTF2H1,3,3,566,0.5%,"No
"
3430,ZNF527,12,11,566,1.9%,"No
"
3431,DCK,2,2,566,0.4%,"No
"
3432,ECI1,3,3,566,0.5%,"No
"
3433,GTF2F1,4,4,566,0.7%,"No
"
3434,DCC,42,35,566,6.2%,"No
"
3435,GTF2E2,2,2,566,0.4%,"No
"
3436,GTF2E1,9,9,566,1.6%,"No
"
3437,JPH4,6,6,566,1.1%,"No
"
3438,SPIRE2,4,4,566,0.7%,"No
"
3439,DCTN1,20,18,566,3.2%,"Yes
"
3440,DCT,15,15,566,2.7%,"No
"
3441,GTF2I,9,9,566,1.6%,"Yes
"
3442,GTF2H4,1,1,566,0.2%,"No
"
3443,ACE,20,18,566,3.2%,"No
"
3444,GTF2H3,1,1,566,0.2%,"No
"
3445,AKR1C2,4,4,566,0.7%,"No
"
3446,GUCY1A2,32,27,566,4.8%,"No
"
3447,AKR1C1,4,4,566,0.7%,"No
"
3448,GTF3C2,6,6,566,1.1%,"No
"
3449,DDC,9,9,566,1.6%,"No
"
3450,GTF3C1,36,33,566,5.8%,"No
"
3451,DDB2,1,1,566,0.2%,"Yes
"
3452,DDB1,13,11,566,1.9%,"No
"
3453,DCX,16,14,566,2.5%,"No
"
3454,BRF1,6,6,566,1.1%,"No
"
3455,GTF3A,1,1,566,0.2%,"No
"
3456,DDIT3,1,1,566,0.2%,"Yes
"
3457,GUCA1B,4,4,566,0.7%,"No
"
3458,GADD45A,1,1,566,0.2%,"No
"
3459,GUCA1A,7,7,566,1.2%,"No
"
3460,FAM47E-STBD1,2,2,566,0.4%,"No
"
3461,DHX9,15,15,566,2.7%,"No
"
3462,GUSB,6,6,566,1.1%,"No
"
3463,MAPK15,2,2,566,0.4%,"No
"
3464,ACRBP,3,2,566,0.4%,"No
"
3465,DMXL1,38,37,566,6.5%,"No
"
3466,SPCS3,2,2,566,0.4%,"No
"
3467,DDX6,2,2,566,0.4%,"Yes
"
3468,GUK1,3,3,566,0.5%,"No
"
3469,GUF1,6,6,566,1.1%,"No
"
3470,HOPX,1,1,566,0.2%,"No
"
3471,DDX5,3,3,566,0.5%,"Yes
"
3472,GUCY2F,34,28,566,4.9%,"No
"
3473,RHOXF2,1,1,566,0.2%,"No
"
3474,DDX3X,6,6,566,1.1%,"Yes
"
3475,ZNF559,7,7,566,1.2%,"No
"
3476,DDX1,12,12,566,2.1%,"No
"
3477,GUCY2C,14,14,566,2.5%,"No
"
3478,JAGN1,1,1,566,0.2%,"No
"
3479,GUCY1B1,9,8,566,1.4%,"No
"
3480,GUCY1A1,16,15,566,2.7%,"No
"
3481,DDOST,1,1,566,0.2%,"No
"
3482,GUCA2B,2,2,566,0.4%,"No
"
3483,GON7,1,1,566,0.2%,"No
"
3484,DHX8,13,12,566,2.1%,"No
"
3485,TAAR6,16,16,566,2.8%,"No
"
3486,KRT73,11,11,566,1.9%,"No
"
3487,DEFA6,3,3,566,0.5%,"No
"
3488,DEFA5,1,1,566,0.2%,"No
"
3489,DEFA3,1,1,566,0.2%,"No
"
3490,GZMH,5,5,566,0.9%,"No
"
3491,MCM8,3,3,566,0.5%,"No
"
3492,GYS2,9,9,566,1.6%,"No
"
3493,GHDC,3,3,566,0.5%,"No
"
3494,DECR1,2,2,566,0.4%,"No
"
3495,GYS1,5,5,566,0.9%,"No
"
3496,ACTRT3,6,6,566,1.1%,"No
"
3497,DHX15,8,8,566,1.4%,"No
"
3498,GYPE,2,2,566,0.4%,"No
"
3499,DCTN5,4,4,566,0.7%,"No
"
3500,GYPC,7,7,566,1.2%,"No
"
3501,DDX11,13,13,566,2.3%,"No
"
3502,GYPB,2,2,566,0.4%,"No
"
3503,DDX10,12,12,566,2.1%,"Yes
"
3504,GYPA,3,3,566,0.5%,"No
"
3505,GYG1,2,2,566,0.4%,"No
"
3506,RINT1,4,4,566,0.7%,"No
"
3507,NAA35,3,3,566,0.5%,"No
"
3508,DEFA4,6,6,566,1.1%,"No
"
3509,OSR1,5,5,566,0.9%,"No
"
3510,TMEM185A,6,6,566,1.1%,"No
"
3511,TIMM8A,2,2,566,0.4%,"No
"
3512,PGBD1,20,18,566,3.2%,"No
"
3513,DFFB,5,5,566,0.9%,"No
"
3514,DFFA,4,3,566,0.5%,"No
"
3515,MAK16,1,1,566,0.2%,"No
"
3516,DES,3,3,566,0.5%,"No
"
3517,DEFB4A,1,1,566,0.2%,"No
"
3518,MRPL43,1,1,566,0.2%,"No
"
3519,SANBR,8,8,566,1.4%,"No
"
3520,KBTBD8,10,10,566,1.8%,"No
"
3521,SLC38A9,4,4,566,0.7%,"No
"
3522,COCH,7,6,566,1.1%,"No
"
3523,CDIN1,5,5,566,0.9%,"No
"
3524,TEX44,5,5,566,0.9%,"No
"
3525,MCHR2,17,16,566,2.8%,"No
"
3526,GSDME,8,8,566,1.4%,"No
"
3527,GTPBP10,9,9,566,1.6%,"No
"
3528,ACSS1,5,5,566,0.9%,"No
"
3529,SRRM4,6,6,566,1.1%,"No
"
3530,SHPK,5,5,566,0.9%,"No
"
3531,SPON2,3,3,566,0.5%,"No
"
3532,EID3,5,5,566,0.9%,"No
"
3533,CCDC73,24,24,566,4.2%,"No
"
3534,PRMT5,8,8,566,1.4%,"No
"
3535,SPON1,1,1,566,0.2%,"No
"
3536,AMZ2P1,1,1,566,0.2%,"No
"
3537,GPX8,3,3,566,0.5%,"No
"
3538,RAPGEF3,7,7,566,1.2%,"No
"
3539,IFITM3,1,1,566,0.2%,"No
"
3540,YAP1,1,1,566,0.2%,"Yes
"
3541,TMEM245,5,5,566,0.9%,"No
"
3542,FRRS1L,2,2,566,0.4%,"No
"
3543,TUBGCP3,10,10,566,1.8%,"No
"
3544,ARIH2,2,2,566,0.4%,"No
"
3545,CFDP1,1,1,566,0.2%,"No
"
3546,RDM1,3,3,566,0.5%,"No
"
3547,SEC24B,9,9,566,1.6%,"No
"
3548,TRIM65,3,3,566,0.5%,"No
"
3549,UNC13D,12,12,566,2.1%,"No
"
3550,TESK2,5,5,566,0.9%,"No
"
3551,UBAC1,7,7,566,1.2%,"No
"
3552,CD2BP2,4,4,566,0.7%,"No
"
3553,PGRMC2,1,1,566,0.2%,"No
"
3554,CDIPT,3,3,566,0.5%,"No
"
3555,KCNE4,3,3,566,0.5%,"No
"
3556,CADM1,5,5,566,0.9%,"No
"
3557,GSPT2,6,6,566,1.1%,"No
"
3558,GABARAPL1,1,1,566,0.2%,"No
"
3559,CPQ,19,17,566,3.0%,"No
"
3560,NDC80,6,6,566,1.1%,"No
"
3561,WFDC2,1,1,566,0.2%,"No
"
3562,SPAG11B,6,6,566,1.1%,"No
"
3563,BASP1,8,8,566,1.4%,"No
"
3564,PEMT,2,2,566,0.4%,"No
"
3565,ST3GAL6,4,4,566,0.7%,"No
"
3566,PIAS3,6,6,566,1.1%,"No
"
3567,TRIM72,12,12,566,2.1%,"No
"
3568,ZNF396,2,2,566,0.4%,"No
"
3569,MYO18B,58,52,566,9.2%,"No
"
3570,RFPL4B,5,5,566,0.9%,"No
"
3571,CRTAP,2,2,566,0.4%,"No
"
3572,VAT1,1,1,566,0.2%,"No
"
3573,SYNCRIP,11,11,566,1.9%,"No
"
3574,TRIM6,5,5,566,0.9%,"No
"
3575,BPIFB3,6,6,566,1.1%,"No
"
3576,SFXN1,3,3,566,0.5%,"No
"
3577,ATG4A,4,4,566,0.7%,"No
"
3578,ENOX2,17,16,566,2.8%,"No
"
3579,STK25,2,2,566,0.4%,"No
"
3580,UNC13B,13,13,566,2.3%,"No
"
3581,NCOA2,21,20,566,3.5%,"Yes
"
3582,CARM1,5,5,566,0.9%,"Yes
"
3583,PAXX,2,2,566,0.4%,"No
"
3584,RBM45,8,8,566,1.4%,"No
"
3585,MRGPRD,7,7,566,1.2%,"No
"
3586,APOA5,10,10,566,1.8%,"No
"
3587,TPRN,1,1,566,0.2%,"No
"
3588,ACSM6,3,2,566,0.4%,"No
"
3589,POTEH,42,38,566,6.7%,"No
"
3590,BCL2L13,8,8,566,1.4%,"No
"
3591,MTCH1,3,3,566,0.5%,"No
"
3592,MTCH2,2,2,566,0.4%,"No
"
3593,IGFL4,2,2,566,0.4%,"No
"
3594,PTCHD4,30,30,566,5.3%,"No
"
3595,APOL2,1,1,566,0.2%,"No
"
3596,MAS1L,14,12,566,2.1%,"No
"
3597,HMGN4,1,1,566,0.2%,"No
"
3598,ZBTB18,9,9,566,1.6%,"No
"
3599,TRIM38,5,5,566,0.9%,"No
"
3600,TADA3,1,1,566,0.2%,"No
"
3601,UBE2E3,7,7,566,1.2%,"No
"
3602,SLC9A6,19,18,566,3.2%,"No
"
3603,SOWAHB,13,13,566,2.3%,"No
"
3604,EIF3M,2,2,566,0.4%,"No
"
3605,NXF1,12,11,566,1.9%,"No
"
3606,HOXB13,5,5,566,0.9%,"Yes
"
3607,AMOTL1,10,10,566,1.8%,"No
"
3608,SFXN5,4,4,566,0.7%,"No
"
3609,FXYD6-FXYD2,1,1,566,0.2%,"No
"
3610,SEC23A,10,9,566,1.6%,"No
"
3611,SEC23B,5,5,566,0.9%,"No
"
3612,CAP2,6,6,566,1.1%,"No
"
3613,MIR9-1HG,4,4,566,0.7%,"No
"
3614,CREB3,1,1,566,0.2%,"No
"
3615,FBLN7,8,8,566,1.4%,"No
"
3616,CAP1,1,1,566,0.2%,"No
"
3617,LRRC41,6,6,566,1.1%,"No
"
3618,NEU4,17,16,566,2.8%,"No
"
3619,FLRT2,16,15,566,2.7%,"No
"
3620,BBS5,5,5,566,0.9%,"No
"
3621,FLRT1,1,1,566,0.2%,"No
"
3622,CFAP210,5,5,566,0.9%,"No
"
3623,CECR7,2,2,566,0.4%,"No
"
3624,TSHZ2,36,35,566,6.2%,"No
"
3625,PRSS48,4,4,566,0.7%,"No
"
3626,CRB2,19,18,566,3.2%,"No
"
3627,SCAI,9,9,566,1.6%,"No
"
3628,PITPNB,1,1,566,0.2%,"No
"
3629,PISD,4,4,566,0.7%,"No
"
3630,CFAP157,1,1,566,0.2%,"No
"
3631,OSBP2,4,4,566,0.7%,"No
"
3632,IL17RA,6,6,566,1.1%,"No
"
3633,GABARAPL3,1,1,566,0.2%,"No
"
3634,FLRT3,12,12,566,2.1%,"No
"
3635,MAD2L2,2,2,566,0.4%,"Yes
"
3636,BAIAP2,3,3,566,0.5%,"No
"
3637,VAV3,35,31,566,5.5%,"No
"
3638,PPIE,4,4,566,0.7%,"No
"
3639,TOMM40,1,1,566,0.2%,"No
"
3640,ECI2,3,3,566,0.5%,"No
"
3641,TAB1,4,4,566,0.7%,"No
"
3642,GPNMB,13,13,566,2.3%,"No
"
3643,HAX1,5,5,566,0.9%,"No
"
3644,ARHGAP8,1,1,566,0.2%,"No
"
3645,MACC1,11,11,566,1.9%,"No
"
3646,TACC3,6,6,566,1.1%,"No
"
3647,BRD1,7,7,566,1.2%,"No
"
3648,TIMM44,2,2,566,0.4%,"No
"
3649,FKBP8,3,3,566,0.5%,"No
"
3650,CLEC10A,5,5,566,0.9%,"No
"
3651,MERTK,12,12,566,2.1%,"Yes
"
3652,PIBF1,8,6,566,1.1%,"No
"
3653,TRIM43,4,4,566,0.7%,"No
"
3654,SLC30A9,6,6,566,1.1%,"No
"
3655,COG5,13,13,566,2.3%,"No
"
3656,PPIH,2,2,566,0.4%,"No
"
3657,FST,5,5,566,0.9%,"No
"
3658,ZNHIT1,3,3,566,0.5%,"No
"
3659,AIPL1,8,8,566,1.4%,"No
"
3660,EID1,3,3,566,0.5%,"No
"
3661,NPAP1,104,87,566,15.4%,"No
"
3662,BHMT2,5,5,566,0.9%,"No
"
3663,SLC66A3,2,2,566,0.4%,"No
"
3664,OLFM1,7,7,566,1.2%,"No
"
3665,C1D,2,2,566,0.4%,"No
"
3666,RBM14,9,9,566,1.6%,"No
"
3667,CDC42EP2,2,2,566,0.4%,"No
"
3668,PPIL2,5,5,566,0.9%,"No
"
3669,SPATA31E1,34,31,566,5.5%,"No
"
3670,C2ORF73,2,2,566,0.4%,"No
"
3671,MRGPRF,7,7,566,1.2%,"No
"
3672,MRGPRE,3,3,566,0.5%,"No
"
3673,SDF2L1,1,1,566,0.2%,"No
"
3674,TMEM182,2,2,566,0.4%,"No
"
3675,OMA1,4,3,566,0.5%,"No
"
3676,FAM3C,6,5,566,0.9%,"No
"
3677,MRPL53,2,2,566,0.4%,"No
"
3678,ACAA2,3,3,566,0.5%,"No
"
3679,DPPA3,3,3,566,0.5%,"No
"
3680,MRPL54,1,1,566,0.2%,"No
"
3681,ZER1,8,8,566,1.4%,"No
"
3682,N4BP2L2,12,12,566,2.1%,"No
"
3683,TUBB8,18,17,566,3.0%,"No
"
3684,LRRN2,22,20,566,3.5%,"No
"
3685,MCRS1,6,5,566,0.9%,"No
"
3686,PIGS,7,6,566,1.1%,"No
"
3687,PCBP4,2,2,566,0.4%,"No
"
3688,DDX24,5,5,566,0.9%,"No
"
3689,NIBAN1,12,12,566,2.1%,"No
"
3690,PPP1R9B,2,2,566,0.4%,"No
"
3691,MS4A14,29,29,566,5.1%,"No
"
3692,C9ORF24,3,3,566,0.5%,"No
"
3693,PASD1,29,28,566,4.9%,"No
"
3694,INSM2,4,4,566,0.7%,"No
"
3695,HINT2,1,1,566,0.2%,"No
"
3696,ACCS,13,13,566,2.3%,"No
"
3697,RGPD8,2,2,566,0.4%,"No
"
3698,SLC9A7,6,5,566,0.9%,"No
"
3699,TRIM63,3,3,566,0.5%,"No
"
3700,TRIM55,10,8,566,1.4%,"No
"
3701,KDM2B,17,16,566,2.8%,"Yes
"
3702,ZNF347,14,13,566,2.3%,"No
"
3703,CARD6,17,17,566,3.0%,"No
"
3704,CGB7,1,1,566,0.2%,"No
"
3705,POM121L2,2,2,566,0.4%,"No
"
3706,MUC16,424,242,566,42.8%,"No
"
3707,TMEM18,5,5,566,0.9%,"No
"
3708,PLSCR4,11,10,566,1.8%,"No
"
3709,ATP6V1G3,1,1,566,0.2%,"No
"
3710,ENTPD7,6,6,566,1.1%,"No
"
3711,KNL1,13,12,566,2.1%,"Yes
"
3712,SLC17A6,38,33,566,5.8%,"No
"
3713,LINC02877,2,2,566,0.4%,"No
"
3714,NEK10,20,18,566,3.2%,"No
"
3715,CLEC2L,1,1,566,0.2%,"No
"
3716,FMC1,1,1,566,0.2%,"No
"
3717,RTEL1-TNFRSF6B,9,9,566,1.6%,"No
"
3718,CASS4,28,25,566,4.4%,"No
"
3719,TTYH2,9,9,566,1.6%,"No
"
3720,PCNP,3,3,566,0.5%,"No
"
3721,SRFBP1,3,3,566,0.5%,"No
"
3722,PARP11,1,1,566,0.2%,"No
"
3723,AVEN,3,3,566,0.5%,"No
"
3724,TRIM49,17,17,566,3.0%,"No
"
3725,CPA6,10,10,566,1.8%,"No
"
3726,PITHD1,2,2,566,0.4%,"No
"
3727,RPGRIP1,17,17,566,3.0%,"No
"
3728,TSEN15,1,1,566,0.2%,"No
"
3729,CAPS2,9,9,566,1.6%,"No
"
3730,CREB3L3,5,5,566,0.9%,"No
"
3731,GJA10,15,14,566,2.5%,"No
"
3732,MCEE,2,2,566,0.4%,"No
"
3733,ABHD1,8,7,566,1.2%,"No
"
3734,LOXL3,6,6,566,1.1%,"No
"
3735,SPATA22,7,7,566,1.2%,"No
"
3736,CCDC54,12,11,566,1.9%,"No
"
3737,GARIN1B,4,4,566,0.7%,"No
"
3738,MDH1B,9,9,566,1.6%,"No
"
3739,PITPNM3,12,12,566,2.1%,"No
"
3740,HTRA3,1,1,566,0.2%,"No
"
3741,LRRC4B,13,13,566,2.3%,"No
"
3742,FTMT,10,10,566,1.8%,"No
"
3743,CAMK2N2,1,1,566,0.2%,"No
"
3744,ZNF554,7,7,566,1.2%,"No
"
3745,BEND2,19,19,566,3.4%,"No
"
3746,CEPT1,2,2,566,0.4%,"No
"
3747,SPATA25,1,1,566,0.2%,"No
"
3748,OTOP3,8,8,566,1.4%,"No
"
3749,NOD1,9,9,566,1.6%,"Yes
"
3750,CORO2B,8,8,566,1.4%,"No
"
3751,PRG3,3,3,566,0.5%,"No
"
3752,BMT2,17,17,566,3.0%,"No
"
3753,ATP8A1,10,9,566,1.6%,"No
"
3754,DHFR,2,2,566,0.4%,"No
"
3755,DLC1,31,30,566,5.3%,"No
"
3756,NME9,3,3,566,0.5%,"No
"
3757,DHCR24,6,6,566,1.1%,"No
"
3758,MYL9,3,3,566,0.5%,"No
"
3759,DHCR7,5,5,566,0.9%,"No
"
3760,NDRG1,3,3,566,0.5%,"Yes
"
3761,DGUOK,4,4,566,0.7%,"No
"
3762,TUBB2B,9,9,566,1.6%,"No
"
3763,RACK1,3,3,566,0.5%,"No
"
3764,CATSPER3,4,4,566,0.7%,"No
"
3765,SERINC2,3,3,566,0.5%,"No
"
3766,LRRTM3,22,21,566,3.7%,"No
"
3767,FITM2,1,1,566,0.2%,"No
"
3768,LRRTM1,24,23,566,4.1%,"No
"
3769,WFDC12,3,3,566,0.5%,"No
"
3770,SPNS3,9,9,566,1.6%,"No
"
3771,SYAP1,1,1,566,0.2%,"No
"
3772,SPATA31A3,14,12,566,2.1%,"No
"
3773,DHODH,1,1,566,0.2%,"No
"
3774,DIAPH1,3,3,566,0.5%,"No
"
3775,CYB5R3,1,1,566,0.2%,"No
"
3776,DHPS,4,3,566,0.5%,"No
"
3777,RIC8A,2,2,566,0.4%,"No
"
3778,DIO2,17,17,566,3.0%,"No
"
3779,DIO1,2,2,566,0.4%,"No
"
3780,SEPTIN1,4,4,566,0.7%,"No
"
3781,DIAPH2,23,18,566,3.2%,"No
"
3782,DLG1,5,5,566,0.9%,"No
"
3783,DLD,9,9,566,1.6%,"No
"
3784,DLAT,7,7,566,1.2%,"No
"
3785,DKC1,7,7,566,1.2%,"No
"
3786,DIO3,10,9,566,1.6%,"No
"
3787,UBL4B,2,2,566,0.4%,"No
"
3788,DLX1,1,1,566,0.2%,"No
"
3789,DLST,5,5,566,0.9%,"No
"
3790,DLG4,9,8,566,1.4%,"No
"
3791,DLG3,7,7,566,1.2%,"No
"
3792,DLG2,28,24,566,4.2%,"No
"
3793,DLX5,18,17,566,3.0%,"No
"
3794,DLX4,1,1,566,0.2%,"No
"
3795,DLX3,1,1,566,0.2%,"No
"
3796,DLX2,5,5,566,0.9%,"No
"
3797,SPICE1,10,10,566,1.8%,"No
"
3798,SDHAF3,3,3,566,0.5%,"No
"
3799,CDCP2,7,7,566,1.2%,"No
"
3800,NT5C1A,12,11,566,1.9%,"No
"
3801,TUBB6,3,3,566,0.5%,"No
"
3802,ZGPAT,7,7,566,1.2%,"No
"
3803,DMD,123,87,566,15.4%,"No
"
3804,SLC5A9,12,11,566,1.9%,"No
"
3805,DMBT1,48,45,566,8.0%,"No
"
3806,ACKR3,13,12,566,2.1%,"Yes
"
3807,FNDC1,32,29,566,5.1%,"No
"
3808,KRBA1,16,16,566,2.8%,"No
"
3809,YAE1,5,5,566,0.9%,"No
"
3810,CCDC47,4,4,566,0.7%,"No
"
3811,ST6GAL2,42,40,566,7.1%,"No
"
3812,DLX6,1,1,566,0.2%,"No
"
3813,KIRREL3,9,8,566,1.4%,"No
"
3814,ZNF594,6,6,566,1.1%,"No
"
3815,DNM1,15,12,566,2.1%,"No
"
3816,DMP1,11,9,566,1.6%,"No
"
3817,SARDH,12,12,566,2.1%,"No
"
3818,DNAH9,129,99,566,17.5%,"No
"
3819,CABP4,2,2,566,0.4%,"No
"
3820,CC2D1B,8,8,566,1.4%,"No
"
3821,DNAH5,84,70,566,12.4%,"No
"
3822,COQ9,6,6,566,1.1%,"No
"
3823,ZBTB37,2,2,566,0.4%,"No
"
3824,CCNL1,1,1,566,0.2%,"No
"
3825,CIAPIN1,2,2,566,0.4%,"No
"
3826,KRTAP4-4,4,4,566,0.7%,"No
"
3827,DNA2,8,8,566,1.4%,"No
"
3828,DMWD,7,6,566,1.1%,"No
"
3829,DMRT1,8,8,566,1.4%,"No
"
3830,PARD6B,3,3,566,0.5%,"No
"
3831,DMPK,4,4,566,0.7%,"No
"
3832,AKR1B10,10,10,566,1.8%,"No
"
3833,DNAH8,73,65,566,11.5%,"No
"
3834,DNAH6,8,8,566,1.4%,"No
"
3835,PLEKHG4B,23,23,566,4.1%,"No
"
3836,DYNC1I2,3,3,566,0.5%,"No
"
3837,VPS35L,7,7,566,1.2%,"No
"
3838,DYNC1I1,20,18,566,3.2%,"No
"
3839,CCDC185,5,5,566,0.9%,"No
"
3840,MMAA,6,6,566,1.1%,"No
"
3841,IL1F10,3,3,566,0.5%,"No
"
3842,DYNC1H1,38,35,566,6.2%,"No
"
3843,PLA2G12B,4,4,566,0.7%,"No
"
3844,DNASE2,5,5,566,0.9%,"No
"
3845,DNASE1L3,5,5,566,0.9%,"No
"
3846,EEFSEC,6,6,566,1.1%,"No
"
3847,DGAT2,1,1,566,0.2%,"No
"
3848,LCE3D,7,7,566,1.2%,"No
"
3849,DNASE1L1,4,4,566,0.7%,"No
"
3850,PAPPA2,142,101,566,17.8%,"No
"
3851,KIF2B,68,59,566,10.4%,"No
"
3852,DNASE1,1,1,566,0.2%,"No
"
3853,PROK2,1,1,566,0.2%,"No
"
3854,DCAF12L1,44,37,566,6.5%,"No
"
3855,PDXP,1,1,566,0.2%,"No
"
3856,ATG101,4,4,566,0.7%,"No
"
3857,PYDC2,6,6,566,1.1%,"No
"
3858,MIIP,3,3,566,0.5%,"No
"
3859,CCDC50,5,5,566,0.9%,"No
"
3860,USP38,10,9,566,1.6%,"No
"
3861,AMOT,22,20,566,3.5%,"No
"
3862,TTC24,6,6,566,1.1%,"No
"
3863,OR14J1,10,9,566,1.6%,"No
"
3864,DNTT,11,10,566,1.8%,"No
"
3865,OR10C1,12,11,566,1.9%,"No
"
3866,TNRC18,12,12,566,2.1%,"No
"
3867,NTNG2,13,13,566,2.3%,"No
"
3868,NUDT17,5,4,566,0.7%,"No
"
3869,MUC5B,73,57,566,10.1%,"No
"
3870,SLC17A7,7,7,566,1.2%,"No
"
3871,DNMT3B,12,12,566,2.1%,"Yes
"
3872,GPR174,19,19,566,3.4%,"No
"
3873,DNMT3A,26,24,566,4.2%,"Yes
"
3874,TRDMT1,7,7,566,1.2%,"No
"
3875,DNMT1,10,10,566,1.8%,"Yes
"
3876,DNM2,3,3,566,0.5%,"Yes
"
3877,RSRP1,3,3,566,0.5%,"No
"
3878,AFAP1L2,10,10,566,1.8%,"No
"
3879,C14ORF93,3,3,566,0.5%,"No
"
3880,SLITRK2,70,60,566,10.6%,"No
"
3881,DYNC1LI2,1,1,566,0.2%,"No
"
3882,ANKMY2,5,5,566,0.9%,"No
"
3883,ZFAND3,1,1,566,0.2%,"No
"
3884,KISS1R,1,1,566,0.2%,"No
"
3885,RARS2,6,6,566,1.1%,"No
"
3886,TRAPPC11,8,8,566,1.4%,"No
"
3887,SMAP1,8,7,566,1.2%,"No
"
3888,FKBP10,7,7,566,1.2%,"No
"
3889,TTBK1,23,22,566,3.9%,"No
"
3890,CELF5,5,5,566,0.9%,"No
"
3891,DGKK,6,6,566,1.1%,"No
"
3892,TWSG1,1,1,566,0.2%,"No
"
3893,USP32,15,14,566,2.5%,"No
"
3894,HYCC1,7,7,566,1.2%,"No
"
3895,DPAGT1,5,5,566,0.9%,"No
"
3896,DXO,2,2,566,0.4%,"No
"
3897,DOK1,7,7,566,1.2%,"No
"
3898,MYPN,32,31,566,5.5%,"No
"
3899,DOCK3,21,21,566,3.7%,"No
"
3900,PLSCR2,5,4,566,0.7%,"No
"
3901,DOCK2,81,66,566,11.7%,"No
"
3902,HES7,1,1,566,0.2%,"No
"
3903,DOCK1,14,12,566,2.1%,"No
"
3904,RETNLB,4,3,566,0.5%,"No
"
3905,DPY30,1,1,566,0.2%,"No
"
3906,CCDC62,3,3,566,0.5%,"No
"
3907,GLIS2,2,2,566,0.4%,"No
"
3908,CHRNA10,7,7,566,1.2%,"No
"
3909,UTP3,1,1,566,0.2%,"No
"
3910,ZBTB49,8,8,566,1.4%,"No
"
3911,ADGRE3,14,12,566,2.1%,"No
"
3912,UBA6-DT,1,1,566,0.2%,"No
"
3913,TBX20,15,14,566,2.5%,"No
"
3914,SPZ1,11,11,566,1.9%,"No
"
3915,GLYR1,2,2,566,0.4%,"No
"
3916,SPINK7,1,1,566,0.2%,"No
"
3917,P3H3,1,1,566,0.2%,"No
"
3918,RNASEH2A,3,3,566,0.5%,"Yes
"
3919,STXBP4,7,5,566,0.9%,"No
"
3920,UBD,7,7,566,1.2%,"No
"
3921,GLRX3,5,5,566,0.9%,"No
"
3922,PITRM1,4,4,566,0.7%,"No
"
3923,ZNRD2,1,1,566,0.2%,"No
"
3924,ATG7,7,7,566,1.2%,"No
"
3925,PRDX4,4,4,566,0.7%,"No
"
3926,FNDC5,1,1,566,0.2%,"No
"
3927,TM9SF1,6,4,566,0.7%,"No
"
3928,MARCHF11,19,19,566,3.4%,"No
"
3929,TXLNA,3,3,566,0.5%,"No
"
3930,DCTN2,2,1,566,0.2%,"No
"
3931,PROCR,2,2,566,0.4%,"No
"
3932,MYBBP1A,6,6,566,1.1%,"No
"
3933,APPBP2,11,11,566,1.9%,"No
"
3934,FBLN5,4,4,566,0.7%,"No
"
3935,CIB2,2,2,566,0.4%,"No
"
